EntityId,Name,Points,AssistPoints,created,rank
1508,Maurice Taylor,899.0,228.0,1127.0,109
345,Terry Porter,573.0,539.0,1112.0,110
2030,Kenyon Martin,814.0,291.0,1105.0,111
682,Bob Sura,586.0,519.0,1105.0,111
779,Glen Rice,899.0,203.0,1102.0,113
448,Bo Outlaw,582.0,512.0,1094.0,114
699,Brent Barry,589.0,489.0,1078.0,115
43,Chris Whitney,558.0,519.0,1077.0,116
953,Lorenzen Wright,881.0,195.0,1076.0,117
317,John Starks,699.0,372.0,1071.0,118
15,Eric Piatkowski,860.0,207.0,1067.0,119
1853,Anthony Carter,461.0,594.0,1055.0,120
1899,James Posey,666.0,372.0,1038.0,121
1425,Aaron Williams,838.0,195.0,1033.0,122
693,Joe Smith,847.0,177.0,1024.0,123
1506,Austin Croshere,822.0,201.0,1023.0,124
369,Charlie Ward,433.0,586.0,1019.0,125
1496,Keith Van Horn,831.0,185.0,1016.0,126
1510,Brevin Knight,333.0,676.0,1009.0,127
754,Jim Jackson,643.0,347.0,990.0,128
363,Christian Laettner,728.0,262.0,990.0,128
216,Brian Shaw,421.0,564.0,985.0,130
446,Lucious Harris,683.0,296.0,979.0,131
248,George Lynch,686.0,292.0,978.0,132
423,Chris Gatling,842.0,133.0,975.0,133
2032,Darius Miles,761.0,213.0,974.0,134
2050,Morris Peterson,747.0,225.0,972.0,135
111,LaPhonso Ellis,772.0,199.0,971.0,136
121,Patrick Ewing,760.0,210.0,970.0,137
1907,Vonteego Cummings,483.0,472.0,955.0,138
136,P.J. Brown,676.0,278.0,954.0,139
703,Kurt Thomas,800.0,141.0,941.0,140
1800,Damon Jones,461.0,476.0,937.0,141
913,Larry Johnson,645.0,289.0,934.0,142
722,Corliss Williamson,801.0,132.0,933.0,143
1477,Bruce Bowen,623.0,305.0,928.0,144
270,Horace Grant,657.0,266.0,923.0,145
1536,Stephen Jackson,635.0,286.0,921.0,146
87,Dikembe Mutombo,749.0,170.0,919.0,147
1517,Bobby Jackson,566.0,339.0,905.0,148
673,Alan Henderson,769.0,114.0,883.0,149
1742,Shammond Williams,467.0,415.0,882.0,150
2043,Mateen Cleaves,422.0,452.0,874.0,151
1733,Al Harrington,586.0,287.0,873.0,152
1894,Corey Maggette,690.0,181.0,871.0,153
948,Marcus Camby,759.0,110.0,869.0,154
2033,Marcus Fizer,683.0,168.0,851.0,155
165,Hakeem Olajuwon,689.0,161.0,850.0,156
1723,Matt Harpring,623.0,216.0,839.0,157
2039,Keyon Dooling,449.0,389.0,838.0,158
422,Avery Johnson,310.0,526.0,836.0,159
788,Kevin Willis,722.0,113.0,835.0,160
238,Tyrone Hill,728.0,106.0,834.0,161
782,Mitch Richmond,598.0,234.0,832.0,162
680,John Amaechi,650.0,171.0,821.0,163
717,Arvydas Sabonis,616.0,196.0,812.0,164
905,Dale Davis,580.0,229.0,809.0,165
1005,Walt Williams,599.0,208.0,807.0,166
1709,Michael Olowokandi,701.0,106.0,807.0,166
330,Danny Manning,603.0,203.0,806.0,168
1721,Keon Clark,640.0,158.0,798.0,169
677,Eric Williams,535.0,263.0,798.0,169
735,Bryant Reeves,622.0,174.0,796.0,171
1112,Ben Wallace,513.0,281.0,794.0,172
970,Othella Harrington,665.0,122.0,787.0,173
1732,Felipe Lopez,550.0,225.0,775.0,174
1531,Marc Jackson,633.0,133.0,766.0,175
958,Vitaly Potapenko,611.0,152.0,763.0,176
93,Hubert Davis,524.0,232.0,756.0,177
689,Theo Ratliff,621.0,133.0,754.0,178
375,Isaiah Rider,507.0,246.0,753.0,179
2042,Courtney Alexander,618.0,131.0,749.0,180
2047,Quentin Richardson,613.0,133.0,746.0,181
1727,Pat Garrity,628.0,116.0,744.0,182
1802,Brad Miller,505.0,227.0,732.0,183
1607,Troy Hudson,357.0,365.0,722.0,184
344,Dana Barros,478.0,234.0,712.0,185
1903,Kenny Thomas,528.0,179.0,707.0,186
1960,Milt Palacio,342.0,364.0,706.0,187
1074,Matt Maloney,369.0,335.0,704.0,188
1724,Bryce Drew,302.0,402.0,704.0,188
109,Robert Horry,407.0,282.0,689.0,190
1838,Tyrone Nesby,512.0,163.0,675.0,191
762,Shawn Bradley,579.0,84.0,663.0,192
688,Michael Curry,356.0,301.0,657.0,193
1023,Emanual Davis,361.0,293.0,654.0,194
1720,Michael Doleac,490.0,151.0,641.0,195
428,Sherman Douglas,338.0,302.0,640.0,196
1751,Jahidi White,583.0,43.0,626.0,197
679,Jason Caffey,500.0,122.0,622.0,198
1944,Eddie Robinson,498.0,120.0,618.0,199
2064,Khalid El-Amin,314.0,302.0,616.0,200
399,Sean Rooks,446.0,170.0,616.0,200
2046,Desmond Mason,463.0,150.0,613.0,202
1513,Scot Pollard,498.0,110.0,608.0,203
753,Randy Brown,223.0,383.0,606.0,204
198,Danny Ferry,448.0,157.0,605.0,205
468,Jon Barry,316.0,286.0,602.0,206
251,Sean Elliott,409.0,181.0,590.0,207
53,Mario Elie,299.0,287.0,586.0,208
209,Dell Curry,429.0,157.0,586.0,208
431,Shawn Kemp,441.0,144.0,585.0,210
3,Grant Long,396.0,188.0,584.0,211
42,Monty Williams,410.0,171.0,581.0,212
2037,Jamal Crawford,282.0,292.0,574.0,213
2084,Chris Porter,440.0,130.0,570.0,214
72,Kenny Anderson,246.0,322.0,568.0,215
1892,Trajan Langdon,389.0,171.0,560.0,216
166,Ron Harper,307.0,251.0,558.0,217
2045,Hedo Turkoglu,391.0,154.0,545.0,218
990,Malik Rose,437.0,106.0,543.0,219
1714,Robert Traylor,402.0,139.0,541.0,220
2035,DerMarr Johnson,397.0,135.0,532.0,221
1563,Kevin Ollie,216.0,313.0,529.0,222
278,Stacey Augmon,311.0,217.0,528.0,223
219,Vinny Del Negro,254.0,271.0,525.0,224
902,Bimbo Coles,232.0,290.0,522.0,225
63,Michael Smith,301.0,221.0,522.0,225
178,Olden Polynice,429.0,68.0,497.0,227
1901,Dion Glover,338.0,149.0,487.0,228
339,Tom Gugliotta,362.0,123.0,485.0,229
281,Scott Williams,403.0,80.0,483.0,230
1737,Nazr Mohammed,441.0,41.0,482.0,231
2036,Chris Mihm,446.0,35.0,481.0,232
383,Kendall Gill,283.0,189.0,472.0,233
966,Jerome Williams,372.0,99.0,471.0,234
1065,Erick Strickland,260.0,210.0,470.0,235
1728,Roshown McLeod,337.0,125.0,462.0,236
105,Dan Majerle,267.0,193.0,460.0,237
1736,Corey Benjamin,307.0,152.0,459.0,238
21,Greg Anthony,284.0,172.0,456.0,239
2031,Stromile Swift,391.0,64.0,455.0,240
956,Erick Dampier,319.0,132.0,451.0,241
920,A.C. Green,367.0,84.0,451.0,241
672,Matt Bullard,354.0,96.0,450.0,243
445,Wesley Person,314.0,133.0,447.0,244
1741,Jelani McCoy,317.0,127.0,444.0,245
1502,Adonal Foyle,342.0,101.0,443.0,246
916,Corie Blount,313.0,126.0,439.0,247
1630,Mikki Moore,359.0,78.0,437.0,248
51,Mahmoud Abdul-Rauf,266.0,162.0,428.0,249
1725,Rasho Nesterovic,328.0,100.0,428.0,249
965,Derek Fisher,229.0,194.0,423.0,251
2130,Mike Penberthy,267.0,153.0,420.0,252
731,Greg Ostertag,363.0,49.0,412.0,253
417,Sam Mitchell,285.0,124.0,409.0,254
1544,Chris Crawford,318.0,87.0,405.0,255
2048,Jamaal Magloire,339.0,64.0,403.0,256
1538,Cedric Henderson,235.0,166.0,401.0,257
685,Cherokee Parks,299.0,98.0,397.0,258
955,Samaki Walker,321.0,67.0,388.0,259
1916,Calvin Booth,293.0,90.0,383.0,260
2069,Hanno Mottola,319.0,57.0,376.0,261
1908,Jumaine Jones,304.0,69.0,373.0,262
934,Derrick Coleman,277.0,90.0,367.0,263
911,Ervin Johnson,266.0,98.0,364.0,264
2067,Eddie House,251.0,108.0,359.0,265
1134,Ike Austin,226.0,127.0,353.0,266
2101,Paul McPherson,262.0,83.0,345.0,267
1761,Greg Buckner,229.0,114.0,343.0,268
2062,A.J. Guyton,198.0,143.0,341.0,269
1919,Laron Profit,152.0,185.0,337.0,270
1915,Evan Eschmeyer,251.0,85.0,336.0,271
692,Andrew DeClercq,261.0,73.0,334.0,272
64,Sam Perkins,242.0,91.0,333.0,273
765,Hersey Hawkins,183.0,147.0,330.0,274
1444,Lawrence Funderburke,288.0,41.0,329.0,275
1548,Mark Blount,248.0,74.0,322.0,276
980,Zydrunas Ilgauskas,281.0,39.0,320.0,277
386,Elliot Perry,147.0,173.0,320.0,277
1895,William Avery,154.0,165.0,319.0,279
1902,Jeff Foster,249.0,69.0,318.0,280
182,Billy Owens,198.0,117.0,315.0,281
365,Derrick McKey,145.0,168.0,313.0,282
1073,Reggie Slater,254.0,57.0,311.0,283
137,Vernon Maxwell,201.0,106.0,307.0,284
145,Tracy Murray,257.0,50.0,307.0,284
70,Steve Kerr,181.0,125.0,306.0,286
1110,Mark Strickland,252.0,53.0,305.0,287
76,Cedric Ceballos,261.0,43.0,304.0,288
1533,Anthony Johnson,130.0,170.0,300.0,289
2054,Jake Tsakalidis,256.0,40.0,296.0,290
1499,Tony Battie,260.0,36.0,296.0,290
961,John Wallace,237.0,53.0,290.0,292
440,Zan Tabak,216.0,71.0,287.0,293
77,Doug Overton,125.0,162.0,287.0,293
1934,Rodney Buford,248.0,37.0,285.0,295
1562,Gerard King,216.0,68.0,284.0,296
1928,Todd MacCulloch,260.0,21.0,281.0,297
146,Jud Buechler,191.0,88.0,279.0,298
1683,Larry Robinson,199.0,79.0,278.0,299
236,Kevin Edwards,160.0,112.0,272.0,300
1886,Jonathan Bender,193.0,67.0,260.0,301
2128,David Vanterpool,122.0,138.0,260.0,301
690,Don Reid,210.0,45.0,255.0,303
763,Tony Massenburg,233.0,21.0,254.0,304
1763,Ryan Bowen,191.0,62.0,253.0,305
228,Adam Keefe,168.0,78.0,246.0,306
761,Matt Geiger,213.0,30.0,243.0,307
998,Mark Pope,151.0,89.0,240.0,308
1747,Rafer Alston,77.0,155.0,232.0,309
1731,Tyronn Lue,130.0,100.0,230.0,310
1051,Dean Garrett,177.0,51.0,228.0,311
461,Popeye Jones,162.0,64.0,226.0,312
128,David Benoit,178.0,48.0,226.0,312
1904,Devean George,182.0,41.0,223.0,314
962,Walter McCarty,131.0,92.0,223.0,314
721,Tyus Edney,106.0,115.0,221.0,316
1914,Chris Herren,83.0,135.0,218.0,317
168,Chris Mills,180.0,38.0,218.0,317
919,Loy Vaught,168.0,49.0,217.0,319
1924,Lee Nailon,164.0,50.0,214.0,320
1913,Michael Ruffin,119.0,88.0,207.0,321
297,Alonzo Mourning,177.0,29.0,206.0,322
901,Otis Thorpe,138.0,64.0,202.0,323
1730,Brian Skinner,160.0,40.0,200.0,324
435,Carlos Rogers,179.0,20.0,199.0,325
96,Detlef Schrempf,104.0,93.0,197.0,326
713,Chris Carr,169.0,27.0,196.0,327
323,Greg Foster,125.0,69.0,194.0,328
1509,Kelvin Cato,165.0,28.0,193.0,329
2091,Daniel Santiago,170.0,22.0,192.0,330
103,Todd Day,132.0,59.0,191.0,331
2059,Eduardo Najera,131.0,58.0,189.0,332
2058,Mark Madsen,137.0,50.0,187.0,333
695,Eldridge Recasner,103.0,79.0,182.0,334
1434,Dragan Tarlac,103.0,65.0,168.0,335
1032,Darvin Ham,109.0,57.0,166.0,336
376,Eric Montross,120.0,45.0,165.0,337
1900,Quincy Lewis,124.0,38.0,162.0,338
924,Anthony Goldwire,82.0,77.0,159.0,339
904,Chris Mullin,115.0,42.0,157.0,340
1505,Tariq Abdul-Wahad,111.0,45.0,156.0,341
718,Gary Trent,133.0,21.0,154.0,342
1559,Adrian Griffin,93.0,60.0,153.0,343
1898,Cal Bowdler,140.0,11.0,151.0,344
180,John Crotty,65.0,77.0,142.0,345
1760,Derrick Dial,86.0,49.0,135.0,346
239,Darrick Martin,103.0,32.0,135.0,346
400,Derek Strong,118.0,15.0,133.0,348
724,Cory Alexander,52.0,80.0,132.0,349
1863,Earl Boykins,65.0,66.0,131.0,350
2052,DeShawn Stevenson,89.0,37.0,126.0,351
359,Chucky Brown,102.0,24.0,126.0,351
1918,Obinna Ekezie,101.0,21.0,122.0,353
1594,Rick Brunson,46.0,76.0,122.0,353
1735,Vladimir Stepania,82.0,37.0,119.0,355
201,Chris Dudley,72.0,40.0,112.0,356
1504,Danny Fortson,100.0,12.0,112.0,356
255,Grant Hill,55.0,56.0,111.0,358
760,Jerome Kersey,72.0,34.0,106.0,359
2143,Pepe Sanchez,20.0,85.0,105.0,360
2061,Dan Langhi,90.0,10.0,100.0,361
2109,Eddie Gill,39.0,51.0,90.0,362
190,Duane Causwell,76.0,10.0,86.0,363
2044,Jason Collier,71.0,14.0,85.0,364
2106,Ruben Wolkowyski,75.0,8.0,83.0,365
1600,Kornel David,62.0,18.0,80.0,366
244,Dee Brown,48.0,27.0,75.0,367
2053,Dalibor Bagaric,47.0,24.0,71.0,368
2068,Lavor Postell,59.0,12.0,71.0,368
2065,Mike Smith,51.0,20.0,71.0,368
358,Anfernee Hardaway,39.0,31.0,70.0,371
223,Bill Curley,63.0,6.0,69.0,372
1909,Scott Padgett,56.0,12.0,68.0,373
1956,Ira Newble,54.0,13.0,67.0,374
98,Nick Anderson,38.0,28.0,66.0,375
26,Luc Longley,49.0,17.0,66.0,375
1906,Tim James,45.0,17.0,62.0,377
28,Doug West,28.0,32.0,60.0,378
1729,Ricky Davis,32.0,24.0,56.0,379
1612,Chris Garner,19.0,36.0,55.0,380
1114,Jaren Jackson,39.0,14.0,53.0,381
1035,Shawnelle Scott,43.0,9.0,52.0,382
2071,Olumide Oyedeji,45.0,4.0,49.0,383
2066,Soumaila Samake,46.0,2.0,48.0,384
426,Terry Davis,33.0,15.0,48.0,384
1743,Bruno Sundov,43.0,5.0,48.0,384
280,Felton Spencer,39.0,4.0,43.0,387
2074,Jabari Smith,26.0,16.0,42.0,388
2040,Jerome Moiso,35.0,7.0,42.0,388
384,Calbert Cheaney,21.0,21.0,42.0,388
176,Antonio Harvey,31.0,10.0,41.0,391
2063,Jake Voskuhl,30.0,10.0,40.0,392
969,Travis Knight,29.0,11.0,40.0,392
931,Don MacLean,31.0,9.0,40.0,392
380,Tony Smith,17.0,21.0,38.0,395
2073,Brian Cardinal,31.0,6.0,37.0,396
1565,Michael Stewart,33.0,4.0,37.0,396
2098,Slava Medvedenko,32.0,5.0,37.0,396
371,Terry Mills,25.0,11.0,36.0,399
1138,Michael Hawkins,8.0,28.0,36.0,399
29,Jim McIlvaine,28.0,8.0,36.0,399
2173,Sean Colson,15.0,20.0,35.0,402
2057,Erick Barkley,19.0,14.0,33.0,403
994,Jamie Feick,22.0,11.0,33.0,403
2038,Joel Przybilla,27.0,4.0,31.0,405
1864,Steve Goodrich,19.0,12.0,31.0,405
957,Todd Fuller,28.0,3.0,31.0,405
895,Tyrone Corbin,20.0,9.0,29.0,408
1734,Sam Jacobson,20.0,8.0,28.0,409
95,Mark Bryant,19.0,8.0,27.0,410
2092,Ruben Garces,16.0,10.0,26.0,411
2051,Donnell Harvey,22.0,4.0,26.0,411
85,Brent Price,13.0,11.0,24.0,413
1917,Wang Zhi-zhi,24.0,0.0,24.0,413
2082,Dan McClintock,18.0,2.0,20.0,415
197,Scott Burrell,17.0,3.0,20.0,415
781,Will Perdue,14.0,4.0,18.0,417
2072,Michael Redd,13.0,3.0,16.0,418
1085,Ira Bowman,0.0,14.0,14.0,419
462,J.R. Reid,10.0,3.0,13.0,420
1975,Jamel Thomas,13.0,0.0,13.0,420
442,Pervis Ellison,6.0,6.0,12.0,422
202,Gary Grant,10.0,2.0,12.0,422
177,Muggsy Bogues,0.0,11.0,11.0,424
766,David Wingate,6.0,5.0,11.0,424
1554,Jamal Robinson,6.0,4.0,10.0,426
67,Tom Hammonds,7.0,3.0,10.0,426
381,James Robinson,10.0,0.0,10.0,426
1985,Zendon Hamilton,9.0,0.0,9.0,429
1564,Etdrick Bohannon,8.0,0.0,8.0,430
715,John Coker,2.0,5.0,7.0,431
1952,Raja Bell,5.0,0.0,5.0,432
2078,Jason Hart,2.0,3.0,5.0,432
2123,Garth Joseph,2.0,2.0,4.0,434
2055,Mamadou N'diaye,4.0,0.0,4.0,434
2121,Terrance Roberson,0.0,2.0,2.0,436
292,Anthony Miller,2.0,0.0,2.0,436
1930,Lari Ketner,0.0,2.0,2.0,436
988,Randy Livingston,0.0,2.0,2.0,436
1609,Art Long,0.0,2.0,2.0,436
1950,Andy Panko,0.0,0.0,0.0,441
