PLAYER_ID,PLAYER_NAME,PTS,Points,AST,Assists,point_diff,ast_diff,_merge
201155,Rodney Stuckey,517,517.0,142,142.0,0.0,0.0,both
201156,Nick Young,392,392.0,34,34.0,0.0,0.0,both
201158,Marco Belinelli,696,696.0,127,127.0,0.0,0.0,both
201160,Jason Smith,546,546.0,62,62.0,0.0,0.0,both
201162,Jared Dudley,638,638.0,171,171.0,0.0,0.0,both
201166,Aaron Brooks,491,491.0,180,180.0,0.0,0.0,both
201167,Arron Afflalo,909,909.0,144,144.0,0.0,0.0,both
201168,Tiago Splitter,201,201.0,30,30.0,0.0,0.0,both
201171,Carl Landry,351,351.0,32,32.0,0.0,0.0,both
201177,Josh McRoberts,150,150.0,81,81.0,0.0,0.0,both
201188,Marc Gasol,861,861.0,196,196.0,0.0,0.0,both
201196,Ramon Sessions,810,810.0,239,239.0,0.0,0.0,both
201202,Joel Anthony,18,18.0,1,1.0,0.0,0.0,both
201228,C.J. Watson,142,142.0,88,88.0,0.0,0.0,both
201229,Anthony Tolliver,383,383.0,52,52.0,0.0,0.0,both
201563,Michael Beasley,255,255.0,16,16.0,0.0,0.0,both
201564,O.J. Mayo,321,321.0,118,118.0,0.0,0.0,both
201565,Derrick Rose,1080,1080.0,311,311.0,0.0,0.0,both
201566,Russell Westbrook,1878,1878.0,834,834.0,0.0,0.0,both
201567,Kevin Love,1234,1234.0,185,185.0,0.0,0.0,both
201568,Danilo Gallinari,1036,1036.0,135,135.0,0.0,0.0,both
201569,Eric Gordon,686,686.0,121,121.0,0.0,0.0,both
201571,D.J. Augustin,467,467.0,198,198.0,0.0,0.0,both
201572,Brook Lopez,1501,1501.0,146,146.0,0.0,0.0,both
201573,Jerryd Bayless,541,541.0,163,163.0,0.0,0.0,both
201574,Jason Thompson,147,147.0,29,29.0,0.0,0.0,both
201575,Brandon Rush,305,305.0,57,57.0,0.0,0.0,both
201577,Robin Lopez,842,842.0,114,114.0,0.0,0.0,both
201578,Marreese Speights,512,512.0,61,61.0,0.0,0.0,both
201579,Roy Hibbert,481,481.0,95,95.0,0.0,0.0,both
201580,JaVale McGee,172,172.0,3,3.0,0.0,0.0,both
201581,JJ Hickson,206,206.0,23,23.0,0.0,0.0,both
201582,Alexis Ajinca,352,352.0,31,31.0,0.0,0.0,both
201583,Ryan Anderson,1124,1124.0,73,73.0,0.0,0.0,both
201584,Courtney Lee,761,761.0,136,136.0,0.0,0.0,both
201585,Kosta Koufos,529,529.0,33,33.0,0.0,0.0,both
201586,Serge Ibaka,983,983.0,66,66.0,0.0,0.0,both
201587,Nicolas Batum,1046,1046.0,403,403.0,0.0,0.0,both
201588,George Hill,894,894.0,259,259.0,0.0,0.0,both
201589,Darrell Arthur,527,527.0,96,96.0,0.0,0.0,both
201593,Nikola Pekovic,54,54.0,11,11.0,0.0,0.0,both
201596,Mario Chalmers,628,628.0,230,230.0,0.0,0.0,both
201599,DeAndre Jordan,980,980.0,90,90.0,0.0,0.0,both
201600,Omer Asik,269,269.0,26,26.0,0.0,0.0,both
201601,Luc Mbah a Moute,231,231.0,30,30.0,0.0,0.0,both
201603,Sonny Weems,107,107.0,49,49.0,0.0,0.0,both
201609,Goran Dragic,1018,1018.0,419,419.0,0.0,0.0,both
201619,Sasha Kaun,23,23.0,3,3.0,0.0,0.0,both
201627,Anthony Morrow,380,380.0,24,24.0,0.0,0.0,both
201933,Blake Griffin,749,749.0,170,170.0,0.0,0.0,both
201935,James Harden,2376,2376.0,612,612.0,0.0,0.0,both
201936,Tyreke Evans,379,379.0,164,164.0,0.0,0.0,both
201937,Ricky Rubio,766,766.0,658,658.0,0.0,0.0,both
201939,Stephen Curry,2375,2375.0,527,527.0,0.0,0.0,both
201941,Jordan Hill,645,645.0,87,87.0,0.0,0.0,both
201942,DeMar DeRozan,1830,1830.0,315,315.0,0.0,0.0,both
201943,Brandon Jennings,332,332.0,170,170.0,0.0,0.0,both
201945,Gerald Henderson,624,624.0,75,75.0,0.0,0.0,both
201946,Tyler Hansbrough,104,104.0,8,8.0,0.0,0.0,both
201949,James Johnson,287,287.0,67,67.0,0.0,0.0,both
201950,Jrue Holiday,1089,1089.0,391,391.0,0.0,0.0,both
201951,Ty Lawson,373,373.0,237,237.0,0.0,0.0,both
201952,Jeff Teague,1239,1239.0,470,470.0,0.0,0.0,both
201954,Darren Collison,1035,1035.0,318,318.0,0.0,0.0,both
201956,Omri Casspi,813,813.0,95,95.0,0.0,0.0,both
201959,Taj Gibson,627,627.0,106,106.0,0.0,0.0,both
201960,DeMarre Carroll,286,286.0,27,27.0,0.0,0.0,both
201961,Wayne Ellington,586,586.0,83,83.0,0.0,0.0,both
201962,Toney Douglas,531,531.0,157,157.0,0.0,0.0,both
201965,Jeff Ayres,30,30.0,5,5.0,0.0,0.0,both
201967,Dante Cunningham,484,484.0,77,77.0,0.0,0.0,both
201971,DeJuan Blair,61,61.0,11,11.0,0.0,0.0,both
201973,Jonas Jerebko,340,340.0,62,62.0,0.0,0.0,both
201975,Jodie Meeks,22,22.0,3,3.0,0.0,0.0,both
201976,Patrick Beverley,700,700.0,239,239.0,0.0,0.0,both
201977,Marcus Thornton,590,590.0,84,84.0,0.0,0.0,both
201978,Chase Budinger,271,271.0,64,64.0,0.0,0.0,both
