PLAYER_ID,PLAYER_NAME,PTS,Points,AST,Assists,point_diff,ast_diff,_merge
200779,Steve Novak,178,178.0,13,13.0,0.0,0.0,both
200780,Solomon Jones,14,14.0,2,2.0,0.0,0.0,both
200782,P.J. Tucker,760,760.0,141,141.0,0.0,0.0,both
200794,Paul Millsap,1328,1328.0,232,232.0,0.0,0.0,both
200797,Ryan Hollins,141,141.0,8,8.0,0.0,0.0,both
200811,Lou Amundson,38,38.0,6,6.0,0.0,0.0,both
200826,J.J. Barea,660,660.0,303,303.0,0.0,0.0,both
200839,Mike Harris,84,84.0,5,5.0,0.0,0.0,both
201141,Greg Oden,67,67.0,1,1.0,0.0,0.0,both
201142,Kevin Durant,2593,2593.0,445,445.0,0.0,0.0,both
201143,Al Horford,538,538.0,76,76.0,0.0,0.0,both
201144,Mike Conley,1256,1256.0,441,441.0,0.0,0.0,both
201145,Jeff Green,1382,1382.0,138,138.0,0.0,0.0,both
201147,Corey Brewer,998,998.0,135,135.0,0.0,0.0,both
201148,Brandan Wright,525,525.0,31,31.0,0.0,0.0,both
201149,Joakim Noah,1007,1007.0,431,431.0,0.0,0.0,both
201150,Spencer Hawes,1053,1053.0,240,240.0,0.0,0.0,both
201152,Thaddeus Young,1417,1417.0,182,182.0,0.0,0.0,both
201155,Rodney Stuckey,1012,1012.0,152,152.0,0.0,0.0,both
201156,Nick Young,1144,1144.0,95,95.0,0.0,0.0,both
201158,Marco Belinelli,911,911.0,179,179.0,0.0,0.0,both
201160,Jason Smith,301,301.0,29,29.0,0.0,0.0,both
201162,Jared Dudley,511,511.0,104,104.0,0.0,0.0,both
201163,Wilson Chandler,846,846.0,114,114.0,0.0,0.0,both
201166,Aaron Brooks,645,645.0,233,233.0,0.0,0.0,both
201167,Arron Afflalo,1330,1330.0,248,248.0,0.0,0.0,both
201168,Tiago Splitter,483,483.0,90,90.0,0.0,0.0,both
201171,Carl Landry,76,76.0,5,5.0,0.0,0.0,both
201175,Glen Davis,641,641.0,77,77.0,0.0,0.0,both
201177,Josh McRoberts,661,661.0,333,333.0,0.0,0.0,both
201188,Marc Gasol,859,859.0,215,215.0,0.0,0.0,both
201189,Aaron Gray,65,65.0,22,22.0,0.0,0.0,both
201196,Ramon Sessions,1021,1021.0,340,340.0,0.0,0.0,both
201202,Joel Anthony,28,28.0,2,2.0,0.0,0.0,both
201203,Mustafa Shakur,1,1.0,4,4.0,0.0,0.0,both
201228,C.J. Watson,414,414.0,107,107.0,0.0,0.0,both
201229,Anthony Tolliver,393,393.0,42,42.0,0.0,0.0,both
201563,Michael Beasley,436,436.0,42,42.0,0.0,0.0,both
201564,O.J. Mayo,608,608.0,113,113.0,0.0,0.0,both
201565,Derrick Rose,159,159.0,43,43.0,0.0,0.0,both
201566,Russell Westbrook,1002,1002.0,319,319.0,0.0,0.0,both
201567,Kevin Love,2010,2010.0,341,341.0,0.0,0.0,both
201569,Eric Gordon,988,988.0,208,208.0,0.0,0.0,both
201571,D.J. Augustin,930,930.0,313,313.0,0.0,0.0,both
201572,Brook Lopez,352,352.0,16,16.0,0.0,0.0,both
201573,Jerryd Bayless,666,666.0,194,194.0,0.0,0.0,both
201574,Jason Thompson,586,586.0,53,53.0,0.0,0.0,both
201575,Brandon Rush,79,79.0,24,24.0,0.0,0.0,both
201576,Anthony Randolph,206,206.0,32,32.0,0.0,0.0,both
201577,Robin Lopez,908,908.0,73,73.0,0.0,0.0,both
201578,Marreese Speights,508,508.0,32,32.0,0.0,0.0,both
201579,Roy Hibbert,871,871.0,91,91.0,0.0,0.0,both
201580,JaVale McGee,35,35.0,2,2.0,0.0,0.0,both
201581,JJ Hickson,814,814.0,96,96.0,0.0,0.0,both
201582,Alexis Ajinca,328,328.0,40,40.0,0.0,0.0,both
201583,Ryan Anderson,436,436.0,17,17.0,0.0,0.0,both
201584,Courtney Lee,761,761.0,115,115.0,0.0,0.0,both
201585,Kosta Koufos,514,514.0,39,39.0,0.0,0.0,both
201586,Serge Ibaka,1227,1227.0,85,85.0,0.0,0.0,both
201587,Nicolas Batum,1070,1070.0,420,420.0,0.0,0.0,both
201588,George Hill,781,781.0,265,265.0,0.0,0.0,both
201589,Darrell Arthur,401,401.0,61,61.0,0.0,0.0,both
201591,DJ White,0,,0,,0.0,0.0,both
201593,Nikola Pekovic,944,944.0,50,50.0,0.0,0.0,both
201596,Mario Chalmers,716,716.0,357,357.0,0.0,0.0,both
201599,DeAndre Jordan,856,856.0,74,74.0,0.0,0.0,both
201600,Omer Asik,280,280.0,25,25.0,0.0,0.0,both
201601,Luc Mbah a Moute,224,224.0,36,36.0,0.0,0.0,both
201604,Chris Douglas-Roberts,339,339.0,51,51.0,0.0,0.0,both
201609,Goran Dragic,1542,1542.0,447,447.0,0.0,0.0,both
201627,Anthony Morrow,636,636.0,59,59.0,0.0,0.0,both
201785,Othyus Jeffers,9,9.0,1,1.0,0.0,0.0,both
201858,Cartier Martin,329,329.0,33,33.0,0.0,0.0,both
201880,Greg Stiemsma,159,159.0,36,36.0,0.0,0.0,both
201933,Blake Griffin,1930,1930.0,309,309.0,0.0,0.0,both
201934,Hasheem Thabeet,27,27.0,1,1.0,0.0,0.0,both
201935,James Harden,1851,1851.0,446,446.0,0.0,0.0,both
201936,Tyreke Evans,1042,1042.0,363,363.0,0.0,0.0,both
201937,Ricky Rubio,781,781.0,704,704.0,0.0,0.0,both
201939,Stephen Curry,1873,1873.0,666,666.0,0.0,0.0,both
201941,Jordan Hill,696,696.0,54,54.0,0.0,0.0,both
201942,DeMar DeRozan,1791,1791.0,313,313.0,0.0,0.0,both
201943,Brandon Jennings,1241,1241.0,609,609.0,0.0,0.0,both
201945,Gerald Henderson,1081,1081.0,199,199.0,0.0,0.0,both
201946,Tyler Hansbrough,312,312.0,17,17.0,0.0,0.0,both
201947,Earl Clark,257,257.0,18,18.0,0.0,0.0,both
201948,Austin Daye,66,66.0,8,8.0,0.0,0.0,both
201949,James Johnson,384,384.0,111,111.0,0.0,0.0,both
201950,Jrue Holiday,487,487.0,268,268.0,0.0,0.0,both
201951,Ty Lawson,1090,1090.0,543,543.0,0.0,0.0,both
201952,Jeff Teague,1304,1304.0,528,528.0,0.0,0.0,both
201953,Eric Maynor,82,82.0,52,52.0,0.0,0.0,both
201954,Darren Collison,911,911.0,297,297.0,0.0,0.0,both
201956,Omri Casspi,490,490.0,88,88.0,0.0,0.0,both
201957,Byron Mullens,189,189.0,14,14.0,0.0,0.0,both
201959,Taj Gibson,1069,1069.0,91,91.0,0.0,0.0,both
201960,DeMarre Carroll,810,810.0,134,134.0,0.0,0.0,both
201961,Wayne Ellington,145,145.0,19,19.0,0.0,0.0,both
201962,Toney Douglas,202,202.0,68,68.0,0.0,0.0,both
201964,Victor Claver,47,47.0,12,12.0,0.0,0.0,both
201965,Jeff Ayres,240,240.0,60,60.0,0.0,0.0,both
201967,Dante Cunningham,510,510.0,83,83.0,0.0,0.0,both
201971,DeJuan Blair,497,497.0,70,70.0,0.0,0.0,both
201973,Jonas Jerebko,270,270.0,39,39.0,0.0,0.0,both
201975,Jodie Meeks,1209,1209.0,138,138.0,0.0,0.0,both
201976,Patrick Beverley,573,573.0,151,151.0,0.0,0.0,both
201977,Marcus Thornton,703,703.0,77,77.0,0.0,0.0,both
201978,Chase Budinger,274,274.0,31,31.0,0.0,0.0,both
201979,Nick Calathes,347,347.0,207,207.0,0.0,0.0,both
201980,Danny Green,618,618.0,104,104.0,0.0,0.0,both
201985,AJ Price,44,44.0,13,13.0,0.0,0.0,both
201986,Nando De Colo,177,177.0,65,65.0,0.0,0.0,both
201988,Patty Mills,826,826.0,149,149.0,0.0,0.0,both
202066,Garrett Temple,138,138.0,72,72.0,0.0,0.0,both
202083,Wesley Matthews,1343,1343.0,197,197.0,0.0,0.0,both
202087,Alonzo Gee,258,258.0,47,47.0,0.0,0.0,both
202091,Dionte Christmas,71,71.0,8,8.0,0.0,0.0,both
202130,Reggie Williams,11,11.0,1,1.0,0.0,0.0,both
202197,Shane Edwards,2,2.0,0,,0.0,0.0,both
202322,John Wall,1583,1583.0,721,721.0,0.0,0.0,both
202323,Evan Turner,1131,1131.0,262,262.0,0.0,0.0,both
202324,Derrick Favors,970,970.0,91,91.0,0.0,0.0,both
202325,Wesley Johnson,715,715.0,124,124.0,0.0,0.0,both
202326,DeMarcus Cousins,1614,1614.0,207,207.0,0.0,0.0,both
202327,Ekpe Udoh,144,144.0,31,31.0,0.0,0.0,both
202328,Greg Monroe,1249,1249.0,171,171.0,0.0,0.0,both
202329,Al-Farouq Aminu,572,572.0,114,114.0,0.0,0.0,both
202330,Gordon Hayward,1248,1248.0,400,400.0,0.0,0.0,both
202331,Paul George,1737,1737.0,283,283.0,0.0,0.0,both
202332,Cole Aldrich,92,92.0,14,14.0,0.0,0.0,both
202333,Xavier Henry,432,432.0,51,51.0,0.0,0.0,both
202334,Ed Davis,357,357.0,27,27.0,0.0,0.0,both
202335,Patrick Patterson,555,555.0,78,78.0,0.0,0.0,both
202336,Larry Sanders,178,178.0,19,19.0,0.0,0.0,both
202337,Luke Babbitt,170,170.0,29,29.0,0.0,0.0,both
202338,Kevin Seraphin,249,249.0,17,17.0,0.0,0.0,both
202339,Eric Bledsoe,763,763.0,235,235.0,0.0,0.0,both
202340,Avery Bradley,891,891.0,85,85.0,0.0,0.0,both
202341,James Anderson,810,810.0,149,149.0,0.0,0.0,both
202343,Elliot Williams,404,404.0,72,72.0,0.0,0.0,both
202344,Trevor Booker,491,491.0,64,64.0,0.0,0.0,both
202345,Damion James,6,6.0,3,3.0,0.0,0.0,both
202347,Quincy Pondexter,94,94.0,20,20.0,0.0,0.0,both
202348,Jordan Crawford,890,890.0,281,281.0,0.0,0.0,both
202349,Greivis Vasquez,758,758.0,323,323.0,0.0,0.0,both
202350,Daniel Orton,65,65.0,15,15.0,0.0,0.0,both
202354,Dexter Pittman,0,,0,,0.0,0.0,both
202361,Landry Fields,68,68.0,20,20.0,0.0,0.0,both
202362,Lance Stephenson,1080,1080.0,359,359.0,0.0,0.0,both
202363,Jarvis Varnado,99,99.0,13,13.0,0.0,0.0,both
202379,Jeremy Evans,401,401.0,44,44.0,0.0,0.0,both
202380,Hamady Ndiaye,6,6.0,3,3.0,0.0,0.0,both
202388,Donald Sloan,110,110.0,50,50.0,0.0,0.0,both
202389,Timofey Mozgov,770,770.0,62,62.0,0.0,0.0,both
202390,Gary Neal,548,548.0,83,83.0,0.0,0.0,both
202391,Jeremy Lin,890,890.0,294,294.0,0.0,0.0,both
202397,Ish Smith,261,261.0,179,179.0,0.0,0.0,both
202399,Jeff Adrien,362,362.0,38,38.0,0.0,0.0,both
202412,Manny Harris,73,73.0,11,11.0,0.0,0.0,both
202498,Lance Thomas,6,6.0,3,3.0,0.0,0.0,both
202620,Arinze Onuaku,3,3.0,3,3.0,0.0,0.0,both
202681,Kyrie Irving,1478,1478.0,433,433.0,0.0,0.0,both
202682,Derrick Williams,624,624.0,56,56.0,0.0,0.0,both
202683,Enes Freedom,987,987.0,75,75.0,0.0,0.0,both
202684,Tristan Thompson,961,961.0,72,72.0,0.0,0.0,both
202685,Jonas Valanciunas,916,916.0,57,57.0,0.0,0.0,both
202686,Jan Vesely,197,197.0,21,21.0,0.0,0.0,both
202687,Bismack Biyombo,222,222.0,8,8.0,0.0,0.0,both
202688,Brandon Knight,1291,1291.0,352,352.0,0.0,0.0,both
202689,Kemba Walker,1289,1289.0,447,447.0,0.0,0.0,both
202690,Jimmer Fredette,273,273.0,64,64.0,0.0,0.0,both
202691,Klay Thompson,1488,1488.0,181,181.0,0.0,0.0,both
202692,Alec Burks,1089,1089.0,212,212.0,0.0,0.0,both
202693,Markieff Morris,1115,1115.0,144,144.0,0.0,0.0,both
202694,Marcus Morris Sr.,796,796.0,88,88.0,0.0,0.0,both
202695,Kawhi Leonard,844,844.0,133,133.0,0.0,0.0,both
202696,Nikola Vučević,811,811.0,104,104.0,0.0,0.0,both
202697,Iman Shumpert,495,495.0,129,129.0,0.0,0.0,both
202698,Chris Singleton,75,75.0,6,6.0,0.0,0.0,both
202699,Tobias Harris,893,893.0,82,82.0,0.0,0.0,both
202700,Donatas Motiejunas,341,341.0,34,34.0,0.0,0.0,both
202702,Kenneth Faried,1096,1096.0,96,96.0,0.0,0.0,both
202704,Reggie Jackson,1047,1047.0,331,331.0,0.0,0.0,both
202705,MarShon Brooks,159,159.0,25,25.0,0.0,0.0,both
202706,Jordan Hamilton,404,404.0,52,52.0,0.0,0.0,both
202708,Norris Cole,527,527.0,248,248.0,0.0,0.0,both
202709,Cory Joseph,343,343.0,114,114.0,0.0,0.0,both
202710,Jimmy Butler III,878,878.0,175,175.0,0.0,0.0,both
202713,Kyle Singler,784,784.0,75,75.0,0.0,0.0,both
202714,Shelvin Mack,544,544.0,271,271.0,0.0,0.0,both
202718,Chandler Parsons,1226,1226.0,298,298.0,0.0,0.0,both
202719,Jeremy Tyler,146,146.0,8,8.0,0.0,0.0,both
202720,Jon Leuer,302,302.0,20,20.0,0.0,0.0,both
202721,Darius Morris,107,107.0,44,44.0,0.0,0.0,both
202725,Josh Harrellson,93,93.0,15,15.0,0.0,0.0,both
202730,Lavoy Allen,303,303.0,71,71.0,0.0,0.0,both
202732,DeAndre Liggins,2,2.0,0,,0.0,0.0,both
202734,E'Twaun Moore,499,499.0,112,112.0,0.0,0.0,both
202738,Isaiah Thomas,1465,1465.0,454,454.0,0.0,0.0,both
202779,Dwight Buycks,43,43.0,10,10.0,0.0,0.0,both
202874,Chris Wright,48,48.0,5,5.0,0.0,0.0,both
202933,Julyan Stone,18,18.0,12,12.0,0.0,0.0,both
202952,Malcolm Thomas,15,15.0,2,2.0,0.0,0.0,both
202962,Greg Smith,38,38.0,0,,0.0,0.0,both
202970,Gustavo Ayon,112,112.0,28,28.0,0.0,0.0,both
203076,Anthony Davis,1394,1394.0,105,105.0,0.0,0.0,both
203077,Michael Kidd-Gilchrist,448,448.0,52,52.0,0.0,0.0,both
203078,Bradley Beal,1249,1249.0,243,243.0,0.0,0.0,both
203079,Dion Waiters,1113,1113.0,209,209.0,0.0,0.0,both
203080,Thomas Robinson,339,339.0,34,34.0,0.0,0.0,both
203081,Damian Lillard,1695,1695.0,457,457.0,0.0,0.0,both
203082,Terrence Ross,879,879.0,79,79.0,0.0,0.0,both
203083,Andre Drummond,1095,1095.0,35,35.0,0.0,0.0,both
203084,Harrison Barnes,738,738.0,116,116.0,0.0,0.0,both
203085,Austin Rivers,530,530.0,160,160.0,0.0,0.0,both
203086,Meyers Leonard,98,98.0,18,18.0,0.0,0.0,both
203087,Jeremy Lamb,665,665.0,115,115.0,0.0,0.0,both
203088,Kendall Marshall,430,430.0,477,477.0,0.0,0.0,both
203089,John Henson,779,779.0,113,113.0,0.0,0.0,both
203090,Maurice Harkless,592,592.0,80,80.0,0.0,0.0,both
203091,Royce White,0,,0,,0.0,0.0,both
203092,Tyler Zeller,399,399.0,36,36.0,0.0,0.0,both
203093,Terrence Jones,921,921.0,87,87.0,0.0,0.0,both
203094,Andrew Nicholson,435,435.0,25,25.0,0.0,0.0,both
203095,Evan Fournier,638,638.0,112,112.0,0.0,0.0,both
203096,Jared Sullinger,982,982.0,118,118.0,0.0,0.0,both
203098,John Jenkins,40,40.0,11,11.0,0.0,0.0,both
203099,Jared Cunningham,26,26.0,8,8.0,0.0,0.0,both
203100,Tony Wroten,939,939.0,217,217.0,0.0,0.0,both
203101,Miles Plumlee,646,646.0,43,43.0,0.0,0.0,both
203102,Arnett Moultrie,36,36.0,2,2.0,0.0,0.0,both
203103,Perry Jones III,216,216.0,26,26.0,0.0,0.0,both
203104,Marquis Teague,107,107.0,58,58.0,0.0,0.0,both
203106,Jeffery Taylor,208,208.0,22,22.0,0.0,0.0,both
203108,Bernard James,28,28.0,3,3.0,0.0,0.0,both
203109,Jae Crowder,356,356.0,60,60.0,0.0,0.0,both
203110,Draymond Green,511,511.0,152,152.0,0.0,0.0,both
203111,Orlando Johnson,100,100.0,20,20.0,0.0,0.0,both
203112,Quincy Acy,171,171.0,28,28.0,0.0,0.0,both
203113,Quincy Miller,257,257.0,26,26.0,0.0,0.0,both
203114,Khris Middleton,990,990.0,169,169.0,0.0,0.0,both
203115,Will Barton,166,166.0,33,33.0,0.0,0.0,both
203116,Tyshawn Taylor,89,89.0,36,36.0,0.0,0.0,both
203117,Doron Lamb,191,191.0,43,43.0,0.0,0.0,both
203118,Mike Scott,767,767.0,75,75.0,0.0,0.0,both
203120,Justin Hamilton,26,26.0,0,,0.0,0.0,both
203121,Darius Miller,200,200.0,43,43.0,0.0,0.0,both
203124,Kyle O'Quinn,429,429.0,78,78.0,0.0,0.0,both
203129,Tornike Shengelia,29,29.0,14,14.0,0.0,0.0,both
203130,Darius Johnson-Odom,0,,1,1.0,0.0,0.0,both
203133,Robbie Hummel,181,181.0,23,23.0,0.0,0.0,both
203135,Robert Sacre,350,350.0,51,51.0,0.0,0.0,both
203136,Ognjen Kuzmic,15,15.0,2,2.0,0.0,0.0,both
203138,Hollis Thompson,461,461.0,73,73.0,0.0,0.0,both
203139,Viacheslav Kravtsov,20,20.0,1,1.0,0.0,0.0,both
203141,Mirza Teletovic,622,622.0,57,57.0,0.0,0.0,both
203142,Chris Copeland,153,153.0,18,18.0,0.0,0.0,both
203143,Pablo Prigioni,252,252.0,228,228.0,0.0,0.0,both
203144,Alexey Shved,250,250.0,68,68.0,0.0,0.0,both
203145,Kent Bazemore,403,403.0,91,91.0,0.0,0.0,both
203146,Maalik Wayns,2,2.0,2,2.0,0.0,0.0,both
203147,Chris Smith,0,,0,,0.0,0.0,both
203148,Brian Roberts,677,677.0,234,234.0,0.0,0.0,both
203156,Henry Sims,350,350.0,52,52.0,0.0,0.0,both
