EntityId,Name,Points,AssistPoints,created,rank
1928,Todd MacCulloch,299.0,43.0,342.0,271
1763,Ryan Bowen,223.0,113.0,336.0,272
1744,Jerome James,276.0,55.0,331.0,273
2219,Jeryl Sasser,194.0,136.0,330.0,274
123,Robert Pack,145.0,182.0,327.0,275
2063,Jake Voskuhl,248.0,75.0,323.0,276
281,Scott Williams,273.0,47.0,320.0,277
948,Marcus Camby,221.0,99.0,320.0,277
2469,Pat Burke,267.0,52.0,319.0,279
111,LaPhonso Ellis,277.0,35.0,312.0,280
763,Tony Massenburg,273.0,37.0,310.0,281
902,Bimbo Coles,154.0,153.0,307.0,282
422,Avery Johnson,156.0,146.0,302.0,283
697,Fred Hoiberg,144.0,152.0,296.0,284
2437,Lonny Baxter,262.0,34.0,296.0,284
2098,Slava Medvedenko,255.0,41.0,296.0,284
2501,Reggie Evans,212.0,80.0,292.0,287
1983,Jermaine Jackson,121.0,166.0,287.0,288
2243,Brian Scalabrine,180.0,99.0,279.0,289
2222,Gerald Wallace,220.0,57.0,277.0,290
1902,Jeff Foster,162.0,112.0,274.0,291
2261,Kenny Satterfield,132.0,142.0,274.0,291
2408,Melvin Ely,236.0,36.0,272.0,293
1924,Lee Nailon,210.0,58.0,268.0,294
1032,Darvin Ham,180.0,86.0,266.0,295
2058,Mark Madsen,174.0,86.0,260.0,296
916,Corie Blount,150.0,109.0,259.0,297
2040,Jerome Moiso,205.0,49.0,254.0,298
2423,Chris Jefferies,197.0,50.0,247.0,299
2242,Terence Morris,182.0,56.0,238.0,300
2253,Sean Lampley,169.0,66.0,235.0,301
1038,Juaquin Hawkins,134.0,100.0,234.0,302
685,Cherokee Parks,188.0,43.0,231.0,303
2422,John Salmons,132.0,98.0,230.0,304
2061,Dan Langhi,183.0,47.0,230.0,304
2306,Carlos Arroyo,121.0,109.0,230.0,304
1442,Zeljko Rebraca,198.0,21.0,219.0,307
1762,Tremaine Fowlkes,164.0,52.0,216.0,308
2404,Chris Wilcox,171.0,44.0,215.0,309
2205,DeSagana Diop,119.0,90.0,209.0,310
911,Ervin Johnson,152.0,55.0,207.0,311
1917,Wang Zhi-zhi,182.0,22.0,204.0,312
339,Tom Gugliotta,129.0,67.0,196.0,313
2208,Kedrick Brown,145.0,48.0,193.0,314
2419,Tayshaun Prince,137.0,54.0,191.0,315
2429,Dan Gadzuric,169.0,21.0,190.0,316
2041,Etan Thomas,182.0,7.0,189.0,317
2054,Jake Tsakalidis,161.0,26.0,187.0,318
87,Dikembe Mutombo,138.0,45.0,183.0,319
2409,Marcus Haislip,161.0,22.0,183.0,319
2457,Jannero Pargo,85.0,88.0,173.0,321
1737,Nazr Mohammed,160.0,12.0,172.0,322
198,Danny Ferry,119.0,51.0,170.0,323
1916,Calvin Booth,138.0,27.0,165.0,324
891,Charles Oakley,74.0,90.0,164.0,325
1023,Emanual Davis,88.0,76.0,164.0,325
2250,Bobby Simmons,120.0,41.0,161.0,327
2417,Qyntel Woods,128.0,25.0,153.0,328
2357,Tierre Brown,65.0,87.0,152.0,329
93,Hubert Davis,79.0,72.0,151.0,330
323,Greg Foster,121.0,29.0,150.0,331
168,Chris Mills,101.0,48.0,149.0,332
2260,Jarron Collins,120.0,29.0,149.0,332
42,Monty Williams,92.0,56.0,148.0,334
2080,Igor Rakocevic,78.0,69.0,147.0,335
1738,Ansu Sesay,94.0,52.0,146.0,336
2212,Steven Hunter,130.0,14.0,144.0,337
680,John Amaechi,99.0,44.0,143.0,338
2055,Mamadou N'diaye,120.0,17.0,137.0,339
1594,Rick Brunson,60.0,75.0,135.0,340
2453,Predrag Savovic,83.0,47.0,130.0,341
3,Grant Long,72.0,55.0,127.0,342
2447,Tamar Slay,92.0,30.0,122.0,343
2412,Jiri Welsch,61.0,59.0,120.0,344
2254,Loren Woods,80.0,39.0,119.0,345
1513,Scot Pollard,103.0,13.0,116.0,346
2415,Ryan Humphrey,93.0,23.0,116.0,346
958,Vitaly Potapenko,104.0,11.0,115.0,348
2407,Jared Jeffries,79.0,36.0,115.0,348
753,Randy Brown,41.0,73.0,114.0,350
1505,Tariq Abdul-Wahad,57.0,52.0,109.0,351
180,John Crotty,41.0,63.0,104.0,352
2421,Frank Williams,28.0,76.0,104.0,352
896,Tim Hardaway,49.0,49.0,98.0,354
1444,Lawrence Funderburke,74.0,17.0,91.0,355
969,Travis Knight,60.0,31.0,91.0,355
1073,Reggie Slater,81.0,8.0,89.0,357
145,Tracy Murray,61.0,26.0,87.0,358
1504,Danny Fortson,59.0,26.0,85.0,359
2038,Joel Przybilla,48.0,27.0,75.0,360
1609,Art Long,60.0,14.0,74.0,361
461,Popeye Jones,53.0,20.0,73.0,362
1751,Jahidi White,67.0,5.0,72.0,363
2352,Dean Oliver,22.0,49.0,71.0,364
981,Efthimios Rentzias,52.0,16.0,68.0,365
1736,Corey Benjamin,40.0,24.0,64.0,366
1074,Matt Maloney,24.0,40.0,64.0,366
2249,Jamison Brewer,22.0,40.0,62.0,368
1752,Sean Marks,54.0,6.0,60.0,369
2351,Oscar Torres,53.0,7.0,60.0,369
2244,Jeff Trepagnier,45.0,13.0,58.0,371
2427,Roger Mason Jr.,30.0,27.0,57.0,372
2492,Adam Harrington,30.0,25.0,55.0,373
2056,Primoz Brezec,42.0,8.0,50.0,374
1565,Michael Stewart,36.0,14.0,50.0,374
2068,Lavor Postell,43.0,7.0,50.0,374
330,Danny Manning,34.0,15.0,49.0,377
164,Chris Childs,15.0,33.0,48.0,378
2218,Joseph Forte,24.0,23.0,47.0,379
1743,Bruno Sundov,32.0,15.0,47.0,379
1722,Michael Dickerson,29.0,16.0,45.0,381
2484,Devin Brown,30.0,14.0,44.0,382
270,Horace Grant,26.0,17.0,43.0,383
1724,Bryce Drew,19.0,23.0,42.0,384
1766,Maceo Baston,40.0,0.0,40.0,385
2044,Jason Collier,36.0,2.0,38.0,386
2436,Flip Murray,27.0,11.0,38.0,386
2071,Olumide Oyedeji,27.0,11.0,38.0,386
2043,Mateen Cleaves,16.0,22.0,38.0,386
2410,Fred Jones,23.0,13.0,36.0,390
2411,Bostjan Nachbar,29.0,6.0,35.0,391
1572,Nate Huffman,23.0,11.0,34.0,392
2245,Damone Brown,28.0,6.0,34.0,392
924,Anthony Goldwire,25.0,9.0,34.0,392
1915,Evan Eschmeyer,17.0,16.0,33.0,395
2256,Ken Johnson,32.0,0.0,32.0,396
2541,Antoine Rigaudeau,17.0,15.0,32.0,396
2066,Soumaila Samake,22.0,8.0,30.0,398
2220,Brandon Armstrong,24.0,6.0,30.0,398
2053,Dalibor Bagaric,19.0,9.0,28.0,400
1544,Chris Crawford,24.0,2.0,26.0,401
2425,Robert Archibald,19.0,6.0,25.0,402
1630,Mikki Moore,18.0,6.0,24.0,403
95,Mark Bryant,13.0,10.0,23.0,404
2432,Tito Maddox,11.0,11.0,22.0,405
1043,Amal McCaskill,11.0,11.0,22.0,405
2370,Mengke Bateer,9.0,8.0,17.0,407
2143,Pepe Sanchez,0.0,16.0,16.0,408
2456,Cezary Trybanski,14.0,2.0,16.0,408
2213,Kirk Haston,6.0,6.0,12.0,410
988,Randy Livingston,6.0,3.0,9.0,411
2228,Alton Ford,7.0,2.0,9.0,411
2106,Ruben Wolkowyski,5.0,2.0,7.0,413
1520,Charles Smith,5.0,2.0,7.0,413
2073,Brian Cardinal,4.0,2.0,6.0,415
1985,Zendon Hamilton,6.0,0.0,6.0,415
2062,A.J. Guyton,0.0,5.0,5.0,417
176,Antonio Harvey,4.0,0.0,4.0,418
2442,Chris Owens,4.0,0.0,4.0,418
1110,Mark Strickland,4.0,0.0,4.0,418
2441,Jamal Sampson,0.0,2.0,2.0,421
2257,Ruben Boumtje-Boumtje,0.0,2.0,2.0,421
1585,Brandon Williams,2.0,0.0,2.0,421
2462,Guy Rucker,0.0,2.0,2.0,421
690,Don Reid,1.0,0.0,1.0,425
201,Chris Dudley,0.0,0.0,0.0,426
681,Donny Marshall,0.0,0.0,0.0,426
2321,Paul Shirley,0.0,0.0,0.0,426
