EntityId,Name,Points,AssistPoints,created,rank
200826,J.J. Barea,769.0,713.0,1482.0,83
1495,Tim Duncan,1022.0,459.0,1481.0,84
201962,Toney Douglas,856.0,578.0,1434.0,85
2403,Nene,1091.0,341.0,1432.0,86
708,Kevin Garnett,1056.0,375.0,1431.0,87
101154,Andray Blatche,1076.0,341.0,1417.0,88
201935,James Harden,998.0,419.0,1417.0,88
200752,Rudy Gay,1069.0,338.0,1407.0,90
201579,Roy Hibbert,1025.0,366.0,1391.0,91
201163,Wilson Chandler,1100.0,289.0,1389.0,92
2240,Gilbert Arenas,755.0,632.0,1387.0,93
201188,Marc Gasol,951.0,435.0,1386.0,94
2747,JR Smith,969.0,412.0,1381.0,95
2550,Kirk Hinrich,737.0,636.0,1373.0,96
2430,Carlos Boozer,1033.0,336.0,1369.0,97
1713,Vince Carter,1022.0,346.0,1368.0,98
201588,George Hill,884.0,463.0,1347.0,99
2732,Ben Gordon,921.0,403.0,1324.0,100
201581,JJ Hickson,1105.0,207.0,1312.0,101
101139,CJ Miles,1000.0,304.0,1304.0,102
201156,Nick Young,1115.0,164.0,1279.0,103
201587,Nicolas Batum,990.0,281.0,1271.0,104
101127,Jarrett Jack,735.0,530.0,1265.0,105
1710,Mike Bibby,688.0,572.0,1260.0,106
1890,Shawn Marion,999.0,257.0,1256.0,107
201167,Arron Afflalo,867.0,385.0,1252.0,108
201573,Jerryd Bayless,651.0,590.0,1241.0,109
201145,Jeff Green,998.0,239.0,1237.0,110
200789,Daniel Gibson,780.0,456.0,1236.0,111
201152,Thaddeus Young,1045.0,188.0,1233.0,112
1712,Antawn Jamison,1010.0,219.0,1229.0,113
201977,Marcus Thornton,933.0,289.0,1222.0,114
101112,Channing Frye,976.0,235.0,1211.0,115
201568,Danilo Gallinari,970.0,240.0,1210.0,116
2772,Trevor Ariza,826.0,361.0,1187.0,117
202339,Eric Bledsoe,543.0,641.0,1184.0,118
202361,Landry Fields,797.0,374.0,1171.0,119
201166,Aaron Brooks,634.0,521.0,1155.0,120
1905,Andrei Kirilenko,750.0,400.0,1150.0,121
1888,Richard Hamilton,777.0,368.0,1145.0,122
2210,Richard Jefferson,891.0,249.0,1140.0,123
1503,Tracy McGrady,574.0,558.0,1132.0,124
201175,Glen Davis,915.0,214.0,1129.0,125
101106,Andrew Bogut,830.0,297.0,1127.0,126
201564,O.J. Mayo,803.0,320.0,1123.0,127
201162,Jared Dudley,867.0,247.0,1114.0,128
201164,Rudy Fernandez,668.0,439.0,1107.0,129
2039,Keyon Dooling,571.0,531.0,1102.0,130
1897,Metta World Peace,697.0,385.0,1082.0,131
1515,Anthony Parker,600.0,474.0,1074.0,132
965,Derek Fisher,558.0,498.0,1056.0,133
201171,Carl Landry,903.0,151.0,1054.0,134
201978,Chase Budinger,765.0,286.0,1051.0,135
2203,Shane Battier,624.0,418.0,1042.0,136
201158,Marco Belinelli,836.0,199.0,1035.0,137
202325,Wesley Johnson,709.0,324.0,1033.0,138
2571,Leandro Barbosa,769.0,262.0,1031.0,139
202130,Reggie Williams,738.0,283.0,1021.0,140
101236,Chuck Hayes,582.0,439.0,1021.0,140
202390,Gary Neal,783.0,228.0,1011.0,142
1894,Corey Maggette,805.0,196.0,1001.0,143
201609,Goran Dragic,523.0,477.0,1000.0,144
1733,Al Harrington,765.0,235.0,1000.0,144
101138,Brandon Bass,854.0,141.0,995.0,146
200751,Randy Foye,616.0,378.0,994.0,147
101162,Marcin Gortat,817.0,172.0,989.0,148
202328,Greg Monroe,751.0,225.0,976.0,149
2248,Earl Watson,343.0,607.0,950.0,150
2756,Sasha Vujacic,656.0,294.0,950.0,150
2566,Travis Outlaw,756.0,193.0,949.0,152
201975,Jodie Meeks,774.0,175.0,949.0,152
2594,Kyle Korver,681.0,265.0,946.0,154
101198,Will Bynum,482.0,463.0,945.0,155
101111,Charlie Villanueva,840.0,103.0,943.0,156
200769,Shannon Brown,712.0,221.0,933.0,157
2743,Kris Humphries,741.0,191.0,932.0,158
2399,Mike Dunleavy,682.0,244.0,926.0,159
202323,Evan Turner,565.0,347.0,912.0,160
201584,Courtney Lee,672.0,238.0,910.0,161
201627,Anthony Morrow,764.0,144.0,908.0,162
201953,Eric Maynor,348.0,552.0,900.0,163
200750,Brandon Roy,573.0,310.0,883.0,164
201177,Josh McRoberts,533.0,349.0,882.0,165
1740,Rashard Lewis,668.0,214.0,882.0,165
201945,Gerald Henderson,653.0,223.0,876.0,167
201580,JaVale McGee,798.0,78.0,876.0,167
101107,Marvin Williams,676.0,195.0,871.0,169
201946,Tyler Hansbrough,767.0,101.0,868.0,170
101161,Amir Johnson,688.0,176.0,864.0,171
2754,Tony Allen,643.0,219.0,862.0,172
201586,Serge Ibaka,808.0,53.0,861.0,173
201574,Jason Thompson,663.0,196.0,859.0,174
201150,Spencer Hawes,584.0,269.0,853.0,175
201971,DeJuan Blair,674.0,175.0,849.0,176
201596,Mario Chalmers,447.0,400.0,847.0,177
201589,Darrell Arthur,729.0,116.0,845.0,178
200755,JJ Redick,593.0,245.0,838.0,179
2584,Willie Green,672.0,164.0,836.0,180
2731,Emeka Okafor,745.0,90.0,835.0,181
2545,Darko Milicic,606.0,227.0,833.0,182
2733,Shaun Livingston,479.0,351.0,830.0,183
101124,Hakim Warrick,669.0,160.0,829.0,184
201228,C.J. Watson,405.0,418.0,823.0,185
2199,Tyson Chandler,748.0,74.0,822.0,186
101155,Ryan Gomes,547.0,275.0,822.0,186
2568,Carlos Delfino,565.0,249.0,814.0,188
200758,Ronnie Brewer,503.0,308.0,811.0,189
201583,Ryan Anderson,681.0,124.0,805.0,190
1952,Raja Bell,541.0,260.0,801.0,191
201149,Joakim Noah,561.0,235.0,796.0,192
2223,Samuel Dalembert,644.0,146.0,790.0,193
101115,Andrew Bynum,612.0,170.0,782.0,194
201603,Sonny Weems,545.0,232.0,777.0,195
201956,Omri Casspi,610.0,160.0,770.0,196
201147,Corey Brewer,552.0,199.0,751.0,197
201575,Brandon Rush,607.0,140.0,747.0,198
202348,Jordan Crawford,490.0,245.0,735.0,199
1863,Earl Boykins,408.0,319.0,727.0,200
201970,Sam Young,572.0,154.0,726.0,201
101128,Francisco Garcia,560.0,160.0,720.0,202
201948,Austin Daye,537.0,179.0,716.0,203
201938,Jonny Flynn,279.0,434.0,713.0,204
201959,Taj Gibson,569.0,138.0,707.0,205
1802,Brad Miller,382.0,322.0,704.0,206
101141,Ersan Ilyasova,571.0,131.0,702.0,207
2581,Steve Blake,319.0,380.0,699.0,208
201601,Luc Mbah a Moute,529.0,160.0,689.0,209
201952,Jeff Teague,361.0,313.0,674.0,210
201154,Al Thornton,524.0,145.0,669.0,211
2030,Kenyon Martin,414.0,243.0,657.0,212
201599,DeAndre Jordan,566.0,87.0,653.0,213
101126,Nate Robinson,401.0,240.0,641.0,214
200757,Thabo Sefolosha,401.0,237.0,638.0,215
2420,Nenad Krstic,575.0,62.0,637.0,216
201229,Anthony Tolliver,434.0,187.0,621.0,217
2588,Matt Bonner,481.0,140.0,621.0,217
202331,Paul George,476.0,144.0,620.0,219
202324,Derrick Favors,533.0,85.0,618.0,220
2198,Kwame Brown,524.0,93.0,617.0,221
200817,Pooh Jeter,255.0,361.0,616.0,222
201988,Patty Mills,353.0,253.0,606.0,223
202329,Al-Farouq Aminu,457.0,132.0,589.0,224
686,Antonio McDyess,390.0,197.0,587.0,225
201985,AJ Price,323.0,263.0,586.0,226
1737,Nazr Mohammed,535.0,50.0,585.0,227
202334,Ed Davis,501.0,83.0,584.0,228
201961,Wayne Ellington,410.0,170.0,580.0,229
2586,Keith Bogans,359.0,220.0,579.0,230
201967,Dante Cunningham,482.0,97.0,579.0,230
2306,Carlos Arroyo,310.0,266.0,576.0,232
2592,James Jones,475.0,101.0,576.0,232
2551,T.J. Ford,223.0,349.0,572.0,234
101110,Martell Webster,453.0,117.0,570.0,235
202330,Gordon Hayward,388.0,180.0,568.0,236
200761,Shawne Williams,454.0,113.0,567.0,237
202349,Greivis Vasquez,249.0,318.0,567.0,237
2052,DeShawn Stevenson,383.0,181.0,564.0,239
2230,Maurice Evans,461.0,100.0,561.0,240
2209,Vladimir Radmanovic,374.0,182.0,556.0,241
2406,Caron Butler,436.0,113.0,549.0,242
2742,Sebastian Telfair,266.0,267.0,533.0,243
101132,Linas Kleiza,436.0,93.0,529.0,244
948,Marcus Camby,277.0,251.0,528.0,245
2440,Matt Barnes,356.0,163.0,519.0,246
2404,Chris Wilcox,424.0,92.0,516.0,247
202412,Manny Harris,321.0,195.0,516.0,247
201590,Donte Greene,400.0,107.0,507.0,249
2067,Eddie House,362.0,142.0,504.0,250
2400,Drew Gooden,396.0,103.0,499.0,251
2549,Chris Kaman,397.0,99.0,496.0,252
101142,Ronny Turiaf,267.0,221.0,488.0,253
2554,Mickael Pietrus,410.0,77.0,487.0,254
2555,Nick Collison,329.0,156.0,485.0,255
200748,Tyrus Thomas,419.0,61.0,480.0,256
201941,Jordan Hill,406.0,68.0,474.0,257
2585,Zaza Pachulia,349.0,124.0,473.0,258
201949,James Johnson,271.0,189.0,460.0,259
201577,Robin Lopez,432.0,18.0,450.0,260
201814,Gary Forbes,326.0,120.0,446.0,261
201604,Chris Douglas-Roberts,323.0,114.0,437.0,262
200797,Ryan Hollins,373.0,58.0,431.0,263
2740,Andris Biedrins,294.0,137.0,431.0,263
202335,Patrick Patterson,328.0,98.0,426.0,265
2804,Andres Nocioni,327.0,97.0,424.0,266
202344,Trevor Booker,346.0,78.0,424.0,266
980,Zydrunas Ilgauskas,360.0,58.0,418.0,268
201593,Nikola Pekovic,359.0,59.0,418.0,268
2768,Chris Duhon,125.0,292.0,417.0,270
202087,Alonzo Gee,331.0,86.0,417.0,270
2605,Marquis Daniels,271.0,146.0,417.0,270
201146,Yi Jianlian,355.0,57.0,412.0,273
201160,Jason Smith,331.0,77.0,408.0,274
201578,Marreese Speights,344.0,63.0,407.0,275
201151,Acie Law,215.0,187.0,402.0,276
406,Shaquille O'Neal,341.0,53.0,394.0,277
201958,Rodrigue Beaubois,236.0,149.0,385.0,278
2760,Anderson Varejao,282.0,103.0,385.0,278
201611,Henry Walker,298.0,85.0,383.0,280
201963,Christian Eyenga,303.0,77.0,380.0,281
201576,Anthony Randolph,305.0,75.0,380.0,281
101130,Johan Petro,273.0,100.0,373.0,283
2735,Josh Childress,272.0,98.0,370.0,284
200081,Jamario Moon,255.0,114.0,369.0,285
2217,Brendan Haywood,320.0,47.0,367.0,286
2563,Dahntay Jones,283.0,71.0,354.0,287
101129,Luther Head,200.0,152.0,352.0,288
978,Peja Stojakovic,280.0,68.0,348.0,289
703,Kurt Thomas,211.0,135.0,346.0,290
2034,Mike Miller,228.0,116.0,344.0,291
200749,Shelden Williams,264.0,77.0,341.0,292
201168,Tiago Splitter,278.0,62.0,340.0,293
2047,Quentin Richardson,249.0,88.0,337.0,294
1899,James Posey,240.0,88.0,328.0,295
202327,Ekpe Udoh,236.0,92.0,328.0,295
200783,Craig Smith,258.0,68.0,326.0,297
202396,Samardo Samuels,288.0,37.0,325.0,298
101179,Ronnie Price,197.0,126.0,323.0,299
201591,DJ White,268.0,43.0,311.0,300
201153,Julian Wright,188.0,123.0,311.0,300
1112,Ben Wallace,154.0,156.0,310.0,302
202386,Ben Uzoh,158.0,146.0,304.0,303
202336,Larry Sanders,260.0,39.0,299.0,304
1902,Jeff Foster,187.0,111.0,298.0,305
201600,Omer Asik,229.0,67.0,296.0,306
2365,Chris Andersen,250.0,45.0,295.0,307
201966,Jermaine Taylor,223.0,68.0,291.0,308
2679,Matt Carroll,235.0,52.0,287.0,309
101211,Stephen Graham,198.0,89.0,287.0,309
201161,Daequan Cook,239.0,45.0,284.0,311
2446,Rasual Butler,222.0,62.0,284.0,311
202397,Ish Smith,101.0,182.0,283.0,313
101131,Jason Maxiell,237.0,36.0,273.0,314
2753,Delonte West,135.0,137.0,272.0,315
2694,Josh Powell,224.0,47.0,271.0,316
2863,Damien Wilkins,180.0,90.0,270.0,317
202376,Luke Harangody,193.0,75.0,268.0,318
1853,Anthony Carter,110.0,158.0,268.0,318
201187,Dominic McGuire,174.0,90.0,264.0,320
101144,Von Wafer,184.0,72.0,256.0,321
201974,Derrick Brown,185.0,71.0,256.0,321
202347,Quincy Pondexter,188.0,64.0,252.0,323
201858,Cartier Martin,209.0,39.0,248.0,324
2073,Brian Cardinal,145.0,101.0,246.0,325
101121,Joey Graham,202.0,43.0,245.0,326
200811,Lou Amundson,200.0,37.0,237.0,327
2570,Kendrick Perkins,174.0,62.0,236.0,328
202220,Zabian Dowdell,121.0,115.0,236.0,328
202379,Jeremy Evans,178.0,55.0,233.0,330
2567,Brian Cook,193.0,35.0,228.0,331
2575,Luke Walton,91.0,137.0,228.0,331
201616,Darnell Jackson,187.0,33.0,220.0,333
202351,Lazar Hayward,160.0,59.0,219.0,334
202356,Armon Johnson,110.0,107.0,217.0,335
2501,Reggie Evans,132.0,83.0,215.0,336
101113,Ike Diogu,207.0,4.0,211.0,337
202178,Sundiata Gaines,111.0,99.0,210.0,338
1922,Francisco Elson,134.0,75.0,209.0,339
201202,Joel Anthony,153.0,55.0,208.0,340
201623,Semih Erden,163.0,43.0,206.0,341
200780,Solomon Jones,139.0,67.0,206.0,341
202333,Xavier Henry,165.0,40.0,205.0,343
2572,Josh Howard,152.0,51.0,203.0,344
202389,Timofey Mozgov,163.0,37.0,200.0,345
436,Juwan Howard,139.0,59.0,198.0,346
101133,Ian Mahinmi,173.0,21.0,194.0,347
201595,Joey Dorsey,135.0,55.0,190.0,348
201944,Terrence Williams,106.0,83.0,189.0,349
201947,Earl Clark,163.0,20.0,183.0,350
200809,Chris Quinn,81.0,99.0,180.0,351
201972,Jon Brockman,136.0,42.0,178.0,352
202338,Kevin Seraphin,154.0,23.0,177.0,353
956,Erick Dampier,128.0,48.0,176.0,354
202391,Jeremy Lin,76.0,100.0,176.0,354
201585,Kosta Koufos,160.0,15.0,175.0,356
200796,Leon Powe,158.0,15.0,173.0,357
1715,Jason Williams,54.0,113.0,167.0,358
201148,Brandan Wright,141.0,26.0,167.0,358
201582,Alexis Ajinca,143.0,23.0,166.0,360
2211,Troy Murphy,109.0,56.0,165.0,361
201189,Aaron Gray,129.0,34.0,163.0,362
2431,David Andersen,134.0,28.0,162.0,363
2407,Jared Jeffries,74.0,87.0,161.0,364
979,Jermaine O'Neal,129.0,25.0,154.0,365
202345,Damion James,110.0,44.0,154.0,365
101214,Jawad Williams,104.0,49.0,153.0,367
2429,Dan Gadzuric,118.0,34.0,152.0,368
200760,Rodney Carney,127.0,25.0,152.0,368
2215,Jason Collins,96.0,48.0,144.0,370
201178,Kyrylo Fesenko,106.0,37.0,143.0,371
201785,Othyus Jeffers,93.0,46.0,139.0,372
202341,James Anderson,94.0,40.0,134.0,373
202066,Garrett Temple,57.0,69.0,126.0,374
1499,Tony Battie,100.0,26.0,126.0,374
200756,Hilton Armstrong,92.0,32.0,124.0,376
2427,Roger Mason Jr.,75.0,46.0,121.0,377
2617,Udonis Haslem,104.0,16.0,120.0,378
2059,Eduardo Najera,69.0,44.0,113.0,379
2562,Sasha Pavlovic,76.0,36.0,112.0,380
2246,Mehmet Okur,64.0,48.0,112.0,380
200779,Steve Novak,104.0,7.0,111.0,382
201203,Mustafa Shakur,51.0,56.0,107.0,383
2853,Earl Barron,79.0,26.0,105.0,384
202378,Willie Warren,37.0,65.0,102.0,385
2408,Melvin Ely,69.0,32.0,101.0,386
202382,Derrick Caracter,81.0,14.0,95.0,387
202346,Dominique Jones,42.0,50.0,92.0,388
2038,Joel Przybilla,64.0,28.0,92.0,388
201632,Hamed Haddadi,75.0,10.0,85.0,390
202362,Lance Stephenson,37.0,44.0,81.0,391
2624,Quinton Ross,57.0,23.0,80.0,392
202399,Jeff Adrien,57.0,22.0,79.0,393
202340,Avery Bradley,52.0,27.0,79.0,393
201969,DaJuan Summers,74.0,4.0,78.0,395
2788,DJ Mbenga,59.0,14.0,73.0,396
2072,Michael Redd,44.0,27.0,71.0,397
202365,Devin Ebanks,62.0,4.0,66.0,398
201934,Hasheem Thabeet,53.0,10.0,63.0,399
2294,Charlie Bell,32.0,31.0,63.0,399
2397,Yao Ming,51.0,9.0,60.0,401
202082,Larry Owens,40.0,17.0,57.0,402
201234,Trey Johnson,34.0,22.0,56.0,403
2767,Royal Ivey,41.0,15.0,56.0,403
201991,Lester Hudson,18.0,37.0,55.0,405
1752,Sean Marks,45.0,9.0,54.0,406
202337,Luke Babbitt,36.0,15.0,51.0,407
202081,Garret Siler,45.0,6.0,51.0,407
201238,Mario West,22.0,24.0,46.0,409
201980,Danny Green,41.0,5.0,46.0,409
2137,Ime Udoka,14.0,31.0,45.0,411
201602,Kyle Weaver,28.0,16.0,44.0,412
2048,Jamaal Magloire,35.0,6.0,41.0,413
202419,Chris Johnson,33.0,6.0,39.0,414
2205,DeSagana Diop,20.0,17.0,37.0,415
2041,Etan Thomas,32.0,4.0,36.0,416
2124,Malik Allen,23.0,12.0,35.0,417
202395,Sherron Collins,17.0,17.0,34.0,418
2243,Brian Scalabrine,20.0,14.0,34.0,418
202332,Cole Aldrich,18.0,10.0,28.0,420
2574,Jason Kapono,16.0,9.0,25.0,421
201957,Byron Mullens,25.0,0.0,25.0,421
2260,Jarron Collins,19.0,5.0,24.0,423
200764,Renaldo Balkman,16.0,6.0,22.0,424
2443,Darius Songaila,16.0,4.0,20.0,425
201960,DeMarre Carroll,10.0,10.0,20.0,425
711,Jerry Stackhouse,12.0,7.0,19.0,427
200772,Maurice Ager,15.0,2.0,17.0,428
693,Joe Smith,8.0,8.0,16.0,429
202380,Hamady Ndiaye,14.0,0.0,14.0,430
202360,Andy Rautins,8.0,6.0,14.0,430
2556,Marcus Banks,6.0,7.0,13.0,432
202377,Pape Sy,7.0,5.0,12.0,433
200839,Mike Harris,8.0,3.0,11.0,434
1498,Antonio Daniels,6.0,4.0,10.0,435
202374,Solomon Alabi,6.0,4.0,10.0,435
202342,Craig Brackins,8.0,2.0,10.0,435
689,Theo Ratliff,2.0,6.0,8.0,438
101177,Fabricio Oberto,7.0,0.0,7.0,439
2050,Morris Peterson,4.0,3.0,7.0,439
201607,Patrick Ewing,3.0,4.0,7.0,439
200822,Pops Mensah-Bonsu,2.0,4.0,6.0,442
2648,Ronald Dupree,2.0,3.0,5.0,443
101158,Orien Greene,3.0,2.0,5.0,443
202408,Marcus Cousin,4.0,0.0,4.0,445
2250,Bobby Simmons,0.0,4.0,4.0,445
101249,John Lucas III,2.0,2.0,4.0,445
101120,Antoine Wright,2.0,0.0,2.0,448
202354,Dexter Pittman,2.0,0.0,2.0,448
1730,Brian Skinner,0.0,0.0,0.0,450
202371,Gani Lawal,0.0,0.0,0.0,450
202355,Hassan Whiteside,0.0,0.0,0.0,450
