PLAYER_ID,PLAYER_NAME,PTS,Points,AST,Assists,point_diff,ast_diff,_merge
255,Grant Hill,912,912.0,193,193.0,0.0,0.0,both
283,Lindsey Hunter,13,13.0,9,9.0,0.0,0.0,both
406,Shaquille O'Neal,636,636.0,80,80.0,0.0,0.0,both
436,Juwan Howard,437,437.0,61,61.0,0.0,0.0,both
467,Jason Kidd,824,824.0,724,724.0,0.0,0.0,both
686,Antonio McDyess,446,446.0,83,83.0,0.0,0.0,both
689,Theo Ratliff,178,178.0,25,25.0,0.0,0.0,both
693,Joe Smith,194,194.0,21,21.0,0.0,0.0,both
703,Kurt Thomas,210,210.0,47,47.0,0.0,0.0,both
708,Kevin Garnett,990,990.0,185,185.0,0.0,0.0,both
711,Jerry Stackhouse,358,358.0,70,70.0,0.0,0.0,both
714,Michael Finley,202,202.0,43,43.0,0.0,0.0,both
739,Rasheed Wallace,710,710.0,80,80.0,0.0,0.0,both
947,Allen Iverson,385,385.0,113,113.0,0.0,0.0,both
948,Marcus Camby,556,556.0,186,186.0,0.0,0.0,both
951,Ray Allen,1304,1304.0,210,210.0,0.0,0.0,both
956,Erick Dampier,328,328.0,31,31.0,0.0,0.0,both
959,Steve Nash,1333,1333.0,892,892.0,0.0,0.0,both
965,Derek Fisher,615,615.0,201,201.0,0.0,0.0,both
977,Kobe Bryant,1970,1970.0,365,365.0,0.0,0.0,both
978,Peja Stojakovic,784,784.0,92,92.0,0.0,0.0,both
979,Jermaine O'Neal,950,950.0,92,92.0,0.0,0.0,both
980,Zydrunas Ilgauskas,474,474.0,48,48.0,0.0,0.0,both
1088,Chucky Atkins,161,161.0,91,91.0,0.0,0.0,both
1112,Ben Wallace,381,381.0,105,105.0,0.0,0.0,both
1495,Tim Duncan,1395,1395.0,246,246.0,0.0,0.0,both
1497,Chauncey Billups,1427,1427.0,409,409.0,0.0,0.0,both
1499,Tony Battie,36,36.0,3,3.0,0.0,0.0,both
1501,Tim Thomas,135,135.0,14,14.0,0.0,0.0,both
1503,Tracy McGrady,245,245.0,99,99.0,0.0,0.0,both
1515,Anthony Parker,595,595.0,157,157.0,0.0,0.0,both
1533,Anthony Johnson,130,130.0,63,63.0,0.0,0.0,both
1536,Stephen Jackson,1667,1667.0,300,300.0,0.0,0.0,both
1563,Kevin Ollie,44,44.0,20,20.0,0.0,0.0,both
1630,Mikki Moore,115,115.0,36,36.0,0.0,0.0,both
1710,Mike Bibby,730,730.0,310,310.0,0.0,0.0,both
1712,Antawn Jamison,1235,1235.0,84,84.0,0.0,0.0,both
1713,Vince Carter,1244,1244.0,236,236.0,0.0,0.0,both
1715,Jason Williams,493,493.0,298,298.0,0.0,0.0,both
1716,Larry Hughes,411,411.0,137,137.0,0.0,0.0,both
1717,Dirk Nowitzki,2027,2027.0,218,218.0,0.0,0.0,both
1718,Paul Pierce,1296,1296.0,218,218.0,0.0,0.0,both
1725,Rasho Nesterovic,163,163.0,25,25.0,0.0,0.0,both
1729,Ricky Davis,158,158.0,39,39.0,0.0,0.0,both
1730,Brian Skinner,26,26.0,0,,0.0,0.0,both
