PLAYER_ID,PLAYER_NAME,PTS,Points,AST,Assists,point_diff,ast_diff,_merge
2037,Jamal Crawford,1280,1280.0,288,288.0,0.0,0.0,both
2038,Joel Przybilla,448,448.0,27,27.0,0.0,0.0,both
2039,Keyon Dooling,748,748.0,270,270.0,0.0,0.0,both
2041,Etan Thomas,80,80.0,6,6.0,0.0,0.0,both
2045,Hedo Turkoglu,1294,1294.0,375,375.0,0.0,0.0,both
2046,Desmond Mason,294,294.0,46,46.0,0.0,0.0,both
2047,Quentin Richardson,733,733.0,117,117.0,0.0,0.0,both
2048,Jamaal Magloire,159,159.0,22,22.0,0.0,0.0,both
2049,Speedy Claxton,5,5.0,3,3.0,0.0,0.0,both
2050,Morris Peterson,191,191.0,16,16.0,0.0,0.0,both
2052,DeShawn Stevenson,211,211.0,98,98.0,0.0,0.0,both
2058,Mark Madsen,6,6.0,4,4.0,0.0,0.0,both
2059,Eduardo Najera,79,79.0,19,19.0,0.0,0.0,both
2060,Marko Jaric,136,136.0,74,74.0,0.0,0.0,both
2063,Jake Voskuhl,35,35.0,8,8.0,0.0,0.0,both
2067,Eddie House,691,691.0,92,92.0,0.0,0.0,both
2072,Michael Redd,699,699.0,88,88.0,0.0,0.0,both
2073,Brian Cardinal,190,190.0,76,76.0,0.0,0.0,both
2078,Jason Hart,78,78.0,48,48.0,0.0,0.0,both
2109,Eddie Gill,14,14.0,11,11.0,0.0,0.0,both
2124,Malik Allen,156,156.0,35,35.0,0.0,0.0,both
2137,Ime Udoka,289,289.0,54,54.0,0.0,0.0,both
2198,Kwame Brown,243,243.0,32,32.0,0.0,0.0,both
2199,Tyson Chandler,397,397.0,22,22.0,0.0,0.0,both
2200,Pau Gasol,1528,1528.0,284,284.0,0.0,0.0,both
2201,Eddy Curry,5,5.0,0,,0.0,0.0,both
2202,Jason Richardson,1212,1212.0,146,146.0,0.0,0.0,both
2203,Shane Battier,436,436.0,137,137.0,0.0,0.0,both
2205,DeSagana Diop,170,170.0,32,32.0,0.0,0.0,both
2207,Joe Johnson,1688,1688.0,455,455.0,0.0,0.0,both
2209,Vladimir Radmanovic,540,540.0,81,81.0,0.0,0.0,both
2210,Richard Jefferson,1607,1607.0,199,199.0,0.0,0.0,both
2211,Troy Murphy,1041,1041.0,172,172.0,0.0,0.0,both
2215,Jason Collins,57,57.0,11,11.0,0.0,0.0,both
2216,Zach Randolph,1041,1041.0,103,103.0,0.0,0.0,both
2217,Brendan Haywood,58,58.0,8,8.0,0.0,0.0,both
2222,Gerald Wallace,1182,1182.0,189,189.0,0.0,0.0,both
2223,Samuel Dalembert,523,523.0,18,18.0,0.0,0.0,both
2225,Tony Parker,1581,1581.0,496,496.0,0.0,0.0,both
2226,Will Solomon,263,263.0,133,133.0,0.0,0.0,both
2229,Mike James,531,531.0,201,201.0,0.0,0.0,both
2230,Maurice Evans,574,574.0,54,54.0,0.0,0.0,both
2239,Trenton Hassell,194,194.0,51,51.0,0.0,0.0,both
2240,Gilbert Arenas,26,26.0,20,20.0,0.0,0.0,both
2243,Brian Scalabrine,136,136.0,18,18.0,0.0,0.0,both
2246,Mehmet Okur,1225,1225.0,120,120.0,0.0,0.0,both
2248,Earl Watson,448,448.0,391,391.0,0.0,0.0,both
2250,Bobby Simmons,556,556.0,92,92.0,0.0,0.0,both
2260,Jarron Collins,40,40.0,7,7.0,0.0,0.0,both
2294,Charlie Bell,587,587.0,151,151.0,0.0,0.0,both
2365,Chris Andersen,452,452.0,31,31.0,0.0,0.0,both
2397,Yao Ming,1514,1514.0,137,137.0,0.0,0.0,both
2399,Mike Dunleavy,271,271.0,44,44.0,0.0,0.0,both
2400,Drew Gooden,605,605.0,48,48.0,0.0,0.0,both
2403,Nene,1123,1123.0,108,108.0,0.0,0.0,both
2404,Chris Wilcox,447,447.0,47,47.0,0.0,0.0,both
2405,Amar'e Stoudemire,1134,1134.0,104,104.0,0.0,0.0,both
2406,Caron Butler,1392,1392.0,290,290.0,0.0,0.0,both
2407,Jared Jeffries,296,296.0,80,80.0,0.0,0.0,both
2408,Melvin Ely,97,97.0,18,18.0,0.0,0.0,both
2410,Fred Jones,378,378.0,188,188.0,0.0,0.0,both
2413,Juan Dixon,261,261.0,118,118.0,0.0,0.0,both
2416,Kareem Rush,54,54.0,15,15.0,0.0,0.0,both
2419,Tayshaun Prince,1163,1163.0,253,253.0,0.0,0.0,both
2420,Nenad Krstic,445,445.0,29,29.0,0.0,0.0,both
2422,John Salmons,1446,1446.0,249,249.0,0.0,0.0,both
2427,Roger Mason Jr.,969,969.0,173,173.0,0.0,0.0,both
2429,Dan Gadzuric,271,271.0,39,39.0,0.0,0.0,both
2430,Carlos Boozer,599,599.0,79,79.0,0.0,0.0,both
2436,Flip Murray,974,974.0,158,158.0,0.0,0.0,both
2440,Matt Barnes,788,788.0,212,212.0,0.0,0.0,both
2443,Darius Songaila,566,566.0,94,94.0,0.0,0.0,both
2446,Rasual Butler,922,922.0,75,75.0,0.0,0.0,both
2449,Luis Scola,1044,1044.0,123,123.0,0.0,0.0,both
2484,Devin Brown,328,328.0,54,54.0,0.0,0.0,both
2501,Reggie Evans,262,262.0,26,26.0,0.0,0.0,both
2544,LeBron James,2304,2304.0,587,587.0,0.0,0.0,both
2545,Darko Milicic,333,333.0,34,34.0,0.0,0.0,both
2546,Carmelo Anthony,1504,1504.0,222,222.0,0.0,0.0,both
2547,Chris Bosh,1746,1746.0,191,191.0,0.0,0.0,both
2548,Dwyane Wade,2386,2386.0,589,589.0,0.0,0.0,both
2549,Chris Kaman,373,373.0,46,46.0,0.0,0.0,both
2550,Kirk Hinrich,503,503.0,197,197.0,0.0,0.0,both
2551,T.J. Ford,1106,1106.0,392,392.0,0.0,0.0,both
2553,Jarvis Hayes,644,644.0,54,54.0,0.0,0.0,both
2554,Mickael Pietrus,510,510.0,65,65.0,0.0,0.0,both
2555,Nick Collison,584,584.0,66,66.0,0.0,0.0,both
2556,Marcus Banks,56,56.0,28,28.0,0.0,0.0,both
2557,Luke Ridnour,688,688.0,365,365.0,0.0,0.0,both
2561,David West,1593,1593.0,173,173.0,0.0,0.0,both
2562,Sasha Pavlovic,305,305.0,72,72.0,0.0,0.0,both
2563,Dahntay Jones,429,429.0,78,78.0,0.0,0.0,both
2564,Boris Diaw,1072,1072.0,333,333.0,0.0,0.0,both
2566,Travis Outlaw,1034,1034.0,83,83.0,0.0,0.0,both
2567,Brian Cook,74,74.0,5,5.0,0.0,0.0,both
2570,Kendrick Perkins,648,648.0,96,96.0,0.0,0.0,both
2571,Leandro Barbosa,993,993.0,162,162.0,0.0,0.0,both
2572,Josh Howard,936,936.0,83,83.0,0.0,0.0,both
2574,Jason Kapono,654,654.0,105,105.0,0.0,0.0,both
2575,Luke Walton,326,326.0,177,177.0,0.0,0.0,both
2581,Steve Blake,757,757.0,348,348.0,0.0,0.0,both
2584,Willie Green,685,685.0,158,158.0,0.0,0.0,both
2585,Zaza Pachulia,481,481.0,57,57.0,0.0,0.0,both
2586,Keith Bogans,364,364.0,64,64.0,0.0,0.0,both
2588,Matt Bonner,667,667.0,82,82.0,0.0,0.0,both
2590,Mo Williams,1443,1443.0,329,329.0,0.0,0.0,both
2592,James Jones,169,169.0,20,20.0,0.0,0.0,both
2594,Kyle Korver,705,705.0,137,137.0,0.0,0.0,both
2605,Marquis Daniels,733,733.0,114,114.0,0.0,0.0,both
2617,Udonis Haslem,794,794.0,85,85.0,0.0,0.0,both
2624,Quinton Ross,265,265.0,47,47.0,0.0,0.0,both
2669,Linton Johnson,9,9.0,2,2.0,0.0,0.0,both
2679,Matt Carroll,164,164.0,27,27.0,0.0,0.0,both
2694,Josh Powell,250,250.0,27,27.0,0.0,0.0,both
2730,Dwight Howard,1624,1624.0,112,112.0,0.0,0.0,both
2731,Emeka Okafor,1085,1085.0,53,53.0,0.0,0.0,both
2732,Ben Gordon,1699,1699.0,279,279.0,0.0,0.0,both
2733,Shaun Livingston,71,71.0,20,20.0,0.0,0.0,both
2734,Devin Harris,1470,1470.0,476,476.0,0.0,0.0,both
2736,Luol Deng,690,690.0,94,94.0,0.0,0.0,both
2738,Andre Iguodala,1541,1541.0,434,434.0,0.0,0.0,both
2740,Andris Biedrins,735,735.0,121,121.0,0.0,0.0,both
2741,Robert Swift,86,86.0,9,9.0,0.0,0.0,both
2742,Sebastian Telfair,738,738.0,343,343.0,0.0,0.0,both
2743,Kris Humphries,114,114.0,10,10.0,0.0,0.0,both
2744,Al Jefferson,1156,1156.0,79,79.0,0.0,0.0,both
2746,Josh Smith,1073,1073.0,169,169.0,0.0,0.0,both
2747,JR Smith,1233,1233.0,227,227.0,0.0,0.0,both
2748,Dorell Wright,18,18.0,2,2.0,0.0,0.0,both
2749,Jameer Nelson,702,702.0,226,226.0,0.0,0.0,both
2753,Delonte West,751,751.0,226,226.0,0.0,0.0,both
2754,Tony Allen,359,359.0,66,66.0,0.0,0.0,both
2755,Kevin Martin,1254,1254.0,138,138.0,0.0,0.0,both
2756,Sasha Vujacic,461,461.0,113,113.0,0.0,0.0,both
2757,Beno Udrih,800,800.0,342,342.0,0.0,0.0,both
2760,Anderson Varejao,694,694.0,81,81.0,0.0,0.0,both
2767,Royal Ivey,211,211.0,43,43.0,0.0,0.0,both
2768,Chris Duhon,880,880.0,566,566.0,0.0,0.0,both
2772,Trevor Ariza,729,729.0,145,145.0,0.0,0.0,both
2788,DJ Mbenga,61,61.0,9,9.0,0.0,0.0,both
2804,Andres Nocioni,867,867.0,102,102.0,0.0,0.0,both
2810,Andre Brown,4,4.0,1,1.0,0.0,0.0,both
2824,Desmon Farmer,13,13.0,2,2.0,0.0,0.0,both
2863,Damien Wilkins,218,218.0,37,37.0,0.0,0.0,both
101106,Andrew Bogut,422,422.0,72,72.0,0.0,0.0,both
101107,Marvin Williams,845,845.0,81,81.0,0.0,0.0,both
101108,Chris Paul,1781,1781.0,861,861.0,0.0,0.0,both
101109,Raymond Felton,1162,1162.0,553,553.0,0.0,0.0,both
101110,Martell Webster,0,,0,,0.0,0.0,both
101111,Charlie Villanueva,1264,1264.0,137,137.0,0.0,0.0,both
101112,Channing Frye,263,263.0,24,24.0,0.0,0.0,both
101113,Ike Diogu,119,119.0,3,3.0,0.0,0.0,both
101114,Deron Williams,1322,1322.0,725,725.0,0.0,0.0,both
101115,Andrew Bynum,714,714.0,71,71.0,0.0,0.0,both
101118,Sean May,93,93.0,10,10.0,0.0,0.0,both
101119,Rashad McCants,554,554.0,68,68.0,0.0,0.0,both
101120,Antoine Wright,474,474.0,77,77.0,0.0,0.0,both
101121,Joey Graham,597,597.0,48,48.0,0.0,0.0,both
101122,Danny Granger,1728,1728.0,183,183.0,0.0,0.0,both
101123,Gerald Green,199,199.0,15,15.0,0.0,0.0,both
101124,Hakim Warrick,951,951.0,66,66.0,0.0,0.0,both
101126,Nate Robinson,1272,1272.0,301,301.0,0.0,0.0,both
101127,Jarrett Jack,1074,1074.0,338,338.0,0.0,0.0,both
101128,Francisco Garcia,824,824.0,150,150.0,0.0,0.0,both
101129,Luther Head,149,149.0,58,58.0,0.0,0.0,both
101130,Johan Petro,162,162.0,16,16.0,0.0,0.0,both
101131,Jason Maxiell,452,452.0,24,24.0,0.0,0.0,both
101132,Linas Kleiza,813,813.0,64,64.0,0.0,0.0,both
101135,David Lee,1293,1293.0,174,174.0,0.0,0.0,both
101138,Brandon Bass,686,686.0,43,43.0,0.0,0.0,both
101139,CJ Miles,657,657.0,107,107.0,0.0,0.0,both
101142,Ronny Turiaf,470,470.0,166,166.0,0.0,0.0,both
101143,Travis Diener,206,206.0,122,122.0,0.0,0.0,both
101144,Von Wafer,610,610.0,71,71.0,0.0,0.0,both
101145,Monta Ellis,474,474.0,93,93.0,0.0,0.0,both
101146,Roko Ukic,301,301.0,153,153.0,0.0,0.0,both
101150,Lou Williams,1039,1039.0,242,242.0,0.0,0.0,both
101154,Andray Blatche,713,713.0,118,118.0,0.0,0.0,both
101155,Ryan Gomes,1092,1092.0,135,135.0,0.0,0.0,both
101161,Amir Johnson,217,217.0,20,20.0,0.0,0.0,both
101162,Marcin Gortat,239,239.0,14,14.0,0.0,0.0,both
101165,Alex Acker,72,72.0,12,12.0,0.0,0.0,both
101177,Fabricio Oberto,142,142.0,59,59.0,0.0,0.0,both
101179,Ronnie Price,207,207.0,108,108.0,0.0,0.0,both
101181,Jose Calderon,873,873.0,607,607.0,0.0,0.0,both
101183,Shavlik Randolph,18,18.0,0,,0.0,0.0,both
101189,James Singleton,314,314.0,17,17.0,0.0,0.0,both
101194,Anthony Roberson,119,119.0,20,20.0,0.0,0.0,both
101198,Will Bynum,410,410.0,157,157.0,0.0,0.0,both
101204,Dwayne Jones,12,12.0,0,,0.0,0.0,both
101211,Stephen Graham,282,282.0,33,33.0,0.0,0.0,both
101214,Jawad Williams,12,12.0,0,,0.0,0.0,both
101235,Kelenna Azubuike,1063,1063.0,117,117.0,0.0,0.0,both
101236,Chuck Hayes,91,91.0,42,42.0,0.0,0.0,both
200081,Jamario Moon,577,577.0,95,95.0,0.0,0.0,both
200745,Andrea Bargnani,1202,1202.0,94,94.0,0.0,0.0,both
200746,LaMarcus Aldridge,1470,1470.0,157,157.0,0.0,0.0,both
200747,Adam Morrison,209,209.0,41,41.0,0.0,0.0,both
200748,Tyrus Thomas,857,857.0,77,77.0,0.0,0.0,both
200749,Shelden Williams,186,186.0,12,12.0,0.0,0.0,both
200750,Brandon Roy,1765,1765.0,400,400.0,0.0,0.0,both
200751,Randy Foye,1139,1139.0,303,303.0,0.0,0.0,both
200752,Rudy Gay,1493,1493.0,135,135.0,0.0,0.0,both
200753,Patrick O'Bryant,101,101.0,11,11.0,0.0,0.0,both
200754,Mouhamed Sene,20,20.0,0,,0.0,0.0,both
200755,JJ Redick,382,382.0,73,73.0,0.0,0.0,both
200756,Hilton Armstrong,338,338.0,29,29.0,0.0,0.0,both
200757,Thabo Sefolosha,389,389.0,111,111.0,0.0,0.0,both
200758,Ronnie Brewer,1111,1111.0,179,179.0,0.0,0.0,both
200759,Cedric Simmons,29,29.0,2,2.0,0.0,0.0,both
200760,Rodney Carney,481,481.0,26,26.0,0.0,0.0,both
200761,Shawne Williams,42,42.0,2,2.0,0.0,0.0,both
200762,Oleksiy Pecherov,116,116.0,2,2.0,0.0,0.0,both
200763,Quincy Douby,115,115.0,25,25.0,0.0,0.0,both
200764,Renaldo Balkman,264,264.0,34,34.0,0.0,0.0,both
200765,Rajon Rondo,953,953.0,659,659.0,0.0,0.0,both
200766,Marcus Williams,12,12.0,13,13.0,0.0,0.0,both
200767,Josh Boone,258,258.0,31,31.0,0.0,0.0,both
200768,Kyle Lowry,584,584.0,275,275.0,0.0,0.0,both
200769,Shannon Brown,202,202.0,38,38.0,0.0,0.0,both
200770,Jordan Farmar,416,416.0,155,155.0,0.0,0.0,both
200771,Sergio Rodriguez,356,356.0,286,286.0,0.0,0.0,both
200772,Maurice Ager,34,34.0,3,3.0,0.0,0.0,both
200776,Mardy Collins,251,251.0,111,111.0,0.0,0.0,both
200778,James White,7,7.0,1,1.0,0.0,0.0,both
200779,Steve Novak,492,492.0,40,40.0,0.0,0.0,both
200780,Solomon Jones,188,188.0,15,15.0,0.0,0.0,both
200781,Paul Davis,107,107.0,12,12.0,0.0,0.0,both
200783,Craig Smith,746,746.0,79,79.0,0.0,0.0,both
200789,Daniel Gibson,586,586.0,132,132.0,0.0,0.0,both
200793,Dee Brown,46,46.0,36,36.0,0.0,0.0,both
200794,Paul Millsap,1028,1028.0,138,138.0,0.0,0.0,both
200796,Leon Powe,538,538.0,46,46.0,0.0,0.0,both
200797,Ryan Hollins,143,143.0,7,7.0,0.0,0.0,both
200798,Cheikh Samb,15,15.0,1,1.0,0.0,0.0,both
200801,Hassan Adams,11,11.0,1,1.0,0.0,0.0,both
200809,Chris Quinn,339,339.0,132,132.0,0.0,0.0,both
200811,Lou Amundson,321,321.0,28,28.0,0.0,0.0,both
200814,Tarence Kinsey,102,102.0,10,10.0,0.0,0.0,both
200821,Yakhouba Diawara,213,213.0,27,27.0,0.0,0.0,both
200822,Pops Mensah-Bonsu,111,111.0,6,6.0,0.0,0.0,both
200826,J.J. Barea,617,617.0,269,269.0,0.0,0.0,both
200835,Walter Herrmann,224,224.0,22,22.0,0.0,0.0,both
200971,Dontell Jefferson,29,29.0,9,9.0,0.0,0.0,both
200978,Jeremy Richardson,37,37.0,3,3.0,0.0,0.0,both
201043,Randolph Morris,18,18.0,2,2.0,0.0,0.0,both
201141,Greg Oden,540,540.0,31,31.0,0.0,0.0,both
201142,Kevin Durant,1871,1871.0,205,205.0,0.0,0.0,both
201143,Al Horford,773,773.0,163,163.0,0.0,0.0,both
201144,Mike Conley,895,895.0,354,354.0,0.0,0.0,both
201145,Jeff Green,1290,1290.0,155,155.0,0.0,0.0,both
201146,Yi Jianlian,525,525.0,60,60.0,0.0,0.0,both
201147,Corey Brewer,93,93.0,25,25.0,0.0,0.0,both
201148,Brandan Wright,323,323.0,21,21.0,0.0,0.0,both
201149,Joakim Noah,537,537.0,106,106.0,0.0,0.0,both
201150,Spencer Hawes,876,876.0,149,149.0,0.0,0.0,both
201151,Acie Law,162,162.0,86,86.0,0.0,0.0,both
201152,Thaddeus Young,1145,1145.0,86,86.0,0.0,0.0,both
201153,Julian Wright,237,237.0,43,43.0,0.0,0.0,both
201154,Al Thornton,1194,1194.0,103,103.0,0.0,0.0,both
201155,Rodney Stuckey,1058,1058.0,387,387.0,0.0,0.0,both
201156,Nick Young,892,892.0,95,95.0,0.0,0.0,both
201157,Sean Williams,80,80.0,13,13.0,0.0,0.0,both
201158,Marco Belinelli,372,372.0,88,88.0,0.0,0.0,both
201159,Javaris Crittenton,317,317.0,150,150.0,0.0,0.0,both
201161,Daequan Cook,686,686.0,71,71.0,0.0,0.0,both
201162,Jared Dudley,372,372.0,56,56.0,0.0,0.0,both
201163,Wilson Chandler,1184,1184.0,170,170.0,0.0,0.0,both
201164,Rudy Fernandez,815,815.0,159,159.0,0.0,0.0,both
201165,Morris Almond,92,92.0,7,7.0,0.0,0.0,both
201166,Aaron Brooks,894,894.0,238,238.0,0.0,0.0,both
201167,Arron Afflalo,363,363.0,44,44.0,0.0,0.0,both
201169,Alando Tucker,138,138.0,12,12.0,0.0,0.0,both
201171,Carl Landry,638,638.0,39,39.0,0.0,0.0,both
201172,Gabe Pruitt,93,93.0,39,39.0,0.0,0.0,both
201173,Marcus Williams,4,4.0,0,,0.0,0.0,both
201175,Glen Davis,530,530.0,69,69.0,0.0,0.0,both
201176,Jermareo Davidson,42,42.0,1,1.0,0.0,0.0,both
201177,Josh McRoberts,80,80.0,16,16.0,0.0,0.0,both
201178,Kyrylo Fesenko,49,49.0,4,4.0,0.0,0.0,both
201180,Sun Sun,6,6.0,2,2.0,0.0,0.0,both
201187,Dominic McGuire,356,356.0,198,198.0,0.0,0.0,both
201188,Marc Gasol,975,975.0,143,143.0,0.0,0.0,both
201189,Aaron Gray,196,196.0,46,46.0,0.0,0.0,both
201193,Demetris Nichols,7,7.0,1,1.0,0.0,0.0,both
201196,Ramon Sessions,977,976.0,452,452.0,-1.0,0.0,both
201202,Joel Anthony,144,144.0,27,27.0,0.0,0.0,both
201228,C.J. Watson,730,730.0,206,206.0,0.0,0.0,both
201229,Anthony Tolliver,52,52.0,17,17.0,0.0,0.0,both
201234,Trey Johnson,4,4.0,0,,0.0,0.0,both
201235,Courtney Sims,6,6.0,0,,0.0,0.0,both
201238,Mario West,43,43.0,19,19.0,0.0,0.0,both
201242,Thomas Gardner,24,24.0,2,2.0,0.0,0.0,both
201336,Blake Ahearn,8,8.0,2,2.0,0.0,0.0,both
201446,Mike Taylor,289,289.0,106,106.0,0.0,0.0,both
201563,Michael Beasley,1123,1123.0,83,83.0,0.0,0.0,both
201564,O.J. Mayo,1516,1516.0,262,262.0,0.0,0.0,both
201565,Derrick Rose,1361,1361.0,512,512.0,0.0,0.0,both
201566,Russell Westbrook,1256,1256.0,435,435.0,0.0,0.0,both
201567,Kevin Love,899,899.0,84,84.0,0.0,0.0,both
201568,Danilo Gallinari,170,170.0,15,15.0,0.0,0.0,both
201569,Eric Gordon,1252,1252.0,215,215.0,0.0,0.0,both
201570,Joe Alexander,278,278.0,42,42.0,0.0,0.0,both
201571,D.J. Augustin,850,850.0,250,250.0,0.0,0.0,both
201572,Brook Lopez,1068,1068.0,86,86.0,0.0,0.0,both
201573,Jerryd Bayless,228,228.0,78,78.0,0.0,0.0,both
201574,Jason Thompson,910,910.0,93,93.0,0.0,0.0,both
201575,Brandon Rush,610,610.0,66,66.0,0.0,0.0,both
201576,Anthony Randolph,499,499.0,49,49.0,0.0,0.0,both
201577,Robin Lopez,189,189.0,8,8.0,0.0,0.0,both
201578,Marreese Speights,608,608.0,30,30.0,0.0,0.0,both
201579,Roy Hibbert,494,494.0,49,49.0,0.0,0.0,both
201580,JaVale McGee,489,489.0,23,23.0,0.0,0.0,both
201581,JJ Hickson,245,245.0,9,9.0,0.0,0.0,both
201582,Alexis Ajinca,70,70.0,3,3.0,0.0,0.0,both
201583,Ryan Anderson,487,487.0,52,52.0,0.0,0.0,both
