player_id,player_name,season,gp,fgm,fga,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game,league_fga_per_game,relative_fga_per_game,league_pts_per_game,relative_pts_per_game,fg3m,fg3a_low,fg3a_high,raw_fg3a_missing,official_3pa_excess,fg3a,league_3p_pct_low,league_3p_pct_high,relative_3p_pp_high,league_3pa_per_game_high,relative_3pa_per_game_low
2200,Pau Gasol,2015-16,72,23,67.0,69,34.32835820895522,37.044749767989316,-2.7163915590340935,0.9305555555555556,0.9583333333333334,1.6941099777590305,-0.7635544222034749,1.882736406166117,-0.9244030728327836,23,67.0,67.0,False,0.0,67.0,37.044749767989316,37.044749767989316,-2.7163915590340935,1.6941099777590305,-0.7635544222034749
201959,Taj Gibson,2015-16,73,0,1.0,0,0.0,37.044749767989316,-37.044749767989316,0.0136986301369863,0.0,1.6941099777590305,-1.6804113476220441,1.882736406166117,-1.882736406166117,0,1.0,1.0,False,0.0,1.0,37.044749767989316,37.044749767989316,-37.044749767989316,1.6941099777590305,-1.6804113476220441
203503,Tony Snell,2015-16,64,49,142.0,147,34.50704225352113,37.044749767989316,-2.537707514468188,2.21875,2.296875,1.6941099777590305,0.5246400222409695,1.882736406166117,0.4141385938338831,49,142.0,142.0,False,0.0,142.0,37.044749767989316,37.044749767989316,-2.537707514468188,1.6941099777590305,0.5246400222409695
201627,Anthony Morrow,2016-17,9,6,12.0,18,50.0,37.07394452127227,12.926055478727733,1.3333333333333333,2.0,1.881173725085122,-0.5478403917517887,2.092275909560427,-0.09227590956042686,6,12.0,12.0,False,0.0,12.0,37.07394452127227,37.07394452127227,12.926055478727733,1.881173725085122,-0.5478403917517887
1626171,Bobby Portis Jr.,2016-17,64,32,93.0,96,34.40860215053763,37.07394452127227,-2.665342370734635,1.453125,1.5,1.881173725085122,-0.42804872508512193,2.092275909560427,-0.5922759095604269,32,93.0,93.0,False,0.0,93.0,37.07394452127227,37.07394452127227,-2.665342370734635,1.881173725085122,-0.42804872508512193
1626166,Cameron Payne,2016-17,11,9,26.0,27,34.61538461538461,37.07394452127227,-2.458559905887654,2.3636363636363638,2.4545454545454546,1.881173725085122,0.48246263855124183,2.092275909560427,0.3622695449850277,9,26.0,26.0,False,0.0,26.0,37.07394452127227,37.07394452127227,-2.458559905887654,1.881173725085122,0.48246263855124183
1626245,Cristiano Felicio,2016-17,66,0,0.0,0,,37.07394452127227,,0.0,0.0,1.881173725085122,-1.881173725085122,2.092275909560427,-2.092275909560427,0,0.0,0.0,True,,0.0,37.07394452127227,37.07394452127227,,1.881173725085122,-1.881173725085122
1627756,Denzel Valentine,2016-17,57,57,153.0,171,37.254901960784316,37.07394452127227,0.18095743951204923,2.6842105263157894,3.0,1.881173725085122,0.8030368012306675,2.092275909560427,0.9077240904395731,57,153.0,153.0,False,0.0,153.0,37.07394452127227,37.07394452127227,0.18095743951204923,1.881173725085122,0.8030368012306675
203926,Doug McDermott,2016-17,44,54,145.0,162,37.241379310344826,37.07394452127227,0.1674347890725585,3.2954545454545454,3.6818181818181817,1.881173725085122,1.4142808203694235,2.092275909560427,1.5895422722577548,54,145.0,145.0,False,0.0,145.0,37.07394452127227,37.07394452127227,0.1674347890725585,1.881173725085122,1.4142808203694235
2548,Dwyane Wade,2016-17,60,17,59.0,51,28.8135593220339,37.07394452127227,-8.260385199238367,0.9833333333333333,0.85,1.881173725085122,-0.8978403917517886,2.092275909560427,-1.2422759095604268,17,59.0,59.0,False,0.0,59.0,37.07394452127227,37.07394452127227,-8.260385199238367,1.881173725085122,-0.8978403917517886
203477,Isaiah Canaan,2016-17,39,20,71.0,60,28.169014084507044,37.07394452127227,-8.904930436765223,1.8205128205128205,1.5384615384615385,1.881173725085122,-0.060660904572301444,2.092275909560427,-0.5538143710988883,20,71.0,71.0,False,0.0,71.0,37.07394452127227,37.07394452127227,-8.904930436765223,1.881173725085122,-0.060660904572301444
1626170,Jerian Grant,2016-17,63,35,96.0,105,36.458333333333336,37.07394452127227,-0.6156111879389314,1.5238095238095237,1.6666666666666667,1.881173725085122,-0.3573642012755982,2.092275909560427,-0.4256092428937601,35,96.0,96.0,False,0.0,96.0,37.07394452127227,37.07394452127227,-0.6156111879389314,1.881173725085122,-0.3573642012755982
202710,Jimmy Butler,2016-17,76,53,120.0,159,44.166666666666664,37.07394452127227,7.092722145394397,1.5789473684210527,2.0921052631578947,1.881173725085122,-0.3022263566640693,2.092275909560427,-0.00017064640253217078,53,120.0,120.0,False,0.0,120.0,37.07394452127227,37.07394452127227,7.092722145394397,1.881173725085122,-0.3022263566640693
203530,Joffrey Lauvergne,2016-17,20,6,20.0,18,30.0,37.07394452127227,-7.073944521272267,1.0,0.9,1.881173725085122,-0.8811737250851219,2.092275909560427,-1.192275909560427,6,20.0,20.0,False,0.0,20.0,37.07394452127227,37.07394452127227,-7.073944521272267,1.881173725085122,-0.8811737250851219
203487,Michael Carter-Williams,2016-17,45,14,55.0,42,25.454545454545453,37.07394452127227,-11.619399066726814,1.2222222222222223,0.9333333333333333,1.881173725085122,-0.6589515028628996,2.092275909560427,-1.1589425762270935,14,55.0,55.0,False,0.0,55.0,37.07394452127227,37.07394452127227,-11.619399066726814,1.881173725085122,-0.6589515028628996
202703,Nikola Mirotic,2016-17,70,112,336.0,336,33.333333333333336,37.07394452127227,-3.7406111879389314,4.8,4.8,1.881173725085122,2.9188262749148777,2.092275909560427,2.707724090439573,112,336.0,336.0,False,0.0,336.0,37.07394452127227,37.07394452127227,-3.7406111879389314,1.881173725085122,2.9188262749148777
