player_id,player_name,season,gp,fgm,fga,fg3m,fg3a,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game,league_fga_per_game,relative_fga_per_game,league_pts_per_game,relative_pts_per_game
201959,Taj Gibson,2013-14,82,117,264,0,7.0,234,44.31818181818182,51.45658217228957,-7.138400354107752,3.2195121951219514,2.8536585365853657,2.3730580060894684,0.846454189032483,2.4421890857990474,0.41146945078631836
203503,Tony Snell,2013-14,77,65,186,54,158.0,184,49.46236559139785,51.45658217228957,-1.9942165808917238,2.4155844155844157,2.3896103896103895,2.3730580060894684,0.04252640949494735,2.4421890857990474,-0.05257869618865785
203129,Tornike Shengelia,2013-14,9,0,0,0,,0,,51.45658217228957,,0.0,0.0,2.3730580060894684,-2.3730580060894684,2.4421890857990474,-2.4421890857990474
201166,Aaron Brooks,2014-15,82,67,161,64,155.0,198,61.49068322981366,50.72744749833005,10.763235731483611,1.9634146341463414,2.4146341463414633,2.3624571802471035,-0.39904254610076206,2.396828451560756,0.01780569478070726
203946,Cameron Bairstow,2014-15,18,2,6,0,,4,33.333333333333336,50.72744749833005,-17.394114164996715,0.3333333333333333,0.2222222222222222,2.3624571802471035,-2.02912384691377,2.396828451560756,-2.1746062293385338
201565,Derrick Rose,2014-15,51,46,151,39,132.0,131,43.37748344370861,50.72744749833005,-7.349964054621438,2.9607843137254903,2.5686274509803924,2.3624571802471035,0.5983271334783868,2.396828451560756,0.17179899941963628
203926,Doug McDermott,2014-15,36,14,44,12,38.0,40,45.45454545454545,50.72744749833005,-5.2729020437845975,1.2222222222222223,1.1111111111111112,2.3624571802471035,-1.1402349580248812,2.396828451560756,-1.285717340449645
202734,E'Twaun Moore,2014-15,56,10,33,10,32.0,30,45.45454545454545,50.72744749833005,-5.2729020437845975,0.5892857142857143,0.5357142857142857,2.3624571802471035,-1.773171465961389,2.396828451560756,-1.8611141658464705
202710,Jimmy Butler,2014-15,65,104,251,64,163.0,272,54.18326693227092,50.72744749833005,3.455819433940867,3.8615384615384616,4.184615384615385,2.3624571802471035,1.499081281291358,2.396828451560756,1.7877869330546288
201149,Joakim Noah,2014-15,67,23,64,0,0.0,46,35.9375,50.72744749833005,-14.78994749833005,0.9552238805970149,0.6865671641791045,2.3624571802471035,-1.4072332996500885,2.396828451560756,-1.7102612873816516
2550,Kirk Hinrich,2014-15,66,59,159,50,137.0,168,52.83018867924528,50.72744749833005,2.102741180915231,2.409090909090909,2.5454545454545454,2.3624571802471035,0.04663372884380568,2.396828451560756,0.14862609389378933
2399,Mike Dunleavy,2014-15,63,120,285,91,232.0,331,58.07017543859649,50.72744749833005,7.3427279402664425,4.523809523809524,5.253968253968254,2.3624571802471035,2.1613523435624202,2.396828451560756,2.857139802407498
1737,Nazr Mohammed,2014-15,23,1,8,0,,2,12.5,50.72744749833005,-38.22744749833005,0.34782608695652173,0.08695652173913043,2.3624571802471035,-2.014631093290582,2.396828451560756,-2.3098719298216257
202703,Nikola Mirotic,2014-15,82,89,254,83,236.0,261,51.37795275590551,50.72744749833005,0.6505052575754604,3.097560975609756,3.182926829268293,2.3624571802471035,0.7351037953626527,2.396828451560756,0.7860983777075368
2200,Pau Gasol,2014-15,78,173,357,12,25.0,358,50.14005602240896,50.72744749833005,-0.5873914759210876,4.576923076923077,4.589743589743589,2.3624571802471035,2.214465896675973,2.396828451560756,2.1929151381828333
201959,Taj Gibson,2014-15,62,33,90,0,,66,36.666666666666664,50.72744749833005,-14.060780831663386,1.4516129032258065,1.064516129032258,2.3624571802471035,-0.910844277021297,2.396828451560756,-1.332312322528498
203503,Tony Snell,2014-15,72,73,196,66,177.0,212,54.08163265306123,50.72744749833005,3.3541851547311765,2.7222222222222223,2.9444444444444446,2.3624571802471035,0.3597650419751188,2.396828451560756,0.5476159928836886
201166,Aaron Brooks,2015-16,69,35,86,35,82.0,105,61.04651162790697,51.87453299113089,9.171978636776082,1.2463768115942029,1.5217391304347827,2.3606871692614466,-1.1143103576672437,2.449190888871846,-0.9274517584370634
1626171,Bobby Portis Jr.,2015-16,62,54,128,15,45.0,123,48.046875,51.87453299113089,-3.8276579911308914,2.064516129032258,1.9838709677419355,2.3606871692614466,-0.2961710402291886,2.449190888871846,-0.4653199211299106
203946,Cameron Bairstow,2015-16,18,6,18,1,5.0,13,36.111111111111114,51.87453299113089,-15.763421880019777,1.0,0.7222222222222222,2.3606871692614466,-1.3606871692614466,2.449190888871846,-1.7269686666496238
1626245,Cristiano Felicio,2015-16,31,9,19,0,3.0,18,47.36842105263158,51.87453299113089,-4.506111938499309,0.6129032258064516,0.5806451612903226,2.3606871692614466,-1.747783943454995,2.449190888871846,-1.8685457275815236
201565,Derrick Rose,2015-16,66,39,115,35,104.0,113,49.130434782608695,51.87453299113089,-2.744098208522196,1.7424242424242424,1.7121212121212122,2.3606871692614466,-0.6182629268372042,2.449190888871846,-0.737069676750634
203926,Doug McDermott,2015-16,81,115,288,104,243.0,334,57.986111111111114,51.87453299113089,6.111578119980223,3.5555555555555554,4.1234567901234565,2.3606871692614466,1.1948683862941087,2.449190888871846,1.6742659012516103
202734,E'Twaun Moore,2015-16,59,43,97,40,88.0,126,64.94845360824742,51.87453299113089,13.073920617116528,1.6440677966101696,2.135593220338983,2.3606871692614466,-0.7166193726512771,2.449190888871846,-0.31359766853286297
202710,Jimmy Butler,2015-16,67,63,185,40,130.0,166,44.86486486486486,51.87453299113089,-7.009668126266028,2.7611940298507465,2.4776119402985075,2.3606871692614466,0.40050686058929985,2.449190888871846,0.028421051426661403
201149,Joakim Noah,2015-16,29,3,6,0,0.0,6,50.0,51.87453299113089,-1.8745329911308914,0.20689655172413793,0.20689655172413793,2.3606871692614466,-2.1537906175373087,2.449190888871846,-2.242294337147708
203200,Justin Holiday,2015-16,27,26,49,24,45.0,76,77.55102040816327,51.87453299113089,25.676487417032376,1.8148148148148149,2.814814814814815,2.3606871692614466,-0.5458723544466317,2.449190888871846,0.3656239259429688
2550,Kirk Hinrich,2015-16,35,14,36,13,35.0,41,56.94444444444444,51.87453299113089,5.069911453313551,1.0285714285714285,1.1714285714285715,2.3606871692614466,-1.3321157406900181,2.449190888871846,-1.2777623174432746
2399,Mike Dunleavy,2015-16,31,37,96,36,86.0,110,57.291666666666664,51.87453299113089,5.417133675535773,3.096774193548387,3.5483870967741935,2.3606871692614466,0.7360870242869404,2.449190888871846,1.0991962079023474
