player_id,fg3m,fg3a_low,fg3a_high,raw_fg3a_missing,official_3pa_excess,season
2744,0,0.0,0.0,True,,2015-16
1626210,0,0.0,0.0,True,,2015-16
1627293,0,0.0,0.0,True,,2015-16
2405,0,0.0,0.0,True,,2015-16
1626246,0,0.0,0.0,True,,2015-16
201148,0,0.0,0.0,True,,2015-16
1626183,0,0.0,0.0,True,,2015-16
101236,0,0.0,0.0,True,,2015-16
1626146,0,0.0,0.0,True,,2015-16
202332,0,0.0,0.0,True,,2015-16
203473,0,0.0,0.0,True,,2015-16
202334,0,0.0,0.0,True,,2015-16
204002,0,0.0,0.0,True,,2015-16
203961,0,0.0,0.0,True,,2015-16
203105,0,0.0,0.0,True,,2015-16
202962,0,0.0,0.0,True,,2015-16
202355,0,0.0,0.0,True,,2015-16
203156,0,0.0,0.0,True,,2015-16
101133,0,0.0,0.0,True,,2015-16
1626266,0,0.0,0.0,True,,2015-16
203950,0,0.0,0.0,True,,2015-16
201202,0,0.0,0.0,True,,2015-16
202685,0,0.0,0.0,True,,2015-16
1626175,0,0.0,0.0,True,,2015-16
2570,0,0.0,0.0,True,,2015-16
201585,0,0.0,0.0,True,,2015-16
202730,0,0.0,0.0,True,,2015-16
200811,0,0.0,0.0,True,,2015-16
203101,0,0.0,0.0,True,,2015-16
1737,0,0.0,0.0,True,,2015-16
201593,0,0.0,0.0,True,,2015-16
201600,0,0.0,0.0,True,,2015-16
1626176,0,0.0,0.0,True,,2015-16
203135,0,0.0,0.0,True,,2015-16
203497,0,0.0,0.0,True,,2015-16
200797,0,0.0,0.0,True,,2015-16
1626155,0,0.0,0.0,True,,2015-16
201619,0,0.0,0.0,True,,2015-16
203500,0,0.0,0.0,True,,2015-16
204028,0,0.0,0.0,True,,2015-16
202684,0,0.0,0.0,True,,2015-16
203092,0,0.0,0.0,True,,2015-16
203186,0,0.0,0.0,True,,2015-16
2760,0,0.0,0.0,True,,2016-17
202620,0,0.0,0.0,True,,2016-17
203382,0,0.0,0.0,True,,2016-17
202687,0,0.0,0.0,True,,2016-17
1626246,0,0.0,0.0,True,,2016-17
1627744,0,0.0,0.0,True,,2016-17
1627767,0,0.0,0.0,True,,2016-17
1627778,0,0.0,0.0,True,,2016-17
203991,0,0.0,0.0,True,,2016-17
202332,0,0.0,0.0,True,,2016-17
1626245,0,0.0,0.0,True,,2016-17
1627745,0,0.0,0.0,True,,2016-17
1627849,0,0.0,0.0,True,,2016-17
1627863,0,0.0,0.0,True,,2016-17
101135,0,0.0,0.0,True,,2016-17
203473,0,0.0,0.0,True,,2016-17
1627738,0,0.0,0.0,True,,2016-17
1627754,0,0.0,0.0,True,,2016-17
202334,0,0.0,0.0,True,,2016-17
204002,0,0.0,0.0,True,,2016-17
202355,0,0.0,0.0,True,,2016-17
101133,0,0.0,0.0,True,,2016-17
1626143,0,0.0,0.0,True,,2016-17
1627751,0,0.0,0.0,True,,2016-17
203950,0,0.0,0.0,True,,2016-17
201202,0,0.0,0.0,True,,2016-17
201941,0,0.0,0.0,True,,2016-17
202336,0,0.0,0.0,True,,2016-17
1627850,0,0.0,0.0,True,,2016-17
1627861,0,0.0,0.0,True,,2016-17
203101,0,0.0,0.0,True,,2016-17
201600,0,0.0,0.0,True,,2016-17
1626176,0,0.0,0.0,True,,2016-17
201579,0,0.0,0.0,True,,2016-17
1627757,0,0.0,0.0,True,,2016-17
2199,0,0.0,0.0,True,,2016-17
1626210,0,0.0,0.0,True,,2017-18
101106,0,0.0,0.0,True,,2017-18
1627790,0,0.0,0.0,True,,2017-18
1628500,0,0.0,0.0,True,,2017-18
202687,0,0.0,1.0,True,,2017-18
1626246,0,0.0,0.0,True,,2017-18
201148,0,0.0,0.0,True,,2017-18
1627767,0,0.0,0.0,True,,2017-18
1627778,0,0.0,0.0,True,,2017-18
203991,0,0.0,1.0,True,,2017-18
202332,0,0.0,0.0,True,,2017-18
1626177,0,0.0,0.0,True,,2017-18
1627745,0,0.0,0.0,True,,2017-18
201599,0,0.0,0.0,True,,2017-18
1628421,0,0.0,0.0,True,,2017-18
1627738,0,0.0,0.0,True,,2017-18
1628410,0,0.0,0.0,True,,2017-18
2731,0,0.0,0.0,True,,2017-18
203961,0,0.0,0.0,True,,2017-18
1627834,0,0.0,0.0,True,,2017-18
202328,0,0.0,0.0,True,,2017-18
1628387,0,0.0,0.0,True,,2017-18
1628397,0,0.0,0.0,True,,2017-18
204022,0,0.0,0.0,True,,2017-18
1627866,0,0.0,0.0,True,,2017-18
202379,0,0.0,0.0,True,,2017-18
201149,0,0.0,0.0,True,,2017-18
2746,0,0.0,0.0,True,,2017-18
1628383,0,0.0,0.0,True,,2017-18
2570,0,0.0,0.0,True,,2017-18
203920,0,0.0,0.0,True,,2017-18
201585,0,0.0,0.0,True,,2017-18
1626242,0,0.0,0.0,True,,2017-18
2736,0,0.0,0.0,True,,2017-18
1628493,0,0.0,0.0,True,,2017-18
101162,0,0.0,0.0,True,,2017-18
1627850,0,0.0,0.0,True,,2017-18
1627856,0,0.0,0.0,True,,2017-18
203101,0,0.0,0.0,True,,2017-18
1627851,0,0.0,0.0,True,,2017-18
203489,0,0.0,0.0,True,,2017-18
2555,0,0.0,0.0,True,,2017-18
201600,0,0.0,0.0,True,,2017-18
1628408,0,0.0,0.0,True,,2017-18
203497,0,0.0,0.0,True,,2017-18
203816,0,0.0,0.0,True,,2017-18
203590,0,0.0,0.0,True,,2017-18
202684,0,0.0,0.0,True,,2017-18
1628399,0,0.0,0.0,True,,2017-18
2199,0,0.0,0.0,True,,2017-18
1626205,0,0.0,0.0,True,,2017-18
1628518,0,0.0,0.0,True,,2018-19
101106,0,0.0,0.0,True,,2018-19
1629116,0,0.0,0.0,True,,2018-19
1627790,0,0.0,0.0,True,,2018-19
202687,0,0.0,0.0,True,,2018-19
203991,0,0.0,0.0,True,,2018-19
203474,0,0.0,0.0,True,,2018-19
1627745,0,0.0,0.0,True,,2018-19
201599,0,0.0,0.0,True,,2018-19
202700,0,0.0,0.0,True,,2018-19
1629234,0,0.0,0.0,True,,2018-19
2730,0,0.0,0.0,True,,2018-19
202327,0,0.0,0.0,True,,2018-19
1629150,0,0.0,0.0,True,,2018-19
1628994,0,0.0,0.0,True,,2018-19
1628387,0,0.0,0.0,True,,2018-19
1628439,0,0.0,0.0,True,,2018-19
1627826,0,0.0,0.0,True,,2018-19
1627751,0,0.0,0.0,True,,2018-19
1629147,0,0.0,0.0,True,,2018-19
204066,0,0.0,0.0,True,,2018-19
1628424,0,0.0,0.0,True,,2018-19
201585,0,0.0,0.0,True,,2018-19
1628961,0,0.0,0.0,True,,2018-19
101162,0,0.0,0.0,True,,2018-19
203101,0,0.0,0.0,True,,2018-19
1629011,0,0.0,0.0,True,,2018-19
203457,0,0.0,0.0,True,,2018-19
1626158,0,0.0,0.0,True,,2018-19
1629057,0,0.0,0.0,True,,2018-19
203497,0,0.0,0.0,True,,2018-19
1628396,0,0.0,0.0,True,,2018-19
202684,0,0.0,0.0,True,,2018-19
1629093,0,0.0,0.0,True,,2018-19
1627755,0,0.0,0.0,True,,2018-19
1627753,0,0.0,0.0,True,,2018-19
1628518,0,0.0,0.0,True,,2019-20
1627790,0,0.0,0.0,True,,2019-20
202687,0,0.0,0.0,True,,2019-20
203991,0,0.0,0.0,True,,2019-20
1629655,0,0.0,0.0,True,,2019-20
201599,0,0.0,0.0,True,,2019-20
1629719,0,0.0,0.0,True,,2019-20
1629743,0,0.0,0.0,True,,2019-20
202334,0,0.0,0.0,True,,2019-20
1628450,0,0.0,0.0,True,,2019-20
1629676,0,0.0,0.0,True,,2019-20
1629122,0,0.0,0.0,True,,2019-20
1627751,0,0.0,0.0,True,,2019-20
201149,0,0.0,0.0,True,,2019-20
1627982,0,0.0,0.0,True,,2019-20
1628961,0,0.0,0.0,True,,2019-20
1629734,0,0.0,0.0,True,,2019-20
1629716,0,0.0,0.0,True,,2019-20
1629011,0,0.0,0.0,True,,2019-20
1629650,0,0.0,0.0,True,,2019-20
1626158,0,0.0,0.0,True,,2019-20
1629057,0,0.0,0.0,True,,2019-20
203497,0,0.0,0.0,True,,2019-20
1629605,0,0.0,0.0,True,,2019-20
1629076,0,0.0,0.0,True,,2019-20
203092,0,0.0,0.0,True,,2019-20
2199,0,0.0,0.0,True,,2019-20
1628578,0,0.0,0.0,True,,2020-21
1630204,0,0.0,0.0,True,,2020-21
203991,0,0.0,0.0,True,,2020-21
1629655,0,0.0,0.0,True,,2020-21
1629719,0,0.0,0.0,True,,2020-21
1629743,0,0.0,0.0,True,,2020-21
202334,0,0.0,0.0,True,,2020-21
1630273,0,0.0,0.0,True,,2020-21
1627751,0,0.0,0.0,True,,2020-21
1628961,0,0.0,0.0,True,,2020-21
1629716,0,0.0,0.0,True,,2020-21
1629011,0,0.0,0.0,True,,2020-21
1629650,0,0.0,0.0,True,,2020-21
203658,0,0.0,0.0,True,,2020-21
1627775,0,0.0,0.0,True,,2020-21
1628388,0,0.0,0.0,True,,2020-21
1629605,0,0.0,0.0,True,,2020-21
1628962,0,0.0,0.0,True,,2020-21
2617,0,0.0,0.0,True,,2020-21
1630278,0,0.0,0.0,True,,2021-22
1629958,0,0.0,0.0,True,,2021-22
202687,0,0.0,0.0,True,,2021-22
101139,0,0.0,0.0,True,,2021-22
1627760,0,0.0,0.0,True,,2021-22
1628990,0,0.0,0.0,True,,2021-22
1627767,0,0.0,0.0,True,,2021-22
1629735,0,0.0,0.0,True,,2021-22
201599,0,0.0,0.0,True,,2021-22
1630610,0,0.0,0.0,True,,2021-22
1629719,0,0.0,0.0,True,,2021-22
202334,0,0.0,0.0,True,,2021-22
1629150,0,0.0,0.0,True,,2021-22
1626144,0,0.0,0.0,True,,2021-22
1630624,0,0.0,0.0,True,,2021-22
202328,0,0.0,0.0,True,,2021-22
202355,0,0.0,0.0,True,,2021-22
1627826,0,0.0,0.0,True,,2021-22
1630531,0,0.0,0.0,True,,2021-22
1630693,0,0.0,0.0,True,,2021-22
1629602,0,0.0,0.0,True,,2021-22
1629203,0,0.0,0.0,True,,2021-22
1630579,0,0.0,0.0,True,,2021-22
2207,0,0.0,0.0,True,,2021-22
1630257,0,0.0,0.0,True,,2021-22
1628395,0,0.0,0.0,True,,2021-22
1629011,0,0.0,0.0,True,,2021-22
1629650,0,0.0,0.0,True,,2021-22
1630207,0,0.0,0.0,True,,2021-22
1629674,0,0.0,0.0,True,,2021-22
1629651,0,0.0,0.0,True,,2021-22
1630208,0,0.0,0.0,True,,2021-22
203658,0,0.0,0.0,True,,2021-22
1630168,0,0.0,0.0,True,,2021-22
1626155,0,0.0,0.0,True,,2021-22
1630575,0,0.0,0.0,True,,2021-22
1629605,0,0.0,0.0,True,,2021-22
1628396,0,0.0,0.0,True,,2021-22
1629309,0,0.0,0.0,True,,2021-22
1629076,0,0.0,0.0,True,,2021-22
1629788,0,0.0,0.0,True,,2021-22
1630179,0,0.0,0.0,True,,2021-22
1628962,0,0.0,0.0,True,,2021-22
1630176,0,0.0,0.0,True,,2021-22
1631214,0,0.0,0.0,True,,2022-23
202687,0,0.0,0.0,True,,2022-23
1630296,0,0.0,0.0,True,,2022-23
1628435,0,0.0,0.0,True,,2022-23
1631320,0,0.0,0.0,True,,2022-23
1629735,0,0.0,0.0,True,,2022-23
1629655,0,0.0,0.0,True,,2022-23
1631220,0,0.0,0.0,True,,2022-23
1631109,0,0.0,0.0,True,,2022-23
203486,0,0.0,0.0,True,,2022-23
1630701,0,0.0,0.0,True,,2022-23
1629011,0,0.0,0.0,True,,2022-23
1629650,0,0.0,0.0,True,,2022-23
1629674,0,0.0,0.0,True,,2022-23
1628962,0,0.0,0.0,True,,2022-23
1630176,0,0.0,0.0,True,,2022-23
1641766,0,0.0,0.0,True,,2023-24
1627732,0,0.0,0.0,True,,2023-24
202687,0,0.0,0.0,True,,2023-24
1630658,0,0.0,0.0,True,,2023-24
1629655,0,0.0,0.0,True,,2023-24
201599,0,0.0,0.0,True,,2023-24
1631376,0,0.0,0.0,True,,2023-24
1630196,0,0.0,0.0,True,,2023-24
1628977,0,0.0,0.0,True,,2023-24
1630641,0,0.0,0.0,True,,2023-24
1627826,0,0.0,0.0,True,,2023-24
1627751,0,0.0,0.0,True,,2023-24
1630622,0,0.0,0.0,True,,2023-24
1630606,0,0.0,0.0,True,,2023-24
1630579,0,0.0,0.0,True,,2023-24
1630563,0,0.0,1.0,True,,2023-24
1628382,0,0.0,0.0,True,,2023-24
1630284,0,0.0,0.0,True,,2023-24
1626172,0,0.0,1.0,True,,2023-24
1630608,0,0.0,0.0,True,,2023-24
1631109,0,0.0,0.0,True,,2023-24
1641806,0,0.0,0.0,True,,2023-24
1629011,0,0.0,0.0,True,,2023-24
1629650,0,0.0,0.0,True,,2023-24
1631217,0,0.0,0.0,True,,2023-24
1641877,0,0.0,0.0,True,,2023-24
1629674,0,0.0,0.0,True,,2023-24
1631131,0,0.0,0.0,True,,2023-24
1631245,0,0.0,0.0,True,,2023-24
1629057,0,0.0,0.0,True,,2023-24
1631199,0,0.0,0.0,True,,2023-24
1627885,0,0.0,0.0,True,,2023-24
1641998,0,0.0,0.0,True,,2023-24
1628962,0,0.0,0.0,True,,2023-24
1641766,0,0.0,0.0,True,,2024-25
1630574,0,0.0,0.0,True,,2024-25
1627732,0,0.0,0.0,True,,2024-25
202687,0,0.0,0.0,True,,2024-25
1628981,0,0.0,0.0,True,,2024-25
1629646,0,0.0,0.0,True,,2024-25
1629655,0,0.0,0.0,True,,2024-25
201599,0,0.0,0.0,True,,2024-25
1641726,0,0.0,0.0,True,,2024-25
1630543,0,0.0,0.0,True,,2024-25
1627826,0,0.0,0.0,True,,2024-25
1626143,0,0.0,0.0,True,,2024-25
1631105,0,0.0,0.0,True,,2024-25
1629667,0,0.0,0.0,True,,2024-25
1630579,0,0.0,0.0,True,,2024-25
1642399,0,0.0,0.0,True,,2024-25
1630283,0,0.0,0.0,True,,2024-25
1629011,0,0.0,0.0,True,,2024-25
1629650,0,0.0,0.0,True,,2024-25
1642368,0,0.0,0.0,True,,2024-25
1631131,0,0.0,0.0,True,,2024-25
203497,0,0.0,0.0,True,,2024-25
1630678,0,0.0,0.0,True,,2024-25
1642449,0,0.0,0.0,True,,2024-25
1641998,0,0.0,0.0,True,,2024-25
1642279,0,0.0,0.0,True,,2024-25
1641879,0,0.0,0.0,True,,2024-25
1642389,0,0.0,0.0,True,,2024-25
1642873,0,0.0,0.0,True,,2025-26
202687,0,0.0,0.0,True,,2025-26
1629634,0,0.0,0.0,True,,2025-26
1629646,0,0.0,0.0,True,,2025-26
1630658,0,0.0,0.0,True,,2025-26
1629655,0,0.0,0.0,True,,2025-26
1642468,0,0.0,0.0,True,,2025-26
201599,0,0.0,0.0,True,,2025-26
1629028,0,0.0,0.0,True,,2025-26
1641726,0,0.0,0.0,True,,2025-26
1641761,0,0.0,0.0,True,,2025-26
1642282,0,0.0,0.0,True,,2025-26
1627826,0,0.0,0.0,True,,2025-26
1631210,0,0.0,0.0,True,,2025-26
1627751,0,0.0,0.0,True,,2025-26
1631105,0,0.0,0.0,True,,2025-26
1630164,0,0.0,0.0,True,,2025-26
1630579,0,0.0,0.0,True,,2025-26
1642866,0,0.0,0.0,True,,2025-26
1642882,0,0.0,0.0,True,,2025-26
1643133,0,0.0,0.0,True,,2025-26
1628436,0,0.0,0.0,True,,2025-26
1628365,0,0.0,0.0,True,,2025-26
203486,0,0.0,0.0,True,,2025-26
1629011,0,0.0,0.0,True,,2025-26
1628964,0,0.0,0.0,True,,2025-26
1630619,0,0.0,0.0,True,,2025-26
1642368,0,0.0,0.0,True,,2025-26
1631131,0,0.0,0.0,True,,2025-26
1642911,0,0.0,0.0,True,,2025-26
203500,0,0.0,0.0,True,,2025-26
1642449,0,0.0,0.0,True,,2025-26
1641787,0,0.0,0.0,True,,2025-26
1641998,0,0.0,0.0,True,,2025-26
1642884,0,0.0,0.0,True,,2025-26
