season,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT
2008-09,2550,Kirk Hinrich,CHI,51,1338.54,503,183,419,0.437
