loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
174,128,False,2PT,Mid-Range,21,0020600001,20061031,Right Side Center(RC)
-169,173,False,3PT,Above the Break 3,24,0020600001,20061031,Left Side Center(LC)
92,128,True,2PT,Mid-Range,15,0020600001,20061031,Right Side(R)
-131,128,False,2PT,Mid-Range,18,0020600001,20061031,Left Side Center(LC)
0,0,True,2PT,Restricted Area,0,0020600001,20061031,Center(C)
-112,217,False,3PT,Above the Break 3,24,0020600001,20061031,Left Side Center(LC)
-215,150,True,3PT,Above the Break 3,26,0020600001,20061031,Left Side Center(LC)
131,86,False,2PT,Mid-Range,15,0020600001,20061031,Right Side(R)
-209,0,True,2PT,Mid-Range,20,0020600001,20061031,Left Side(L)
0,0,True,2PT,Restricted Area,0,0020600001,20061031,Center(C)
0,0,True,2PT,Restricted Area,0,0020600001,20061031,Center(C)
31,197,True,2PT,Mid-Range,19,0020600001,20061031,Center(C)
0,0,False,2PT,Restricted Area,0,0020600001,20061031,Center(C)
200,164,True,3PT,Above the Break 3,25,0020600001,20061031,Right Side Center(RC)
-197,10,False,2PT,Mid-Range,19,0020600001,20061031,Left Side(L)
-228,22,True,3PT,Left Corner 3,22,0020600001,20061031,Left Side(L)
0,0,False,2PT,Restricted Area,0,0020600001,20061031,Center(C)
43,51,True,2PT,In The Paint (Non-RA),6,0020600001,20061031,Center(C)
-48,196,True,2PT,Mid-Range,20,0020600005,20061101,Center(C)
-15,132,True,2PT,In The Paint (Non-RA),13,0020600005,20061101,Center(C)
-163,202,True,3PT,Above the Break 3,25,0020600005,20061101,Left Side Center(LC)
54,217,True,2PT,Mid-Range,22,0020600005,20061101,Center(C)
-174,183,False,3PT,Above the Break 3,25,0020600005,20061101,Left Side Center(LC)
120,229,False,3PT,Above the Break 3,25,0020600005,20061101,Right Side Center(RC)
77,30,False,2PT,In The Paint (Non-RA),8,0020600005,20061101,Right Side(R)
233,41,True,3PT,Right Corner 3,23,0020600005,20061101,Right Side(R)
3,247,False,3PT,Above the Break 3,24,0020600026,20061103,Center(C)
