loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
13,247,True,3PT,Above the Break 3,24,0021300002,20131029,Center(C)
20,249,False,3PT,Above the Break 3,24,0021300002,20131029,Center(C)
-150,126,False,2PT,Mid-Range,19,0021300002,20131029,Left Side Center(LC)
-171,172,False,3PT,Above the Break 3,24,0021300002,20131029,Left Side Center(LC)
28,14,False,2PT,Restricted Area,3,0021300002,20131029,Center(C)
-182,162,True,3PT,Above the Break 3,24,0021300002,20131029,Left Side Center(LC)
21,11,True,2PT,Restricted Area,2,0021300018,20131031,Center(C)
121,47,False,2PT,Mid-Range,12,0021300018,20131031,Right Side(R)
-134,200,False,3PT,Above the Break 3,24,0021300018,20131031,Left Side Center(LC)
21,23,False,2PT,Restricted Area,3,0021300018,20131031,Center(C)
-19,17,True,2PT,Restricted Area,2,0021300018,20131031,Center(C)
-7,56,True,2PT,In The Paint (Non-RA),5,0021300018,20131031,Center(C)
59,250,False,3PT,Above the Break 3,25,0021300034,20131102,Center(C)
-204,-16,True,2PT,Mid-Range,20,0021300034,20131102,Left Side(L)
234,-10,True,3PT,Right Corner 3,23,0021300034,20131102,Right Side(R)
-65,157,False,2PT,Mid-Range,16,0021300034,20131102,Left Side Center(LC)
0,53,True,2PT,In The Paint (Non-RA),5,0021300034,20131102,Center(C)
6,168,False,2PT,Mid-Range,16,0021300034,20131102,Center(C)
23,252,False,3PT,Above the Break 3,25,0021300034,20131102,Center(C)
21,265,False,3PT,Above the Break 3,26,0021300034,20131102,Center(C)
132,146,True,2PT,Mid-Range,19,0021300061,20131106,Right Side Center(RC)
77,186,False,2PT,Mid-Range,20,0021300061,20131106,Right Side Center(RC)
-10,184,False,2PT,Mid-Range,18,0021300061,20131106,Center(C)
-220,145,True,3PT,Above the Break 3,26,0021300061,20131106,Left Side Center(LC)
-235,-11,True,3PT,Left Corner 3,23,0021300061,20131106,Left Side(L)
13,-2,True,2PT,Restricted Area,1,0021300079,20131108,Center(C)
192,170,False,3PT,Above the Break 3,25,0021300079,20131108,Right Side Center(RC)
69,246,False,3PT,Above the Break 3,25,0021300102,20131111,Center(C)
-226,33,False,3PT,Left Corner 3,22,0021300102,20131111,Left Side(L)
72,219,False,2PT,Mid-Range,23,0021300102,20131111,Right Side Center(RC)
45,97,False,2PT,In The Paint (Non-RA),10,0021300102,20131111,Center(C)
236,-13,True,3PT,Right Corner 3,23,0021300102,20131111,Right Side(R)
-139,203,False,3PT,Above the Break 3,24,0021300102,20131111,Left Side Center(LC)
18,213,False,2PT,Mid-Range,21,0021300126,20131115,Center(C)
9,247,False,3PT,Above the Break 3,24,0021300126,20131115,Center(C)
91,254,False,3PT,Above the Break 3,26,0021300126,20131115,Right Side Center(RC)
42,17,False,2PT,In The Paint (Non-RA),4,0021300126,20131115,Center(C)
-30,261,False,3PT,Above the Break 3,26,0021300126,20131115,Center(C)
-139,231,True,3PT,Above the Break 3,26,0021300126,20131115,Left Side Center(LC)
2,261,False,3PT,Above the Break 3,26,0021300126,20131115,Center(C)
50,56,True,2PT,In The Paint (Non-RA),7,0021300126,20131115,Center(C)
2,219,True,2PT,Mid-Range,21,0021300126,20131115,Center(C)
-8,261,True,3PT,Above the Break 3,26,0021300126,20131115,Center(C)
-232,7,False,3PT,Left Corner 3,23,0021300126,20131115,Left Side(L)
18,208,True,2PT,Mid-Range,20,0021300140,20131116,Center(C)
113,230,True,3PT,Above the Break 3,25,0021300140,20131116,Right Side Center(RC)
12,17,True,2PT,Restricted Area,2,0021300140,20131116,Center(C)
28,186,False,2PT,Mid-Range,18,0021300140,20131116,Center(C)
-109,225,False,3PT,Above the Break 3,25,0021300140,20131116,Left Side Center(LC)
105,138,False,2PT,Mid-Range,17,0021300140,20131116,Right Side Center(RC)
135,206,False,3PT,Above the Break 3,24,0021300140,20131116,Right Side Center(RC)
-30,15,False,2PT,Restricted Area,3,0021300140,20131116,Center(C)
4,25,False,2PT,Restricted Area,2,0021300140,20131116,Center(C)
4,12,True,2PT,Restricted Area,1,0021300140,20131116,Center(C)
23,17,False,2PT,Restricted Area,2,0021300151,20131118,Center(C)
