season,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT
2013-14,2550,Kirk Hinrich,CHI,73,2116.4066666666668,666,243,619,0.393
