loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-174,179,False,3PT,Above the Break 3,24,0020400025,20041105,Left Side Center(LC)
-195,176,False,3PT,Above the Break 3,26,0020400025,20041105,Left Side Center(LC)
-149,204,True,3PT,Above the Break 3,25,0020400025,20041105,Left Side Center(LC)
-122,125,False,2PT,Mid-Range,17,0020400025,20041105,Left Side Center(LC)
143,148,False,2PT,Mid-Range,20,0020400025,20041105,Right Side Center(RC)
-146,230,False,3PT,Above the Break 3,27,0020400025,20041105,Left Side Center(LC)
-56,99,True,2PT,In The Paint (Non-RA),11,0020400025,20041105,Center(C)
-141,227,False,3PT,Above the Break 3,26,0020400025,20041105,Left Side Center(LC)
-123,212,False,3PT,Above the Break 3,24,0020400025,20041105,Left Side Center(LC)
-233,-8,True,3PT,Left Corner 3,23,0020400025,20041105,Left Side(L)
0,0,False,2PT,Restricted Area,0,0020400025,20041105,Center(C)
-182,135,True,2PT,Mid-Range,22,0020400025,20041105,Left Side Center(LC)
-154,214,False,3PT,Above the Break 3,26,0020400025,20041105,Left Side Center(LC)
-171,94,False,2PT,Mid-Range,19,0020400025,20041105,Left Side(L)
0,0,True,2PT,Restricted Area,0,0020400025,20041105,Center(C)
-62,197,True,2PT,Mid-Range,20,0020400025,20041105,Center(C)
-205,0,False,2PT,Mid-Range,20,0020400025,20041105,Left Side(L)
182,174,True,3PT,Above the Break 3,25,0020400025,20041105,Right Side Center(RC)
-95,12,False,2PT,Mid-Range,9,0020400025,20041105,Left Side(L)
0,0,True,2PT,Restricted Area,0,0020400025,20041105,Center(C)
-126,160,True,2PT,Mid-Range,20,0020400025,20041105,Left Side Center(LC)
-233,22,False,3PT,Left Corner 3,23,0020400025,20041105,Left Side(L)
233,-14,True,3PT,Right Corner 3,23,0020400025,20041105,Right Side(R)
166,15,False,2PT,Mid-Range,16,0020400025,20041105,Right Side(R)
0,0,False,2PT,Restricted Area,0,0020400025,20041105,Center(C)
74,250,True,3PT,Above the Break 3,26,0020400025,20041105,Center(C)
87,20,False,2PT,Mid-Range,8,0020400025,20041105,Right Side(R)
128,215,False,3PT,Above the Break 3,25,0020400025,20041105,Right Side Center(RC)
-131,-1,True,2PT,Mid-Range,13,0020400025,20041105,Left Side(L)
-189,125,False,2PT,Mid-Range,22,0020400025,20041105,Left Side(L)
33,181,False,2PT,Mid-Range,18,0020400035,20041106,Center(C)
123,225,False,3PT,Above the Break 3,25,0020400035,20041106,Right Side Center(RC)
-84,-1,True,2PT,Mid-Range,8,0020400035,20041106,Left Side(L)
34,138,False,2PT,In The Paint (Non-RA),14,0020400035,20041106,Center(C)
-2,-1,False,2PT,Restricted Area,0,0020400035,20041106,Center(C)
-107,229,True,3PT,Above the Break 3,25,0020400035,20041106,Left Side Center(LC)
-135,217,False,3PT,Above the Break 3,25,0020400035,20041106,Left Side Center(LC)
-122,233,True,3PT,Above the Break 3,26,0020400035,20041106,Left Side Center(LC)
24,64,False,2PT,In The Paint (Non-RA),6,0020400035,20041106,Center(C)
-179,192,False,3PT,Above the Break 3,26,0020400035,20041106,Left Side Center(LC)
-23,179,True,2PT,Mid-Range,18,0020400055,20041109,Center(C)
-245,49,False,3PT,Left Corner 3,24,0020400055,20041109,Left Side(L)
-246,20,False,3PT,Left Corner 3,24,0020400055,20041109,Left Side(L)
-82,160,True,2PT,Mid-Range,17,0020400055,20041109,Left Side Center(LC)
-5,268,False,3PT,Above the Break 3,26,0020400055,20041109,Center(C)
194,46,True,2PT,Mid-Range,19,0020400055,20041109,Right Side(R)
