season,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT
2015-16,2550,Kirk Hinrich,ATL,35,555.0283333333333,132,47,118,0.398
