season,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT
2009-10,2550,Kirk Hinrich,CHI,74,2481.4816666666666,805,308,753,0.409
