player_id,player_name,season,c_fgm,c_fga,u_fgm,u_fga,c_fgm_full_season,nba_rank,c_fg_pct,u_fg_pct,league_c_fg_pct,c_vs_league_pp,partial_season
1630200,Tre Jones,2025-26,9.0,27.0,49.0,141.0,9.0,225,33.333333333333336,34.751773049645394,36.10026404849567,-2.7669307151623315,False
1630208,Nick Richards,2025-26,0.0,3.0,6.0,19.0,0.0,453,0.0,31.57894736842105,36.10026404849567,-36.10026404849567,False
1630245,Ayo Dosunmu,2025-26,2.0,6.0,90.0,201.0,8.0,238,33.333333333333336,44.776119402985074,36.10026404849567,-2.7669307151623315,True
1630581,Josh Giddey,2025-26,20.0,57.0,110.0,305.0,20.0,135,35.08771929824562,36.0655737704918,36.10026404849567,-1.0125447502500506,False
1630644,Mac McClung,2025-26,0.0,1.0,5.0,19.0,0.0,453,0.0,26.31578947368421,36.10026404849567,-36.10026404849567,False
1631093,Jaden Ivey,2025-26,2.0,5.0,9.0,22.0,9.0,225,40.0,40.90909090909091,36.10026404849567,3.899735951504333,True
1631159,Leonard Miller,2025-26,3.0,5.0,32.0,89.0,3.0,318,60.0,35.95505617977528,36.10026404849567,23.899735951504333,False
1631207,Dalen Terry,2025-26,1.0,7.0,18.0,43.0,2.0,353,14.285714285714286,41.86046511627907,36.10026404849567,-21.814549762781382,True
1631338,Mouhamadou Gueye,2025-26,0.0,0.0,1.0,5.0,0.0,453,,20.0,36.10026404849567,,False
1641763,Julian Phillips,2025-26,1.0,1.0,15.0,49.0,1.0,398,100.0,30.612244897959183,36.10026404849567,63.89973595150433,False
1641801,Emanuel Miller,2025-26,0.0,0.0,3.0,7.0,0.0,453,,42.857142857142854,36.10026404849567,,False
1641824,Matas Buzelis,2025-26,27.0,98.0,156.0,423.0,27.0,98,27.551020408163264,36.87943262411348,36.10026404849567,-8.549243640332403,False
1642265,Rob Dillingham,2025-26,9.0,28.0,43.0,111.0,10.0,212,32.142857142857146,38.73873873873874,36.10026404849567,-3.9574069056385213,True
1642280,Trentyn Flowers,2025-26,0.0,0.0,0.0,1.0,0.0,453,,0.0,36.10026404849567,,False
1642530,Yuki Kawamura,2025-26,0.0,4.0,14.0,41.0,0.0,453,0.0,34.146341463414636,36.10026404849567,-36.10026404849567,False
1642855,Noa Essengue,2025-26,0.0,0.0,0.0,2.0,0.0,453,,0.0,36.10026404849567,,False
1642950,Lachlan Olbrich,2025-26,0.0,2.0,3.0,17.0,0.0,453,0.0,17.647058823529413,36.10026404849567,-36.10026404849567,False
