season,GAME_ID,GAME_DATE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,SHOT_MADE_FLAG
2016-17,0021600096,20161107,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600096,20161107,Jump Shot,2PT Field Goal,Mid-Range,17,0
2016-17,0021600096,20161107,Tip Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600111,20161109,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2016-17,0021600111,20161109,Hook Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600111,20161109,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600111,20161109,Jump Shot,2PT Field Goal,Mid-Range,17,0
2016-17,0021600111,20161109,Jump Shot,2PT Field Goal,Mid-Range,17,0
2016-17,0021600111,20161109,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600111,20161109,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600111,20161109,Driving Dunk Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600111,20161109,Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600111,20161109,Putback Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600111,20161109,Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600111,20161109,Hook Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2016-17,0021600111,20161109,Jump Shot,2PT Field Goal,Mid-Range,16,0
2016-17,0021600111,20161109,Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600111,20161109,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600118,20161110,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2016-17,0021600118,20161110,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600118,20161110,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600118,20161110,Jump Shot,2PT Field Goal,Mid-Range,16,1
2016-17,0021600118,20161110,Turnaround Jump Shot,2PT Field Goal,Mid-Range,10,0
2016-17,0021600118,20161110,Driving Hook Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600118,20161110,Jump Shot,2PT Field Goal,Mid-Range,14,0
2016-17,0021600133,20161112,Driving Layup Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600133,20161112,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2016-17,0021600133,20161112,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600133,20161112,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600133,20161112,Putback Layup Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600133,20161112,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600133,20161112,Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600133,20161112,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600133,20161112,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600133,20161112,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600156,20161115,Tip Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600156,20161115,Jump Shot,2PT Field Goal,Mid-Range,12,0
2016-17,0021600156,20161115,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600156,20161115,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600156,20161115,Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600156,20161115,Tip Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600156,20161115,Turnaround Jump Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600156,20161115,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600156,20161115,Putback Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600173,20161117,Reverse Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600173,20161117,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,12,0
2016-17,0021600173,20161117,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),7,0
2016-17,0021600173,20161117,Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600173,20161117,Reverse Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600173,20161117,Hook Shot,2PT Field Goal,Restricted Area,3,0
2016-17,0021600173,20161117,Tip Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600192,20161119,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600192,20161119,Running Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600192,20161119,Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600192,20161119,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600192,20161119,Jump Shot,2PT Field Goal,Mid-Range,17,0
2016-17,0021600192,20161119,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600192,20161119,Cutting Dunk Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600192,20161119,Jump Shot,2PT Field Goal,Mid-Range,12,0
2016-17,0021600198,20161120,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2016-17,0021600198,20161120,Hook Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600198,20161120,Jump Shot,2PT Field Goal,In The Paint (Non-RA),15,0
2016-17,0021600198,20161120,Cutting Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600198,20161120,Hook Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600198,20161120,Running Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600198,20161120,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600198,20161120,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600198,20161120,Jump Shot,2PT Field Goal,Mid-Range,17,0
2016-17,0021600198,20161120,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600198,20161120,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600198,20161120,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2016-17,0021600210,20161122,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600210,20161122,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600210,20161122,Turnaround Jump Shot,2PT Field Goal,Mid-Range,11,1
2016-17,0021600210,20161122,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600210,20161122,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600210,20161122,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600210,20161122,Jump Shot,2PT Field Goal,Mid-Range,16,0
2016-17,0021600210,20161122,Running Jump Shot,2PT Field Goal,Mid-Range,11,0
2016-17,0021600210,20161122,Jump Shot,2PT Field Goal,Mid-Range,17,1
2016-17,0021600210,20161122,Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600210,20161122,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2016-17,0021600229,20161125,Jump Shot,2PT Field Goal,Mid-Range,16,1
2016-17,0021600229,20161125,Layup Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600229,20161125,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2016-17,0021600229,20161125,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600229,20161125,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600269,20161130,Turnaround Jump Shot,2PT Field Goal,Mid-Range,8,0
2016-17,0021600269,20161130,Jump Shot,2PT Field Goal,Mid-Range,19,1
2016-17,0021600269,20161130,Driving Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600269,20161130,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600269,20161130,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600269,20161130,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600269,20161130,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2016-17,0021600269,20161130,Jump Shot,2PT Field Goal,Mid-Range,12,0
2016-17,0021600269,20161130,Jump Shot,2PT Field Goal,Mid-Range,13,0
2016-17,0021600286,20161202,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600286,20161202,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600286,20161202,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600286,20161202,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600286,20161202,Hook Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600286,20161202,Alley Oop Layup shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600286,20161202,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600286,20161202,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600286,20161202,Turnaround Hook Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600286,20161202,Driving Hook Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600286,20161202,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600286,20161202,Tip Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600286,20161202,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600296,20161203,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600296,20161203,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600296,20161203,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600296,20161203,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600296,20161203,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600296,20161203,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600296,20161203,Turnaround Jump Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600296,20161203,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600308,20161205,Jump Shot,2PT Field Goal,In The Paint (Non-RA),12,1
2016-17,0021600308,20161205,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600308,20161205,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600308,20161205,Jump Shot,2PT Field Goal,Mid-Range,13,0
2016-17,0021600308,20161205,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600308,20161205,Driving Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600317,20161206,Reverse Layup Shot,2PT Field Goal,Restricted Area,3,0
2016-17,0021600317,20161206,Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2016-17,0021600317,20161206,Layup Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600317,20161206,Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600317,20161206,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600317,20161206,Reverse Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600317,20161206,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600317,20161206,Jump Shot,2PT Field Goal,Mid-Range,13,0
2016-17,0021600317,20161206,Layup Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600317,20161206,Jump Shot,3PT Field Goal,Above the Break 3,26,0
2016-17,0021600336,20161208,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),9,0
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,Mid-Range,18,1
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,Mid-Range,16,1
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,Mid-Range,11,1
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,Mid-Range,14,0
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,In The Paint (Non-RA),14,0
2016-17,0021600336,20161208,Cutting Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600336,20161208,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,0
2016-17,0021600336,20161208,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600350,20161210,Turnaround Hook Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600350,20161210,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600350,20161210,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600350,20161210,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600350,20161210,Tip Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600350,20161210,Jump Shot,2PT Field Goal,Mid-Range,8,0
2016-17,0021600350,20161210,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600350,20161210,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2016-17,0021600350,20161210,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600350,20161210,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600350,20161210,Jump Shot,2PT Field Goal,Mid-Range,10,1
2016-17,0021600370,20161213,Cutting Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600370,20161213,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2016-17,0021600370,20161213,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),10,0
2016-17,0021600370,20161213,Driving Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600370,20161213,Tip Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600370,20161213,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600370,20161213,Jump Shot,2PT Field Goal,Mid-Range,12,0
2016-17,0021600370,20161213,Pullup Jump shot,2PT Field Goal,Mid-Range,15,0
2016-17,0021600370,20161213,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600370,20161213,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600370,20161213,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,0
2016-17,0021600384,20161215,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600384,20161215,Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600384,20161215,Step Back Jump shot,2PT Field Goal,Mid-Range,10,0
2016-17,0021600384,20161215,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600384,20161215,Reverse Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600384,20161215,Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600384,20161215,Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600384,20161215,Putback Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600384,20161215,Jump Shot,2PT Field Goal,Mid-Range,11,1
2016-17,0021600384,20161215,Reverse Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600384,20161215,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600393,20161216,Jump Shot,2PT Field Goal,Mid-Range,11,0
2016-17,0021600393,20161216,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600393,20161216,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600393,20161216,Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600393,20161216,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600393,20161216,Turnaround Hook Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600393,20161216,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600393,20161216,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600393,20161216,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600393,20161216,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,0,0
2016-17,0021600414,20161219,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600414,20161219,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600414,20161219,Jump Shot,2PT Field Goal,In The Paint (Non-RA),14,1
2016-17,0021600414,20161219,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,1
2016-17,0021600414,20161219,Turnaround Jump Shot,2PT Field Goal,Mid-Range,10,1
2016-17,0021600414,20161219,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600414,20161219,Jump Shot,2PT Field Goal,Mid-Range,17,1
2016-17,0021600414,20161219,Jump Shot,2PT Field Goal,Mid-Range,18,1
2016-17,0021600432,20161221,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,Mid-Range,11,1
2016-17,0021600432,20161221,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600432,20161221,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600432,20161221,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2016-17,0021600432,20161221,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),10,1
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600432,20161221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600442,20161223,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600442,20161223,Alley Oop Layup shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600442,20161223,Jump Shot,2PT Field Goal,In The Paint (Non-RA),10,0
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600442,20161223,Layup Shot,2PT Field Goal,Restricted Area,2,0
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,Mid-Range,17,0
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600458,20161225,Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600458,20161225,Putback Layup Shot,2PT Field Goal,Restricted Area,0,1
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600458,20161225,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,0
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,In The Paint (Non-RA),12,1
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600458,20161225,Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2016-17,0021600458,20161225,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,16,0
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,12,0
2016-17,0021600465,20161226,Layup Shot,2PT Field Goal,Restricted Area,1,1
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,18,0
2016-17,0021600465,20161226,Layup Shot,2PT Field Goal,Restricted Area,2,1
2016-17,0021600465,20161226,Layup Shot,2PT Field Goal,Restricted Area,3,1
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,16,0
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,15,0
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,15,1
2016-17,0021600465,20161226,Layup Shot,2PT Field Goal,Restricted Area,3,0
2016-17,0021600465,20161226,Jump Shot,2PT Field Goal,Mid-Range,15,1
