loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-35,13,False,2PT,Restricted Area,3,0021600015,20161027,Center(C)
-78,164,True,2PT,Mid-Range,18,0021600015,20161027,Left Side Center(LC)
32,26,True,2PT,In The Paint (Non-RA),4,0021600015,20161027,Center(C)
10,126,True,2PT,In The Paint (Non-RA),12,0021600015,20161027,Center(C)
-17,11,False,2PT,Restricted Area,2,0021600015,20161027,Center(C)
-22,7,False,2PT,Restricted Area,2,0021600015,20161027,Center(C)
-56,178,False,2PT,Mid-Range,18,0021600015,20161027,Center(C)
12,2,True,2PT,Restricted Area,1,0021600015,20161027,Center(C)
-1,26,False,2PT,Restricted Area,2,0021600015,20161027,Center(C)
76,183,True,2PT,Mid-Range,19,0021600015,20161027,Right Side Center(RC)
0,56,True,2PT,In The Paint (Non-RA),5,0021600015,20161027,Center(C)
-11,16,True,2PT,Restricted Area,1,0021600015,20161027,Center(C)
-2,26,True,2PT,Restricted Area,2,0021600015,20161027,Center(C)
48,115,False,2PT,In The Paint (Non-RA),12,0021600030,20161029,Center(C)
50,169,False,2PT,Mid-Range,17,0021600030,20161029,Center(C)
6,62,True,2PT,In The Paint (Non-RA),6,0021600030,20161029,Center(C)
33,120,True,2PT,In The Paint (Non-RA),12,0021600030,20161029,Center(C)
-99,-5,False,2PT,Mid-Range,9,0021600030,20161029,Left Side(L)
0,1,True,2PT,Restricted Area,0,0021600030,20161029,Center(C)
51,26,True,2PT,In The Paint (Non-RA),5,0021600030,20161029,Center(C)
0,1,True,2PT,Restricted Area,0,0021600030,20161029,Center(C)
25,8,False,2PT,Restricted Area,2,0021600030,20161029,Center(C)
135,139,True,2PT,Mid-Range,19,0021600030,20161029,Right Side Center(RC)
-15,10,False,2PT,Restricted Area,1,0021600030,20161029,Center(C)
-7,0,True,2PT,Restricted Area,0,0021600043,20161031,Center(C)
27,-1,True,2PT,Restricted Area,2,0021600043,20161031,Center(C)
161,2,True,2PT,Mid-Range,16,0021600043,20161031,Right Side(R)
0,1,True,2PT,Restricted Area,0,0021600043,20161031,Center(C)
202,-10,True,2PT,Mid-Range,20,0021600043,20161031,Right Side(R)
158,26,False,2PT,Mid-Range,16,0021600043,20161031,Right Side(R)
-4,67,False,2PT,In The Paint (Non-RA),6,0021600043,20161031,Center(C)
-7,-1,True,2PT,Restricted Area,0,0021600043,20161031,Center(C)
-11,-15,True,2PT,Restricted Area,1,0021600043,20161031,Center(C)
56,51,True,2PT,In The Paint (Non-RA),7,0021600061,20161102,Center(C)
-2,3,False,2PT,Restricted Area,0,0021600061,20161102,Center(C)
112,120,False,2PT,Mid-Range,16,0021600061,20161102,Right Side Center(RC)
6,11,False,2PT,Restricted Area,1,0021600061,20161102,Center(C)
-1,0,False,2PT,Restricted Area,0,0021600061,20161102,Center(C)
-6,11,True,2PT,Restricted Area,1,0021600061,20161102,Center(C)
61,65,True,2PT,In The Paint (Non-RA),8,0021600061,20161102,Right Side(R)
135,120,False,2PT,Mid-Range,18,0021600061,20161102,Right Side Center(RC)
-145,80,False,2PT,Mid-Range,16,0021600061,20161102,Left Side(L)
-6,51,False,2PT,In The Paint (Non-RA),5,0021600061,20161102,Center(C)
9,0,False,2PT,Restricted Area,0,0021600061,20161102,Center(C)
12,-1,False,2PT,Restricted Area,1,0021600061,20161102,Center(C)
-58,51,False,2PT,In The Paint (Non-RA),7,0021600073,20161104,Center(C)
115,160,False,2PT,Mid-Range,19,0021600073,20161104,Right Side Center(RC)
33,11,False,2PT,Restricted Area,3,0021600073,20161104,Center(C)
-2,13,True,2PT,Restricted Area,1,0021600073,20161104,Center(C)
-29,11,True,2PT,Restricted Area,3,0021600073,20161104,Center(C)
15,11,True,2PT,Restricted Area,1,0021600073,20161104,Center(C)
0,1,True,2PT,Restricted Area,0,0021600073,20161104,Center(C)
0,11,True,2PT,Restricted Area,1,0021600083,20161105,Center(C)
