loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
0,14,False,2PT,Restricted Area,1,0021300002,20131029,Center(C)
-190,4,False,2PT,Mid-Range,19,0021300002,20131029,Left Side(L)
-108,142,False,2PT,Mid-Range,17,0021300002,20131029,Left Side Center(LC)
-7,6,True,2PT,Restricted Area,0,0021300002,20131029,Center(C)
2,3,False,2PT,Restricted Area,0,0021300002,20131029,Center(C)
9,4,True,2PT,Restricted Area,0,0021300002,20131029,Center(C)
2,7,True,2PT,Restricted Area,0,0021300002,20131029,Center(C)
83,99,True,2PT,Mid-Range,12,0021300002,20131029,Right Side(R)
-13,39,True,2PT,In The Paint (Non-RA),4,0021300018,20131031,Center(C)
21,17,True,2PT,Restricted Area,2,0021300018,20131031,Center(C)
23,15,True,2PT,Restricted Area,2,0021300018,20131031,Center(C)
-29,19,False,2PT,Restricted Area,3,0021300018,20131031,Center(C)
-139,94,False,2PT,Mid-Range,16,0021300018,20131031,Left Side(L)
-87,134,True,2PT,Mid-Range,15,0021300034,20131102,Left Side(L)
-40,60,True,2PT,In The Paint (Non-RA),7,0021300034,20131102,Center(C)
-4,187,True,2PT,Mid-Range,18,0021300034,20131102,Center(C)
-2,0,True,2PT,Restricted Area,0,0021300034,20131102,Center(C)
106,148,True,2PT,Mid-Range,18,0021300034,20131102,Right Side Center(RC)
15,179,False,2PT,Mid-Range,17,0021300034,20131102,Center(C)
0,25,False,2PT,Restricted Area,2,0021300034,20131102,Center(C)
6,178,False,2PT,Mid-Range,17,0021300034,20131102,Center(C)
-4,12,True,2PT,Restricted Area,1,0021300034,20131102,Center(C)
4,44,True,2PT,In The Paint (Non-RA),4,0021300061,20131106,Center(C)
17,1,True,2PT,Restricted Area,1,0021300061,20131106,Center(C)
151,0,False,2PT,Mid-Range,15,0021300061,20131106,Right Side(R)
-73,172,True,2PT,Mid-Range,18,0021300061,20131106,Left Side Center(LC)
10,-3,False,2PT,Restricted Area,1,0021300061,20131106,Center(C)
170,-5,False,2PT,Mid-Range,17,0021300061,20131106,Right Side(R)
-87,15,False,2PT,Mid-Range,8,0021300061,20131106,Left Side(L)
89,167,False,2PT,Mid-Range,18,0021300061,20131106,Right Side Center(RC)
-26,4,True,2PT,Restricted Area,2,0021300079,20131108,Center(C)
26,9,True,2PT,Restricted Area,2,0021300079,20131108,Center(C)
-27,0,False,2PT,Restricted Area,2,0021300079,20131108,Center(C)
-13,3,False,2PT,Restricted Area,1,0021300079,20131108,Center(C)
-106,19,False,2PT,Mid-Range,10,0021300079,20131108,Left Side(L)
-45,1,False,2PT,In The Paint (Non-RA),4,0021300079,20131108,Center(C)
-45,170,False,2PT,Mid-Range,17,0021300079,20131108,Center(C)
-19,60,False,2PT,In The Paint (Non-RA),6,0021300079,20131108,Center(C)
-13,52,False,2PT,In The Paint (Non-RA),5,0021300079,20131108,Center(C)
-15,3,True,2PT,Restricted Area,1,0021300079,20131108,Center(C)
-27,9,False,2PT,Restricted Area,2,0021300079,20131108,Center(C)
15,7,True,2PT,Restricted Area,1,0021300079,20131108,Center(C)
39,82,True,2PT,In The Paint (Non-RA),9,0021300079,20131108,Center(C)
-16,11,False,2PT,Restricted Area,1,0021300102,20131111,Center(C)
-166,-8,True,2PT,Mid-Range,16,0021300102,20131111,Left Side(L)
-11,12,True,2PT,Restricted Area,1,0021300102,20131111,Center(C)
-3,12,False,2PT,Restricted Area,1,0021300102,20131111,Center(C)
23,12,False,2PT,Restricted Area,2,0021300102,20131111,Center(C)
190,-6,False,2PT,Mid-Range,19,0021300102,20131111,Right Side(R)
-5,153,True,2PT,Mid-Range,15,0021300102,20131111,Center(C)
26,7,False,2PT,Restricted Area,2,0021300126,20131115,Center(C)
11,0,True,2PT,Restricted Area,1,0021300126,20131115,Center(C)
77,45,True,2PT,In The Paint (Non-RA),8,0021300126,20131115,Right Side(R)
-93,4,False,2PT,Mid-Range,9,0021300126,20131115,Left Side(L)
152,0,True,2PT,Mid-Range,15,0021300126,20131115,Right Side(R)
-122,17,False,2PT,Mid-Range,12,0021300126,20131115,Left Side(L)
-174,20,False,2PT,Mid-Range,17,0021300126,20131115,Left Side(L)
0,37,False,2PT,Restricted Area,3,0021300126,20131115,Center(C)
-172,44,False,2PT,Mid-Range,17,0021300140,20131116,Left Side(L)
13,19,False,2PT,Restricted Area,2,0021300140,20131116,Center(C)
10,12,True,2PT,Restricted Area,1,0021300140,20131116,Center(C)
-11,-2,True,2PT,Restricted Area,1,0021300140,20131116,Center(C)
-133,-8,False,2PT,Mid-Range,13,0021300140,20131116,Left Side(L)
-109,146,False,2PT,Mid-Range,18,0021300140,20131116,Left Side Center(LC)
-4,15,True,2PT,Restricted Area,1,0021300140,20131116,Center(C)
-8,26,True,2PT,Restricted Area,2,0021300140,20131116,Center(C)
-13,7,False,2PT,Restricted Area,1,0021300140,20131116,Center(C)
-25,6,False,2PT,Restricted Area,2,0021300140,20131116,Center(C)
