season,GAME_ID,GAME_DATE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,SHOT_MADE_FLAG
2011-12,0021100531,20120302,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2011-12,0021100531,20120302,Jump Shot,2PT Field Goal,Mid-Range,16,0
2011-12,0021100531,20120302,Layup Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100550,20120304,Jump Shot,2PT Field Goal,Mid-Range,16,0
2011-12,0021100550,20120304,Jump Shot,2PT Field Goal,Mid-Range,17,1
2011-12,0021100550,20120304,Jump Shot,2PT Field Goal,Mid-Range,17,0
2011-12,0021100550,20120304,Jump Shot,2PT Field Goal,Mid-Range,16,0
2011-12,0021100550,20120304,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2011-12,0021100550,20120304,Jump Shot,2PT Field Goal,Mid-Range,17,0
2011-12,0021100557,20120305,Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100557,20120305,Tip Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100557,20120305,Jump Shot,2PT Field Goal,Mid-Range,15,1
2011-12,0021100557,20120305,Jump Shot,2PT Field Goal,Mid-Range,17,0
2011-12,0021100557,20120305,Tip Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100557,20120305,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100557,20120305,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2011-12,0021100557,20120305,Alley Oop Layup shot,2PT Field Goal,Restricted Area,1,0
2011-12,0021100575,20120307,Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100575,20120307,Layup Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100575,20120307,Layup Shot,2PT Field Goal,Restricted Area,0,0
2011-12,0021100575,20120307,Layup Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100575,20120307,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100575,20120307,Hook Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100575,20120307,Tip Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100575,20120307,Layup Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100582,20120308,Reverse Layup Shot,2PT Field Goal,Restricted Area,2,1
2011-12,0021100582,20120308,Jump Shot,2PT Field Goal,Mid-Range,15,1
2011-12,0021100582,20120308,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100582,20120308,Jump Shot,2PT Field Goal,Mid-Range,11,1
2011-12,0021100582,20120308,Jump Shot,2PT Field Goal,Mid-Range,15,0
2011-12,0021100582,20120308,Running Jump Shot,2PT Field Goal,Restricted Area,3,1
2011-12,0021100582,20120308,Driving Layup Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100598,20120310,Tip Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100598,20120310,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100598,20120310,Dunk Shot,2PT Field Goal,Restricted Area,0,0
2011-12,0021100598,20120310,Jump Shot,2PT Field Goal,Mid-Range,9,0
2011-12,0021100612,20120312,Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100612,20120312,Putback Layup Shot,2PT Field Goal,Restricted Area,1,0
2011-12,0021100612,20120312,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2011-12,0021100612,20120312,Pullup Jump shot,2PT Field Goal,Mid-Range,16,1
2011-12,0021100612,20120312,Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100612,20120312,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2011-12,0021100612,20120312,Jump Shot,2PT Field Goal,Mid-Range,19,1
2011-12,0021100612,20120312,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100612,20120312,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2011-12,0021100612,20120312,Jump Shot,2PT Field Goal,Mid-Range,18,1
2011-12,0021100612,20120312,Jump Shot,2PT Field Goal,Mid-Range,17,0
2011-12,0021100612,20120312,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100629,20120314,Jump Shot,2PT Field Goal,Mid-Range,17,1
2011-12,0021100629,20120314,Jump Shot,2PT Field Goal,Mid-Range,15,0
2011-12,0021100629,20120314,Pullup Jump shot,2PT Field Goal,Mid-Range,17,1
2011-12,0021100629,20120314,Putback Layup Shot,2PT Field Goal,Restricted Area,1,0
2011-12,0021100629,20120314,Tip Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100629,20120314,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100629,20120314,Jump Shot,2PT Field Goal,Mid-Range,18,0
2011-12,0021100629,20120314,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,0
2011-12,0021100629,20120314,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2011-12,0021100629,20120314,Jump Shot,2PT Field Goal,Mid-Range,16,0
2011-12,0021100647,20120316,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2011-12,0021100647,20120316,Jump Shot,2PT Field Goal,Mid-Range,18,1
2011-12,0021100647,20120316,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100647,20120316,Putback Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100647,20120316,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2011-12,0021100647,20120316,Jump Shot,2PT Field Goal,Mid-Range,14,0
2011-12,0021100647,20120316,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100658,20120317,Layup Shot,2PT Field Goal,Restricted Area,3,1
2011-12,0021100658,20120317,Jump Shot,2PT Field Goal,Mid-Range,16,1
2011-12,0021100658,20120317,Layup Shot,2PT Field Goal,Restricted Area,3,0
2011-12,0021100658,20120317,Tip Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100658,20120317,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,10,1
2011-12,0021100658,20120317,Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2011-12,0021100658,20120317,Tip Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100658,20120317,Jump Shot,2PT Field Goal,Mid-Range,17,0
2011-12,0021100658,20120317,Jump Shot,2PT Field Goal,Mid-Range,20,0
2011-12,0021100673,20120319,Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100673,20120319,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2011-12,0021100673,20120319,Layup Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100673,20120319,Jump Shot,2PT Field Goal,Mid-Range,13,1
2011-12,0021100673,20120319,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),6,0
2011-12,0021100683,20120321,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2011-12,0021100683,20120321,Jump Shot,2PT Field Goal,Mid-Range,13,1
2011-12,0021100683,20120321,Jump Shot,2PT Field Goal,Mid-Range,17,0
2011-12,0021100683,20120321,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100714,20120324,Jump Shot,2PT Field Goal,Mid-Range,18,0
2011-12,0021100714,20120324,Jump Shot,2PT Field Goal,Mid-Range,16,0
2011-12,0021100714,20120324,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100714,20120324,Driving Layup Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100714,20120324,Jump Shot,2PT Field Goal,Mid-Range,15,1
2011-12,0021100714,20120324,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2011-12,0021100714,20120324,Hook Shot,2PT Field Goal,Restricted Area,2,1
2011-12,0021100714,20120324,Jump Shot,2PT Field Goal,Mid-Range,15,0
2011-12,0021100733,20120326,Tip Shot,2PT Field Goal,Restricted Area,0,0
2011-12,0021100733,20120326,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2011-12,0021100733,20120326,Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2011-12,0021100733,20120326,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100733,20120326,Running Dunk Shot,2PT Field Goal,Restricted Area,2,1
2011-12,0021100749,20120328,Jump Shot,2PT Field Goal,Mid-Range,18,1
2011-12,0021100749,20120328,Jump Shot,2PT Field Goal,Mid-Range,19,0
2011-12,0021100749,20120328,Hook Shot,2PT Field Goal,Restricted Area,3,1
2011-12,0021100749,20120328,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2011-12,0021100749,20120328,Jump Shot,2PT Field Goal,Mid-Range,16,0
2011-12,0021100749,20120328,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100749,20120328,Layup Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100749,20120328,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),6,0
2011-12,0021100749,20120328,Tip Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100749,20120328,Jump Shot,2PT Field Goal,Mid-Range,19,0
2011-12,0021100749,20120328,Layup Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100749,20120328,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2011-12,0021100763,20120330,Pullup Jump shot,2PT Field Goal,Mid-Range,15,1
2011-12,0021100763,20120330,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,0
2011-12,0021100763,20120330,Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2011-12,0021100763,20120330,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2011-12,0021100763,20120330,Layup Shot,2PT Field Goal,Restricted Area,1,1
2011-12,0021100777,20120401,Jump Shot,2PT Field Goal,Mid-Range,17,1
