season,GAME_ID,GAME_DATE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,SHOT_MADE_FLAG
2015-16,0021500002,20151027,Jump Shot,2PT Field Goal,Mid-Range,14,0
2015-16,0021500002,20151027,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,13,0
2015-16,0021500002,20151027,Jump Shot,2PT Field Goal,In The Paint (Non-RA),14,1
2015-16,0021500006,20151028,Putback Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500006,20151028,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500006,20151028,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500006,20151028,Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2015-16,0021500025,20151030,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2015-16,0021500025,20151030,Jump Shot,2PT Field Goal,Mid-Range,8,1
2015-16,0021500025,20151030,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2015-16,0021500025,20151030,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500025,20151030,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2015-16,0021500025,20151030,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500025,20151030,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500043,20151101,Layup Shot,2PT Field Goal,Restricted Area,1,1
2015-16,0021500043,20151101,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500043,20151101,Running Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500053,20151103,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500053,20151103,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500053,20151103,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2015-16,0021500070,20151105,Hook Shot,2PT Field Goal,Restricted Area,3,0
2015-16,0021500070,20151105,Reverse Layup Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500070,20151105,Cutting Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500070,20151105,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500070,20151105,Jump Shot,2PT Field Goal,Mid-Range,16,1
2015-16,0021500085,20151107,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500085,20151107,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500085,20151107,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500085,20151107,Driving Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500100,20151109,Pullup Jump shot,2PT Field Goal,Mid-Range,16,0
2015-16,0021500100,20151109,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500100,20151109,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2015-16,0021500100,20151109,Jump Shot,2PT Field Goal,Mid-Range,16,1
2015-16,0021500100,20151109,Jump Shot,2PT Field Goal,In The Paint (Non-RA),10,0
2015-16,0021500132,20151113,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,Mid-Range,16,0
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,Mid-Range,16,1
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,Mid-Range,19,0
2015-16,0021500132,20151113,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,Mid-Range,18,1
2015-16,0021500132,20151113,Layup Shot,2PT Field Goal,Restricted Area,3,0
2015-16,0021500132,20151113,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,1
2015-16,0021500153,20151116,Layup Shot,2PT Field Goal,Restricted Area,2,1
2015-16,0021500153,20151116,Tip Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500153,20151116,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500153,20151116,Jump Shot,2PT Field Goal,Mid-Range,16,1
2015-16,0021500153,20151116,Putback Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500153,20151116,Jump Shot,2PT Field Goal,Mid-Range,18,0
2015-16,0021500153,20151116,Tip Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500153,20151116,Jump Shot,2PT Field Goal,Mid-Range,12,0
2015-16,0021500174,20151118,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2015-16,0021500174,20151118,Tip Layup Shot,2PT Field Goal,Restricted Area,1,1
2015-16,0021500174,20151118,Jump Shot,2PT Field Goal,Mid-Range,18,1
2015-16,0021500174,20151118,Jump Shot,2PT Field Goal,Mid-Range,16,0
2015-16,0021500174,20151118,Tip Layup Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500174,20151118,Jump Shot,2PT Field Goal,Mid-Range,15,0
2015-16,0021500174,20151118,Jump Shot,2PT Field Goal,Mid-Range,18,0
2015-16,0021500187,20151120,Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500187,20151120,Jump Shot,2PT Field Goal,Mid-Range,16,0
2015-16,0021500187,20151120,Jump Shot,3PT Field Goal,Above the Break 3,25,0
2015-16,0021500187,20151120,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2015-16,0021500213,20151124,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2015-16,0021500213,20151124,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2015-16,0021500213,20151124,Tip Layup Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500213,20151124,Jump Shot,2PT Field Goal,Mid-Range,18,0
2015-16,0021500213,20151124,Jump Shot,2PT Field Goal,Mid-Range,14,1
2015-16,0021500213,20151124,Jump Shot,2PT Field Goal,Mid-Range,19,1
2015-16,0021500213,20151124,Jump Shot,2PT Field Goal,Mid-Range,19,0
2015-16,0021500231,20151127,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,1
2015-16,0021500231,20151127,Jump Shot,3PT Field Goal,Above the Break 3,32,0
2015-16,0021500231,20151127,Floating Jump shot,2PT Field Goal,Restricted Area,3,1
2015-16,0021500231,20151127,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2015-16,0021500231,20151127,Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500257,20151130,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500257,20151130,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500257,20151130,Layup Shot,2PT Field Goal,Restricted Area,2,1
2015-16,0021500257,20151130,Jump Shot,2PT Field Goal,In The Paint (Non-RA),14,0
2015-16,0021500257,20151130,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500273,20151202,Jump Shot,2PT Field Goal,Mid-Range,20,1
2015-16,0021500273,20151202,Step Back Jump shot,2PT Field Goal,Mid-Range,15,0
2015-16,0021500273,20151202,Hook Shot,2PT Field Goal,Mid-Range,9,0
2015-16,0021500273,20151202,Layup Shot,2PT Field Goal,Restricted Area,2,0
2015-16,0021500273,20151202,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500273,20151202,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2015-16,0021500273,20151202,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2015-16,0021500273,20151202,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0
2015-16,0021500292,20151205,Jump Shot,2PT Field Goal,Mid-Range,15,1
2015-16,0021500292,20151205,Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500292,20151205,Tip Layup Shot,2PT Field Goal,Restricted Area,1,0
2015-16,0021500292,20151205,Hook Shot,2PT Field Goal,Restricted Area,3,1
