PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,captured_at
77034,1988-89,0,0,TOT,29.0,59,6.0,1204,203,430,0.472,75.0,180.0,0.417,48,57,0.842,23,66,89,146,43,4,57.0,90,529,2026-09-25T14:05:47-05:00
77034,1989-90,0,1610612741,CHI,30.0,63,0.0,1055,145,331,0.438,87.0,181.0,0.481,30,33,0.909,11,42,53,110,30,2,30.0,87,407,2026-09-25T14:05:47-05:00
77034,1990-91,0,1610612741,CHI,31.0,73,0.0,843,146,344,0.424,44.0,115.0,0.383,26,27,0.963,10,32,42,97,34,2,35.0,74,362,2026-09-25T14:05:47-05:00
77034,1991-92,0,1610612741,CHI,32.0,56,2.0,555,93,242,0.384,36.0,96.0,0.375,16,17,0.941,7,17,24,54,14,1,22.0,33,238,2026-09-25T14:05:47-05:00
77134,1981-82,0,1610612758,KCK,24.0,78,50.0,1741,395,644,0.613,0.0,0.0,0.0,212,330,0.642,152,307,459,91,39,89,197.0,372,1002,2026-09-25T14:05:48-05:00
77134,1982-83,0,1610612758,KCK,25.0,79,21.0,1544,371,595,0.624,0.0,0.0,0.0,186,324,0.574,140,258,398,95,40,83,180.0,323,928,2026-09-25T14:05:48-05:00
77134,1983-84,0,1610612758,KCK,26.0,50,13.0,893,189,342,0.553,0.0,0.0,0.0,101,177,0.571,94,158,252,63,22,48,105.0,188,479,2026-09-25T14:05:48-05:00
77134,1983-84,0,1610612741,CHI,26.0,31,8.0,594,113,198,0.571,0.0,0.0,0.0,64,110,0.582,68,98,166,18,15,21,59.0,119,290,2026-09-25T14:05:48-05:00
77134,1983-84,0,0,TOT,26.0,81,21.0,1487,302,540,0.559,0.0,0.0,0.0,165,287,0.575,162,256,418,81,37,69,164.0,307,769,2026-09-25T14:05:48-05:00
77134,1984-85,0,1610612741,CHI,27.0,74,54.0,1659,281,516,0.545,0.0,3.0,0.0,181,252,0.718,146,291,437,64,37,62,151.0,265,743,2026-09-25T14:05:48-05:00
77134,1985-86,0,1610612759,SAN,28.0,71,55.0,1828,362,573,0.632,0.0,0.0,0.0,259,373,0.694,143,319,462,95,44,66,191.0,291,983,2026-09-25T14:05:48-05:00
77134,1986-87,0,1610612757,POR,29.0,79,74.0,2345,494,889,0.556,0.0,0.0,0.0,342,490,0.698,194,372,566,155,49,76,276.0,340,1330,2026-09-25T14:05:48-05:00
77134,1987-88,0,1610612757,POR,30.0,43,33.0,1050,258,488,0.529,0.0,1.0,0.0,146,249,0.586,84,158,242,57,17,32,122.0,151,662,2026-09-25T14:05:48-05:00
77134,1988-89,0,1610612757,POR,31.0,72,11.0,1477,296,565,0.524,0.0,0.0,0.0,129,245,0.527,135,223,358,105,20,44,140.0,254,721,2026-09-25T14:05:48-05:00
77134,1989-90,0,1610612750,MIN,32.0,4,0.0,17,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0,3,3,1,0,0,6.0,4,0,2026-09-25T14:05:48-05:00
77134,1989-90,0,1610612760,SEA,32.0,21,0.0,242,48,90,0.533,0.0,0.0,0.0,21,35,0.6,19,31,50,16,3,5,25.0,52,117,2026-09-25T14:05:48-05:00
77134,1989-90,0,0,TOT,32.0,25,0.0,259,48,92,0.522,0.0,0.0,0.0,21,35,0.6,19,34,53,17,3,5,31.0,56,117,2026-09-25T14:05:48-05:00
77134,1990-91,0,1610612744,GOS,33.0,24,8.0,228,34,63,0.54,0.0,0.0,0.0,22,37,0.595,18,39,57,17,4,4,25.0,50,90,2026-09-25T14:05:48-05:00
77175,1976-77,0,1610612755,PHL,26.0,82,,2023,215,424,0.507,,,,64,116,0.552,190,476,666,92,43,200,,301,494,2026-09-25T14:05:50-05:00
77175,1977-78,0,1610612755,PHL,27.0,80,,1636,169,359,0.471,,,,96,153,0.627,165,405,570,92,26,127,128.0,281,434,2026-09-25T14:05:50-05:00
77175,1978-79,0,1610612755,PHL,28.0,78,,2171,302,637,0.474,,,,121,162,0.747,177,570,747,151,39,157,156.0,303,725,2026-09-25T14:05:50-05:00
77175,1979-80,0,1610612755,PHL,29.0,80,,2771,232,532,0.436,0.0,2.0,0.0,124,178,0.697,219,731,950,164,43,162,218.0,298,588,2026-09-25T14:05:50-05:00
77175,1980-81,0,1610612755,PHL,30.0,81,,2639,218,485,0.449,0.0,0.0,,148,193,0.767,200,613,813,122,53,134,168.0,271,584,2026-09-25T14:05:50-05:00
77175,1981-82,0,1610612755,PHL,31.0,81,47.0,2446,231,465,0.497,0.0,3.0,0.0,179,219,0.817,164,544,708,100,38,146,155.0,301,641,2026-09-25T14:05:50-05:00
77175,1982-83,0,1610612745,HOU,32.0,82,82.0,2440,307,677,0.453,0.0,2.0,0.0,162,206,0.786,222,446,668,138,46,131,171.0,278,776,2026-09-25T14:05:50-05:00
77175,1983-84,0,1610612745,HOU,33.0,81,73.0,2506,318,633,0.502,1.0,3.0,0.333,164,196,0.837,168,414,582,156,46,80,158.0,335,801,2026-09-25T14:05:50-05:00
77175,1984-85,0,1610612741,CHI,34.0,42,32.0,885,53,115,0.461,0.0,2.0,0.0,36,47,0.766,49,162,211,34,12,31,40.0,125,142,2026-09-25T14:05:50-05:00
77175,1985-86,0,1610612757,POR,35.0,80,19.0,1437,126,254,0.496,0.0,7.0,0.0,124,150,0.827,105,250,355,74,38,61,102.0,244,376,2026-09-25T14:05:50-05:00
77175,1986-87,0,1610612757,POR,36.0,78,37.0,1578,111,224,0.496,0.0,2.0,0.0,97,124,0.782,114,341,455,64,23,77,87.0,227,319,2026-09-25T14:05:50-05:00
77175,1987-88,0,1610612757,POR,37.0,79,77.0,1778,128,263,0.487,0.0,4.0,0.0,78,106,0.736,105,303,408,81,29,99,82.0,251,334,2026-09-25T14:05:50-05:00
77175,1988-89,0,1610612757,POR,38.0,72,40.0,1279,77,183,0.421,0.0,1.0,0.0,48,61,0.787,88,212,300,59,24,85,83.0,166,202,2026-09-25T14:05:50-05:00
77175,1989-90,0,1610612759,SAN,39.0,72,2.0,885,67,144,0.465,1.0,5.0,0.2,38,54,0.704,76,154,230,20,20,27,48.0,146,173,2026-09-25T14:05:50-05:00
77373,1980-81,0,1610612741,CHI,22.0,8,,83,10,24,0.417,0.0,0.0,,10,11,0.909,3,3,6,7,2,0,9.0,5,30,2026-09-25T14:05:51-05:00
77373,1981-82,0,1610612741,CHI,23.0,75,74.0,2252,329,657,0.501,4.0,8.0,0.5,208,256,0.813,75,138,213,362,80,14,185.0,158,870,2026-09-25T14:05:51-05:00
77373,1982-83,0,1610612741,CHI,24.0,65,38.0,1437,202,446,0.453,0.0,5.0,0.0,124,171,0.725,46,126,172,332,51,6,134.0,121,528,2026-09-25T14:05:51-05:00
77373,1983-84,0,1610612741,CHI,25.0,43,3.0,687,78,188,0.415,1.0,5.0,0.2,75,87,0.862,20,26,46,168,30,6,72.0,59,232,2026-09-25T14:05:51-05:00
77373,1984-85,0,1610612747,LAL,26.0,32,1.0,278,34,82,0.415,0.0,1.0,0.0,21,31,0.677,4,22,26,80,15,3,32.0,25,89,2026-09-25T14:05:51-05:00
77373,1985-86,0,1610612747,LAL,27.0,27,0.0,222,26,52,0.5,0.0,3.0,0.0,15,19,0.789,0,10,10,54,9,3,42.0,27,67,2026-09-25T14:05:51-05:00
77377,1982-83,0,1610612765,DET,22.0,62,5.0,879,131,270,0.485,0.0,1.0,0.0,84,147,0.571,104,128,232,52,23,36,73.0,125,346,2026-09-25T14:05:53-05:00
77377,1983-84,0,1610612765,DET,23.0,80,24.0,1746,229,436,0.525,0.0,3.0,0.0,125,186,0.672,234,311,545,109,44,78,77.0,281,583,2026-09-25T14:05:53-05:00
77377,1984-85,0,1610612737,ATL,24.0,74,53.0,2017,291,552,0.527,0.0,2.0,0.0,145,222,0.653,230,336,566,104,70,69,133.0,231,727,2026-09-25T14:05:53-05:00
77377,1985-86,0,1610612737,ATL,25.0,81,35.0,1945,294,551,0.534,0.0,1.0,0.0,164,242,0.678,193,341,534,72,76,39,113.0,260,752,2026-09-25T14:05:53-05:00
77377,1986-87,0,1610612737,ATL,26.0,82,10.0,1848,251,496,0.506,0.0,3.0,0.0,155,212,0.731,219,314,533,40,48,68,72.0,261,657,2026-09-25T14:05:53-05:00
77377,1987-88,0,1610612737,ATL,27.0,82,32.0,2135,314,564,0.557,1.0,2.0,0.5,190,246,0.772,228,276,504,71,52,84,94.0,287,819,2026-09-25T14:05:53-05:00
77377,1988-89,0,1610612737,ATL,28.0,80,52.0,2184,300,568,0.528,1.0,5.0,0.2,133,191,0.696,194,304,498,75,97,70,105.0,270,734,2026-09-25T14:05:53-05:00
77377,1989-90,0,1610612737,ATL,29.0,75,5.0,1706,216,424,0.509,1.0,5.0,0.2,83,122,0.68,113,206,319,80,55,41,49.0,216,516,2026-09-25T14:05:53-05:00
77377,1990-91,0,1610612741,CHI,30.0,78,0.0,1013,127,282,0.45,1.0,4.0,0.25,59,91,0.648,99,126,225,56,29,43,50.0,143,314,2026-09-25T14:05:53-05:00
77377,1991-92,0,1610612741,CHI,31.0,79,0.0,1020,125,251,0.498,1.0,6.0,0.167,60,96,0.625,109,118,227,66,27,45,42.0,134,311,2026-09-25T14:05:53-05:00
77377,1994-95,0,1610612743,DEN,34.0,57,0.0,469,55,130,0.423,0.0,1.0,0.0,19,45,0.422,49,75,124,27,13,20,21.0,91,129,2026-09-25T14:05:53-05:00
77438,1980-81,0,1610612756,PHX,24.0,82,,1469,272,532,0.511,12.0,51.0,0.235,107,119,0.899,44,88,132,160,76,5,95.0,120,663,2026-09-25T14:05:54-05:00
77438,1981-82,0,1610612756,PHX,25.0,82,72.0,2845,486,945,0.514,39.0,100.0,0.39,152,169,0.899,78,183,261,384,143,9,125.0,185,1163,2026-09-25T14:05:54-05:00
77438,1982-83,0,1610612756,PHX,26.0,82,9.0,1836,328,634,0.517,23.0,76.0,0.303,129,148,0.872,41,124,165,278,64,8,90.0,130,808,2026-09-25T14:05:54-05:00
77438,1983-84,0,1610612756,PHX,27.0,82,45.0,2402,357,713,0.501,23.0,70.0,0.329,95,114,0.833,49,137,186,353,123,6,116.0,181,832,2026-09-25T14:05:54-05:00
77438,1984-85,0,1610612756,PHX,28.0,65,52.0,2018,282,582,0.485,23.0,85.0,0.271,127,140,0.907,33,146,179,380,85,3,111.0,128,714,2026-09-25T14:05:54-05:00
77438,1985-86,0,1610612741,CHI,29.0,82,79.0,2426,286,592,0.483,58.0,140.0,0.414,73,90,0.811,41,137,178,446,81,11,117.0,201,703,2026-09-25T14:05:54-05:00
77438,1986-87,0,1610612754,IND,30.0,76,0.0,1250,164,341,0.481,14.0,46.0,0.304,34,41,0.829,25,88,113,197,59,7,58.0,136,376,2026-09-25T14:05:54-05:00
77484,1980-81,0,1610612764,WAS,21.0,45,,1161,224,449,0.499,5.0,15.0,0.333,99,129,0.767,30,37,67,199,46,10,149.0,120,552,2026-09-25T14:05:55-05:00
77484,1980-81,0,1610612737,ATL,21.0,34,,1105,161,330,0.488,0.0,6.0,0.0,103,123,0.837,16,56,72,212,61,7,112.0,122,425,2026-09-25T14:05:55-05:00
77484,1980-81,0,0,TOT,21.0,79,,2266,385,779,0.494,5.0,21.0,0.238,202,252,0.802,46,93,139,411,107,17,261.0,242,977,2026-09-25T14:05:55-05:00
77484,1981-82,0,1610612737,ATL,22.0,47,5.0,837,131,298,0.44,2.0,8.0,0.25,60,79,0.759,19,39,58,139,53,2,63.0,129,324,2026-09-25T14:05:55-05:00
77484,1982-83,0,1610612737,ATL,23.0,64,0.0,1187,171,424,0.403,14.0,48.0,0.292,86,112,0.768,25,66,91,249,60,8,123.0,129,442,2026-09-25T14:05:55-05:00
77484,1983-84,0,1610612737,ATL,24.0,6,0.0,96,16,30,0.533,0.0,1.0,0.0,18,22,0.818,1,3,4,21,5,1,10.0,13,50,2026-09-25T14:05:55-05:00
77484,1983-84,0,1610612755,PHL,24.0,14,5.0,292,45,101,0.446,1.0,7.0,0.143,9,14,0.643,6,17,23,62,11,2,30.0,32,100,2026-09-25T14:05:55-05:00
77484,1983-84,0,0,TOT,24.0,20,5.0,388,61,131,0.466,1.0,8.0,0.125,27,36,0.75,7,20,27,83,16,3,40.0,45,150,2026-09-25T14:05:55-05:00
77484,1984-85,0,1610612741,CHI,25.0,78,38.0,1523,191,386,0.495,2.0,16.0,0.125,59,85,0.694,16,51,67,354,73,12,124.0,133,443,2026-09-25T14:05:55-05:00
77484,1985-86,0,1610612759,SAN,26.0,75,46.0,1853,320,603,0.531,4.0,25.0,0.16,173,211,0.82,30,101,131,476,87,32,232.0,168,817,2026-09-25T14:05:55-05:00
77484,1986-87,0,1610612747,LAL,27.0,50,0.0,532,89,187,0.476,1.0,3.0,0.333,29,36,0.806,13,34,47,100,23,4,51.0,53,208,2026-09-25T14:05:55-05:00
77484,1987-88,0,1610612747,LAL,28.0,51,8.0,706,114,248,0.46,7.0,30.0,0.233,54,65,0.831,16,50,66,138,25,3,69.0,65,289,2026-09-25T14:05:55-05:00
77484,1989-90,0,1610612737,ATL,30.0,1,0.0,13,1,3,0.333,0.0,1.0,0.0,2,2,1.0,0,0,0,5,0,0,0.0,0,4,2026-09-25T14:05:55-05:00
77547,1978-79,0,1610612758,KCK,24.0,78,,1242,240,477,0.503,,,,129,162,0.796,20,65,85,253,58,3,124.0,121,609,2026-09-25T14:05:56-05:00
77547,1979-80,0,1610612758,KCK,25.0,76,,1333,206,459,0.449,1.0,10.0,0.1,107,133,0.805,20,66,86,248,58,5,89.0,87,520,2026-09-25T14:05:56-05:00
77547,1980-81,0,1610612762,UTH,26.0,35,,1032,124,233,0.532,1.0,2.0,0.5,44,48,0.917,12,62,74,157,38,4,70.0,107,293,2026-09-25T14:05:56-05:00
77547,1980-81,0,1610612743,DEN,26.0,49,,1134,203,412,0.493,1.0,10.0,0.1,118,140,0.843,24,86,110,203,61,7,88.0,124,525,2026-09-25T14:05:56-05:00
77547,1980-81,0,0,TOT,26.0,84,,2166,327,645,0.507,2.0,12.0,0.167,162,188,0.862,36,148,184,360,99,11,158.0,231,818,2026-09-25T14:05:56-05:00
77547,1981-82,0,1610612743,DEN,27.0,81,27.0,1963,369,699,0.528,0.0,17.0,0.0,137,170,0.806,29,113,142,338,69,16,115.0,186,875,2026-09-25T14:05:56-05:00
77547,1982-83,0,1610612743,DEN,28.0,68,38.0,1559,266,546,0.487,0.0,7.0,0.0,136,167,0.814,21,100,121,288,39,5,101.0,142,668,2026-09-25T14:05:56-05:00
77547,1983-84,0,1610612746,SDC,29.0,80,0.0,843,136,305,0.446,0.0,2.0,0.0,39,46,0.848,7,47,54,161,27,0,48.0,84,311,2026-09-25T14:05:56-05:00
77547,1985-86,0,1610612741,CHI,31.0,9,0.0,83,10,23,0.435,0.0,0.0,,2,2,1.0,1,4,5,13,3,0,2.0,9,22,2026-09-25T14:05:56-05:00
77697,1982-83,0,1610612758,KCK,23.0,82,61.0,1643,147,247,0.595,0.0,0.0,0.0,70,114,0.614,170,315,485,62,68,12,51.0,247,364,2026-09-25T14:05:57-05:00
77697,1983-84,0,1610612758,KCK,24.0,71,1.0,960,63,126,0.5,0.0,0.0,0.0,48,60,0.8,73,149,222,50,41,9,33.0,138,174,2026-09-25T14:05:57-05:00
77697,1984-85,0,1610612758,KCK,25.0,22,0.0,225,26,44,0.591,0.0,0.0,0.0,10,19,0.526,15,29,44,18,3,1,12.0,26,62,2026-09-25T14:05:57-05:00
77697,1986-87,0,1610612759,SAN,27.0,60,7.0,980,84,192,0.438,4.0,31.0,0.129,51,69,0.739,96,188,284,83,40,11,36.0,144,223,2026-09-25T14:05:57-05:00
77697,1987-88,0,1610612759,SAN,28.0,68,1.0,837,50,109,0.459,1.0,2.0,0.5,41,63,0.651,82,140,222,49,29,5,27.0,94,142,2026-09-25T14:05:57-05:00
77697,1988-89,0,1610612741,CHI,29.0,13,0.0,94,5,7,0.714,0.0,0.0,0.0,1,2,0.5,4,19,23,6,3,1,1.0,23,11,2026-09-25T14:05:57-05:00
77697,1988-89,0,1610612756,PHX,29.0,30,0.0,164,8,29,0.276,0.0,2.0,0.0,3,7,0.429,18,37,55,8,4,0,6.0,22,19,2026-09-25T14:05:57-05:00
77697,1988-89,0,0,TOT,29.0,43,0.0,258,13,36,0.361,0.0,2.0,0.0,4,9,0.444,22,56,78,14,7,1,7.0,45,30,2026-09-25T14:05:57-05:00
77697,1989-90,0,1610612741,CHI,30.0,46,0.0,503,37,70,0.529,0.0,2.0,0.0,30,41,0.732,46,92,138,28,16,4,17.0,67,104,2026-09-25T14:05:57-05:00
77697,1990-91,0,1610612756,PHX,31.0,55,0.0,573,45,97,0.464,5.0,16.0,0.313,28,38,0.737,44,107,151,36,24,4,19.0,46,123,2026-09-25T14:05:57-05:00
77697,1991-92,0,1610612756,PHX,32.0,52,4.0,505,62,121,0.512,20.0,50.0,0.4,16,24,0.667,25,86,111,37,16,2,17.0,45,160,2026-09-25T14:05:57-05:00
77697,1992-93,0,1610612744,GOS,33.0,30,4.0,229,16,46,0.348,7.0,22.0,0.318,7,10,0.7,8,40,48,13,9,1,5.0,35,46,2026-09-25T14:05:57-05:00
77697,1992-93,0,1610612741,CHI,33.0,11,0.0,79,10,23,0.435,1.0,5.0,0.2,2,2,1.0,4,12,16,2,3,1,2.0,6,23,2026-09-25T14:05:57-05:00
77697,1992-93,0,0,TOT,33.0,41,4.0,308,26,69,0.377,8.0,27.0,0.296,9,12,0.75,12,52,64,15,12,2,7.0,41,69,2026-09-25T14:05:57-05:00
77707,1982-83,0,1610612745,HOU,24.0,6,0.0,64,11,15,0.733,0.0,0.0,0.0,1,4,0.25,6,11,17,0,1,12,7.0,14,23,2026-09-25T14:05:58-05:00
77707,1984-85,0,1610612747,LAL,26.0,11,0.0,59,5,17,0.294,0.0,0.0,0.0,2,8,0.25,5,15,20,3,0,15,10.0,20,12,2026-09-25T14:05:58-05:00
77707,1985-86,0,1610612747,LAL,27.0,4,0.0,25,3,11,0.273,0.0,0.0,0.0,4,6,0.667,3,4,7,2,2,2,5.0,6,10,2026-09-25T14:05:58-05:00
77707,1985-86,0,1610612765,DET,27.0,25,0.0,101,12,32,0.375,0.0,0.0,0.0,15,20,0.75,10,15,25,5,2,17,7.0,29,39,2026-09-25T14:05:58-05:00
77707,1985-86,0,0,TOT,27.0,29,0.0,126,15,43,0.349,0.0,0.0,0.0,19,26,0.731,13,19,32,7,4,19,12.0,35,49,2026-09-25T14:05:58-05:00
77707,1986-87,0,1610612765,DET,28.0,41,0.0,267,31,63,0.492,0.0,0.0,0.0,14,24,0.583,36,47,83,4,7,30,21.0,73,76,2026-09-25T14:05:58-05:00
77707,1987-88,0,1610612765,DET,29.0,17,0.0,63,7,21,0.333,0.0,0.0,0.0,3,6,0.5,4,14,18,0,1,5,2.0,12,17,2026-09-25T14:05:58-05:00
77707,1988-89,0,1610612745,HOU,30.0,43,0.0,228,27,62,0.435,0.0,0.0,0.0,11,16,0.688,17,47,64,3,5,29,22.0,51,65,2026-09-25T14:05:58-05:00
77707,1989-90,0,1610612745,HOU,31.0,3,0.0,9,2,2,1.0,0.0,0.0,0.0,0,0,0.0,0,3,3,1,0,1,2.0,3,4,2026-09-25T14:05:58-05:00
77707,1991-92,0,1610612741,CHI,33.0,4,0.0,9,1,3,0.333,0.0,0.0,0.0,0,0,0.0,0,1,1,1,0,0,3.0,2,2,2026-09-25T14:05:58-05:00
77707,1993-94,0,1610612759,SAN,35.0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,3,6,0.5,1,0,1,0,0,0,1.0,1,3,2026-09-25T14:05:58-05:00
77757,1980-81,0,1610612743,DEN,23.0,4,,21,2,6,0.333,0.0,0.0,,0,0,,3,2,5,0,0,2,2.0,3,4,2026-09-25T14:05:59-05:00
77757,1981-82,0,1610612745,HOU,24.0,22,0.0,124,13,36,0.361,0.0,0.0,,8,14,0.571,7,17,24,3,2,10,6.0,28,34,2026-09-25T14:05:59-05:00
77757,1982-83,0,1610612741,CHI,25.0,16,0.0,171,31,58,0.534,0.0,0.0,0.0,12,22,0.545,18,29,47,5,5,13,13.0,30,74,2026-09-25T14:05:59-05:00
77757,1983-84,0,1610612741,CHI,26.0,64,0.0,870,110,218,0.505,0.0,0.0,0.0,39,66,0.591,75,158,233,33,15,76,83.0,139,259,2026-09-25T14:05:59-05:00
77757,1984-85,0,1610612741,CHI,27.0,63,0.0,993,89,192,0.464,0.0,1.0,0.0,34,50,0.68,79,157,236,31,11,127,58.0,166,212,2026-09-25T14:05:59-05:00
77757,1985-86,0,1610612741,CHI,28.0,52,47.0,1276,167,323,0.517,0.0,1.0,0.0,53,91,0.582,112,194,306,37,28,134,86.0,206,387,2026-09-25T14:05:59-05:00
77757,1986-87,0,1610612752,NYK,29.0,44,9.0,776,71,174,0.408,0.0,1.0,0.0,31,57,0.544,51,128,179,19,22,71,48.0,95,173,2026-09-25T14:05:59-05:00
77757,1987-88,0,1610612758,SAC,30.0,54,13.0,946,119,250,0.476,0.0,0.0,0.0,59,87,0.678,82,222,304,33,12,110,62.0,143,297,2026-09-25T14:05:59-05:00
77757,1989-90,0,1610612753,ORL,32.0,3,0.0,36,1,3,0.333,0.0,0.0,0.0,2,5,0.4,4,11,15,0,2,3,3.0,6,4,2026-09-25T14:05:59-05:00
77757,1989-90,0,1610612747,LAL,32.0,3,0.0,9,2,3,0.667,0.0,0.0,0.0,1,2,0.5,0,1,1,1,0,0,1.0,3,5,2026-09-25T14:05:59-05:00
77757,1989-90,0,0,TOT,32.0,6,0.0,45,3,6,0.5,0.0,0.0,0.0,3,7,0.429,4,12,16,1,2,3,4.0,9,9,2026-09-25T14:05:59-05:00
77757,1990-91,0,1610612754,IND,33.0,4,0.0,19,3,6,0.5,0.0,0.0,0.0,0,0,0.0,0,3,3,0,0,0,0.0,1,6,2026-09-25T14:05:59-05:00
77873,1977-78,0,1610612765,DET,23.0,52,,626,95,225,0.422,,,,42,60,0.7,50,95,145,20,10,22,40.0,69,232,2026-09-25T14:06:00-05:00
77873,1978-79,0,1610612765,DET,24.0,76,,1337,198,464,0.427,,,,111,142,0.782,99,237,336,57,38,98,65.0,198,507,2026-09-25T14:06:00-05:00
77873,1979-80,0,1610612762,UTH,25.0,82,,2349,296,566,0.523,0.0,2.0,0.0,139,167,0.832,124,436,560,131,45,162,103.0,283,731,2026-09-25T14:06:00-05:00
77873,1980-81,0,1610612762,UTH,26.0,82,,2808,324,614,0.528,3.0,6.0,0.5,126,162,0.778,160,469,629,161,67,174,122.0,342,777,2026-09-25T14:06:00-05:00
77873,1981-82,0,1610612762,UTH,27.0,82,56.0,1698,220,428,0.514,3.0,10.0,0.3,97,120,0.808,117,294,411,94,51,65,69.0,235,540,2026-09-25T14:06:00-05:00
77873,1982-83,0,1610612762,UTH,28.0,75,50.0,2331,329,697,0.472,1.0,5.0,0.2,166,221,0.751,155,366,521,168,64,116,100.0,264,825,2026-09-25T14:06:00-05:00
77873,1983-84,0,1610612739,CLE,29.0,51,4.0,858,75,171,0.439,1.0,5.0,0.2,34,43,0.791,57,125,182,49,20,33,28.0,114,185,2026-09-25T14:06:00-05:00
77873,1984-85,0,1610612739,CLE,30.0,79,6.0,1656,210,457,0.46,3.0,17.0,0.176,109,137,0.796,148,325,473,79,47,58,70.0,220,532,2026-09-25T14:06:00-05:00
77873,1985-86,0,1610612739,CLE,31.0,81,3.0,1496,166,348,0.477,2.0,10.0,0.2,72,100,0.72,121,252,373,78,33,32,68.0,187,406,2026-09-25T14:06:00-05:00
77873,1986-87,0,1610612739,CLE,32.0,37,1.0,437,41,82,0.5,0.0,3.0,0.0,31,39,0.795,20,57,77,28,6,22,17.0,51,113,2026-09-25T14:06:00-05:00
77873,1986-87,0,1610612741,CHI,32.0,21,1.0,167,21,40,0.525,0.0,1.0,0.0,9,11,0.818,10,14,24,7,3,12,4.0,26,51,2026-09-25T14:06:00-05:00
77873,1986-87,0,0,TOT,32.0,58,2.0,604,62,122,0.508,0.0,4.0,0.0,40,50,0.8,30,71,101,35,9,34,21.0,77,164,2026-09-25T14:06:00-05:00
78310,1978-79,0,1610612741,CHI,21.0,82,,2753,537,1119,0.48,,,,264,347,0.761,92,136,228,429,93,18,303.0,270,1338,2026-09-25T14:06:01-05:00
78310,1979-80,0,1610612741,CHI,22.0,82,,3029,566,1172,0.483,28.0,105.0,0.267,500,597,0.838,143,186,329,515,114,20,348.0,262,1660,2026-09-25T14:06:01-05:00
78310,1980-81,0,1610612741,CHI,23.0,82,,2820,543,1097,0.495,18.0,90.0,0.2,445,550,0.809,124,163,287,426,122,20,259.0,258,1549,2026-09-25T14:06:01-05:00
78310,1981-82,0,1610612741,CHI,24.0,82,82.0,2838,560,1194,0.469,25.0,100.0,0.25,363,449,0.808,115,197,312,476,87,16,277.0,243,1508,2026-09-25T14:06:01-05:00
78310,1982-83,0,1610612741,CHI,25.0,82,81.0,2856,749,1567,0.478,21.0,91.0,0.231,434,542,0.801,91,209,300,484,143,17,321.0,281,1953,2026-09-25T14:06:01-05:00
78310,1983-84,0,1610612741,CHI,26.0,31,6.0,601,92,237,0.388,3.0,15.0,0.2,84,108,0.778,21,25,46,142,21,3,59.0,78,271,2026-09-25T14:06:01-05:00
78310,1983-84,0,1610612758,KCK,26.0,30,29.0,897,170,388,0.438,4.0,27.0,0.148,130,173,0.751,29,54,83,210,29,9,97.0,93,474,2026-09-25T14:06:01-05:00
78310,1983-84,0,0,TOT,26.0,61,35.0,1498,262,625,0.419,7.0,42.0,0.167,214,281,0.762,50,79,129,352,50,12,156.0,171,745,2026-09-25T14:06:01-05:00
78310,1984-85,0,1610612758,KCK,27.0,82,80.0,2543,501,1029,0.487,5.0,38.0,0.132,334,387,0.863,106,164,270,656,95,18,307.0,250,1341,2026-09-25T14:06:01-05:00
78310,1985-86,0,1610612758,SAC,28.0,82,82.0,2919,546,1137,0.48,6.0,35.0,0.171,405,490,0.827,73,231,304,788,112,20,327.0,231,1503,2026-09-25T14:06:01-05:00
78310,1986-87,0,1610612758,SAC,29.0,79,76.0,2872,577,1223,0.472,17.0,78.0,0.218,429,495,0.867,86,180,266,692,78,16,289.0,208,1600,2026-09-25T14:06:01-05:00
78310,1987-88,0,1610612758,SAC,30.0,73,73.0,2653,619,1318,0.47,16.0,59.0,0.271,320,385,0.831,72,160,232,463,59,16,234.0,173,1574,2026-09-25T14:06:01-05:00
78310,1988-89,0,1610612737,ATL,31.0,82,82.0,2517,497,1067,0.466,17.0,58.0,0.293,285,335,0.851,86,156,242,387,108,16,194.0,236,1296,2026-09-25T14:06:01-05:00
78310,1989-90,0,1610612753,ORL,32.0,76,71.0,2350,517,1178,0.439,26.0,105.0,0.248,378,443,0.853,75,146,221,407,60,12,226.0,194,1438,2026-09-25T14:06:01-05:00
78310,1990-91,0,1610612751,NJN,33.0,81,81.0,2955,583,1247,0.468,52.0,144.0,0.361,292,343,0.851,69,160,229,378,85,35,252.0,231,1510,2026-09-25T14:06:01-05:00
78375,1982-83,0,1610612752,NYK,23.0,78,59.0,1830,299,647,0.462,14.0,30.0,0.467,43,64,0.672,75,141,216,195,56,6,70.0,235,655,2026-09-25T14:06:02-05:00
78375,1983-84,0,1610612752,NYK,24.0,63,21.0,1228,225,450,0.5,6.0,16.0,0.375,25,33,0.758,43,87,130,138,63,8,54.0,124,481,2026-09-25T14:06:02-05:00
78375,1984-85,0,1610612752,NYK,25.0,77,46.0,1819,293,606,0.483,29.0,72.0,0.403,38,48,0.792,74,114,188,199,75,15,64.0,195,653,2026-09-25T14:06:02-05:00
