season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade,first_nba_season_end,first_bulls_season_end,debut_rule,is_debut,rookie_season,status
1989,1988–89,917,Jack Haley,0028800033,1988-11-09,CHI @ BOS,BOS,W,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741,1988-11-09,CHI @ BOS,W,110,,1980s,1989,1989,entered NBA 1983-84 or later,True,True,debut
1989,1988–89,781,Will Perdue,0028800033,1988-11-09,CHI @ BOS,BOS,W,4.0,3,1,1.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,1.8,79.7872340425532,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741,1988-11-09,CHI @ BOS,W,110,,1980s,1989,1989,entered NBA 1983-84 or later,True,True,debut
1989,1988–89,116,David Wood,0028800046,1988-11-11,CHI vs. NJN,NJN,W,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741,1988-11-11,CHI vs. NJN,W,97,,1980s,1989,1989,entered NBA 1983-84 or later,True,True,debut
1989,1988–89,76518,Charlie Davis,0028800150,1988-11-29,CHI @ GOS,GOS,L,5.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741,1988-11-29,CHI @ GOS,L,99,,1980s,1982,1989,career team history,True,False,debut
1989,1988–89,77034,Craig Hodges,0028800260,1988-12-16,CHI vs. IND,IND,W,18.0,9,3,5.0,3.0,3.0,0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,,10.7,90.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741,1988-12-16,CHI vs. IND,W,100,,1980s,1983,1989,career team history,True,False,debut
1989,1988–89,77880,Dominic Pressley,0028800974,1989-04-16,CHI @ CLE,CLE,L,12.0,2,1,6.0,0.0,2.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,-0.09999999999999976,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741,1989-04-16,CHI @ CLE,L,92,,1980s,1989,1989,entered NBA 1983-84 or later,True,True,debut
1990,1989–90,769,B.J. Armstrong,0028900009,1989-11-03,CHI vs. CLE,CLE,W,15.0,2,1,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,,-0.10000000000000009,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741,1989-11-03,CHI vs. CLE,W,124,,1980s,1990,1990,entered NBA 1983-84 or later,True,True,debut
1990,1989–90,351,Stacey King,0028900009,1989-11-03,CHI vs. CLE,CLE,W,15.0,5,0,2.0,0.0,0.0,5,8.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,,1.4999999999999991,45.289855072463766,https://www.nba.com/stats/players/boxscores-traditional?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741,1989-11-03,CHI vs. CLE,W,124,,1980s,1990,1990,entered NBA 1983-84 or later,True,True,debut
1990,1989–90,1874,Jeff Sanders,0028900303,1989-12-20,CHI @ ORL,ORL,L,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,-0.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741,1989-12-20,CHI @ ORL,L,109,,1980s,1990,1990,entered NBA 1983-84 or later,True,True,debut
1990,1989–90,77374,Clifford Lett,0028900923,1990-03-26,CHI vs. PHX,PHX,W,5.0,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,-1.7999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741,1990-03-26,CHI vs. PHX,W,121,,1980s,1990,1990,entered NBA 1983-84 or later,True,True,debut
1991,1990–91,77377,Cliff Levingston,0029000009,1990-11-02,CHI vs. PHL,PHL,L,20.0,8,4,9.0,0.0,0.0,0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,,6.599999999999998,40.48582995951417,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741,1990-11-02,CHI vs. PHL,L,116,,1990s,1983,1991,career team history,True,False,debut
1991,1990–91,281,Scott Williams,0029000009,1990-11-02,CHI vs. PHL,PHL,L,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741,1990-11-02,CHI vs. PHL,L,116,,1990s,1991,1991,entered NBA 1983-84 or later,True,True,debut
1991,1990–91,77054,Dennis Hopson,0029000009,1990-11-02,CHI vs. PHL,PHL,L,16.0,9,4,9.0,0.0,0.0,1,2.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,,8.7,45.54655870445344,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741,1990-11-02,CHI vs. PHL,L,116,,1990s,1988,1991,entered NBA 1983-84 or later,True,False,debut
1992,1991–92,1821,Mark Randall,0029100004,1991-11-01,CHI vs. PHL,PHL,W,5.0,0,0,2.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,-1.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741,1991-11-01,CHI vs. PHL,W,110,,1990s,1992,1992,entered NBA 1983-84 or later,True,True,debut
1992,1991–92,76942,Bob Hansen,0029100044,1991-11-06,CHI @ BOS,BOS,W,14.0,6,3,4.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,5.200000000000001,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741,1991-11-06,CHI @ BOS,W,132,,1990s,1984,1992,entered NBA 1983-84 or later,True,False,debut
1992,1991–92,77707,Chuck Nevitt,0029100143,1991-11-22,CHI @ SEA,SEA,W,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741,1991-11-22,CHI @ SEA,W,112,,1990s,1983,1992,career team history,True,False,debut
1993,1992–93,200603,Corey Williams,0029200002,1992-11-06,CHI @ CLE,CLE,W,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1992-11-06,CHI @ CLE,W,101,,1990s,1993,1993,entered NBA 1983-84 or later,True,True,debut
1993,1992–93,1622,Rodney McCray,0029200002,1992-11-06,CHI @ CLE,CLE,W,28.0,2,1,5.0,0.0,0.0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,,-0.40000000000000036,20.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1992-11-06,CHI @ CLE,W,101,,1990s,1984,1993,entered NBA 1983-84 or later,True,False,debut
1993,1992–93,78375,Trent Tucker,0029200040,1992-11-11,CHI vs. DET,DET,W,1.0,2,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1992-11-11,CHI vs. DET,W,98,,1990s,1983,1993,career team history,True,False,debut
1993,1992–93,76676,Jojo English,0029200176,1992-12-02,CHI @ BOS,BOS,L,9.0,2,1,3.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,,2.2000000000000006,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1992-12-02,CHI @ BOS,L,96,,1990s,1993,1993,entered NBA 1983-84 or later,True,True,debut
1993,1992–93,1432,Joe Courtney,0029200425,1993-01-12,CHI @ ORL,ORL,W,2.0,2,1,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.6,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1993-01-12,CHI @ ORL,W,122,,1990s,1993,1993,entered NBA 1983-84 or later,True,True,debut
1993,1992–93,78437,Darrell Walker,0029200531,1993-01-28,CHI @ HOU,HOU,L,4.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,2.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1993-01-28,CHI @ HOU,L,83,,1990s,1984,1993,entered NBA 1983-84 or later,True,False,debut
1993,1992–93,76184,Ricky Blanton,0029200649,1993-02-15,CHI vs. SAC,SAC,W,8.0,4,2,6.0,0.0,0.0,0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,,2.9000000000000004,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1992-93&SeasonType=Regular%20Season&TeamID=1610612741,1993-02-15,CHI vs. SAC,W,119,,1990s,1993,1993,entered NBA 1983-84 or later,True,True,debut
1994,1993–94,916,Corie Blount,0029300001,1993-11-05,CHI @ CHH,CHH,W,8.0,5,2,3.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,,3.6999999999999993,72.67441860465115,https://www.nba.com/stats/players/boxscores-traditional?Season=1993-94&SeasonType=Regular%20Season&TeamID=1610612741,1993-11-05,CHI @ CHH,W,124,,1990s,1994,1994,entered NBA 1983-84 or later,True,True,debut
1994,1993–94,70,Steve Kerr,0029300001,1993-11-05,CHI @ CHH,CHH,W,32.0,16,7,9.0,1.0,1.0,1,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,,11.799999999999999,80.97165991902834,https://www.nba.com/stats/players/boxscores-traditional?Season=1993-94&SeasonType=Regular%20Season&TeamID=1610612741,1993-11-05,CHI @ CHH,W,124,,1990s,1989,1994,entered NBA 1983-84 or later,True,False,debut
1994,1993–94,389,Toni Kukoc,0029300001,1993-11-05,CHI @ CHH,CHH,W,21.0,10,5,10.0,0.0,2.0,0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,,7.2,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1993-94&SeasonType=Regular%20Season&TeamID=1610612741,1993-11-05,CHI @ CHH,W,124,,1990s,1994,1994,entered NBA 1983-84 or later,True,True,debut
1994,1993–94,82,Bill Wennington,0029300015,1993-11-06,CHI vs. MIA,MIA,L,4.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,-0.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1993-94&SeasonType=Regular%20Season&TeamID=1610612741,1993-11-06,CHI vs. MIA,L,71,,1990s,1986,1994,entered NBA 1983-84 or later,True,False,debut
1994,1993–94,77138,Dave Johnson,0029300083,1993-11-16,CHI @ SEA,SEA,L,3.0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1993-94&SeasonType=Regular%20Season&TeamID=1610612741,1993-11-16,CHI @ SEA,L,94,,1990s,1993,1994,entered NBA 1983-84 or later,True,False,debut
1994,1993–94,26,Luc Longley,0029300709,1994-02-25,CHI @ WAS,WAS,W,8.0,5,2,3.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,3.0999999999999996,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=1993-94&SeasonType=Regular%20Season&TeamID=1610612741,1994-02-25,CHI @ WAS,W,116,,1990s,1992,1994,entered NBA 1983-84 or later,True,False,debut
1995,1994–95,54,Dickey Simpkins,0029400009,1994-11-04,CHI vs. CHH,CHH,W,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741,1994-11-04,CHI vs. CHH,W,89,,1990s,1995,1995,entered NBA 1983-84 or later,True,True,debut
1995,1994–95,1474,Larry Krystkowiak,0029400009,1994-11-04,CHI vs. CHH,CHH,W,26.0,14,5,10.0,0.0,0.0,4,4.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,3.0,,10.100000000000001,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741,1994-11-04,CHI vs. CHH,W,89,,1990s,1987,1995,entered NBA 1983-84 or later,True,False,debut
1995,1994–95,323,Greg Foster,0029400009,1994-11-04,CHI vs. CHH,CHH,W,9.0,3,0,2.0,0.0,0.0,3,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,,-0.19999999999999996,39.8936170212766,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741,1994-11-04,CHI vs. CHH,W,89,,1990s,1991,1995,entered NBA 1983-84 or later,True,False,debut
1995,1994–95,166,Ron Harper,0029400009,1994-11-04,CHI vs. CHH,CHH,W,31.0,8,3,12.0,0.0,2.0,2,4.0,1.0,7.0,8.0,6.0,2.0,2.0,1.0,6.0,,7.0,29.069767441860467,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741,1994-11-04,CHI vs. CHH,W,89,,1990s,1987,1995,entered NBA 1983-84 or later,True,False,debut
1995,1994–95,146,Jud Buechler,0029400080,1994-11-16,CHI @ SAN,SAN,W,9.0,4,2,4.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.6,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741,1994-11-16,CHI @ SAN,W,94,,1990s,1991,1995,entered NBA 1983-84 or later,True,False,debut
1996,1995–96,23,Dennis Rodman,0029500001,1995-11-03,CHI vs. CHH,CHH,W,27.0,2,1,3.0,0.0,0.0,0,0.0,4.0,7.0,11.0,1.0,0.0,0.0,2.0,3.0,,2.7,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741,1995-11-03,CHI vs. CHH,W,105,,1990s,1987,1996,entered NBA 1983-84 or later,True,False,debut
1996,1995–96,679,Jason Caffey,0029500001,1995-11-03,CHI vs. CHH,CHH,W,13.0,1,0,4.0,0.0,0.0,1,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,,-1.9,10.245901639344263,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741,1995-11-03,CHI vs. CHH,W,105,,1990s,1996,1996,entered NBA 1983-84 or later,True,True,debut
1996,1995–96,753,Randy Brown,0029500001,1995-11-03,CHI vs. CHH,CHH,W,16.0,4,1,5.0,0.0,0.0,2,4.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,,2.7,29.585798816568047,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741,1995-11-03,CHI vs. CHH,W,105,,1990s,1992,1996,entered NBA 1983-84 or later,True,False,debut
1996,1995–96,229,James Edwards,0029500098,1995-11-15,CHI vs. CLE,CLE,W,7.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,,-3.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741,1995-11-15,CHI vs. CLE,W,113,,1990s,1978,1996,career team history,True,False,debut
1996,1995–96,927,John Salley,0029500838,1996-03-05,CHI vs. MIL,MIL,W,4.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,,-2.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741,1996-03-05,CHI vs. MIL,W,115,,1990s,1987,1996,entered NBA 1983-84 or later,True,False,debut
1997,1996–97,305,Robert Parish,0029600001,1996-11-01,CHI @ BOS,BOS,W,8.716666666666667,6,3,3.0,0.0,0.0,0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741,1996-11-01,CHI @ BOS,W,107,9.0,1990s,1977,1997,career team history,True,False,debut
1997,1996–97,183,Bison Dele,0029601066,1997-04-04,CHI vs. CLE,CLE,W,7.866666666666666,6,2,2.0,0.0,0.0,2,4.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,-2.0,5.3,79.7872340425532,https://www.nba.com/stats/players/boxscores-traditional?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741,1997-04-04,CHI vs. CLE,W,84,13.0,1990s,1992,1997,entered NBA 1983-84 or later,True,False,debut
1997,1996–97,1099,Matt Steigenga,0029601132,1997-04-13,CHI @ DET,DET,L,3.8666666666666663,1,0,2.0,0.0,1.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5,17.36111111111111,https://www.nba.com/stats/players/boxscores-traditional?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741,1997-04-13,CHI @ DET,L,91,-17.0,1990s,1997,1997,entered NBA 1983-84 or later,True,True,debut
1998,1997–98,197,Scott Burrell,0029700001,1997-10-31,CHI @ BOS,BOS,L,11.828333333333331,2,1,2.0,0.0,1.0,0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,-2.0,1.9000000000000004,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741,1997-10-31,CHI @ BOS,L,85,-7.0,1990s,1994,1998,entered NBA 1983-84 or later,True,False,debut
1998,1997–98,170,Joe Kleine,0029700001,1997-10-31,CHI @ BOS,BOS,L,0.095,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741,1997-10-31,CHI @ BOS,L,85,-7.0,1990s,1986,1998,entered NBA 1983-84 or later,True,False,debut
1998,1997–98,1522,Keith Booth,0029700069,1997-11-08,CHI vs. NJN,NJN,W,1.7666666666666666,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741,1997-11-08,CHI vs. NJN,W,99,13.0,1990s,1998,1998,entered NBA 1983-84 or later,True,True,debut
1998,1997–98,1601,Rusty LaRue,0029700151,1997-11-20,CHI @ PHX,PHX,L,13.946666666666667,7,3,5.0,1.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,-1.0,4.1,70.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741,1997-11-20,CHI @ PHX,L,85,-4.0,1990s,1998,1998,entered NBA 1983-84 or later,True,True,debut
1998,1997–98,710,David Vaughn,0029700769,1998-02-21,CHI @ WAS,WAS,W,0.0083333333333333,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741,1998-02-21,CHI @ WAS,W,94,6.0,1990s,1996,1998,entered NBA 1983-84 or later,True,False,debut
1999,1998–99,699,Brent Barry,0029800009,1999-02-05,CHI @ UTA,UTA,L,30.121666666666663,13,5,9.0,2.0,5.0,1,2.0,2.0,3.0,5.0,4.0,2.0,0.0,2.0,6.0,9.0,10.999999999999998,65.78947368421052,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-05,CHI @ UTA,L,96,-8.0,1990s,1996,1999,entered NBA 1983-84 or later,True,False,debut
1999,1998–99,1600,Kornel David,0029800009,1999-02-05,CHI @ UTA,UTA,L,12.225,11,5,8.0,0.0,0.0,1,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,-15.0,9.4,65.16587677725119,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-05,CHI @ UTA,L,96,-8.0,1990s,1999,1999,entered NBA 1983-84 or later,True,True,debut
1999,1998–99,95,Mark Bryant,0029800009,1999-02-05,CHI @ UTA,UTA,L,28.133333333333333,8,3,6.0,0.0,0.0,2,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,7.0,4.7,58.139534883720934,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-05,CHI @ UTA,L,96,-8.0,1990s,1989,1999,entered NBA 1983-84 or later,True,False,debut
1999,1998–99,457,Andrew Lang,0029800009,1999-02-05,CHI @ UTA,UTA,L,23.716666666666665,2,1,3.0,0.0,0.0,0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,-11.0,2.4000000000000004,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-05,CHI @ UTA,L,96,-8.0,1990s,1989,1999,entered NBA 1983-84 or later,True,False,debut
1999,1998–99,1757,Cory Carr,0029800009,1999-02-05,CHI @ UTA,UTA,L,5.948333333333333,2,1,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,-10.0,0.3999999999999999,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-05,CHI @ UTA,L,96,-8.0,1990s,1999,1999,entered NBA 1983-84 or later,True,True,debut
1999,1998–99,712,Mario Bennett,0029800009,1999-02-05,CHI @ UTA,UTA,L,2.4166666666666665,1,0,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-0.09999999999999998,26.595744680851062,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-05,CHI @ UTA,L,96,-8.0,1990s,1996,1999,entered NBA 1983-84 or later,True,False,debut
1999,1998–99,1736,Corey Benjamin,0029800024,1999-02-07,CHI @ LAC,LAC,W,3.8133333333333335,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-7.0,-0.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-07,CHI @ LAC,W,89,5.0,1990s,1999,1999,entered NBA 1983-84 or later,True,True,debut
1999,1998–99,1869,Charles R. Jones,0029800085,1999-02-16,CHI vs. ATL,ATL,L,5.283333333333333,0,0,4.0,0.0,2.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,-2.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741,1999-02-16,CHI vs. ATL,L,67,-16.0,1990s,1999,1999,entered NBA 1983-84 or later,True,True,debut
2000,1999–00,1882,Elton Brand,0029900017,1999-11-03,CHI vs. NYK,NYK,L,35.1,14,3,11.0,0.0,0.0,8,10.0,5.0,3.0,8.0,1.0,1.0,2.0,2.0,2.0,-14.0,11.399999999999999,45.45454545454545,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-03,CHI vs. NYK,L,74,-10.0,1990s,2000,2000,entered NBA 1983-84 or later,True,True,debut
2000,1999–00,1897,Metta World Peace,0029900017,1999-11-03,CHI vs. NYK,NYK,L,16.616666666666667,14,5,11.0,2.0,3.0,2,6.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,9.3,51.31964809384164,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-03,CHI vs. NYK,L,74,-10.0,1990s,2000,2000,entered NBA 1983-84 or later,True,True,debut
2000,1999–00,697,Fred Hoiberg,0029900017,1999-11-03,CHI vs. NYK,NYK,L,28.7,11,3,7.0,1.0,4.0,4,4.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,-4.0,8.6,62.78538812785388,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-03,CHI vs. NYK,L,74,-10.0,1990s,1996,2000,entered NBA 1983-84 or later,True,False,debut
2000,1999–00,765,Hersey Hawkins,0029900017,1999-11-03,CHI vs. NYK,NYK,L,33.63333333333333,4,2,4.0,0.0,2.0,0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,-9.0,1.5999999999999996,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-03,CHI vs. NYK,L,74,-10.0,1990s,1989,2000,entered NBA 1983-84 or later,True,False,debut
2000,1999–00,1913,Michael Ruffin,0029900017,1999-11-03,CHI vs. NYK,NYK,L,6.9,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,-2.0,0.19999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-03,CHI vs. NYK,L,74,-10.0,1990s,2000,2000,entered NBA 1983-84 or later,True,True,debut
