personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1641754,Seth,Lundy,1610612761,TOR,28:42,11,9
1643512,Allen,Graves,1610612761,TOR,27:20,7,3
1642927,Nate,Bittle,1610612761,TOR,19:28,5,3
1643718,Nimari,Burnett,1610612761,TOR,21:49,9,5
1642935,Chucky,Hepburn,1610612761,TOR,28:59,5,3
1643101,AJ,Hoggard,1610612761,TOR,20:57,8,2
1642615,Tyreke,Key,1610612761,TOR,18:07,6,4
1642481,Jamarion,Sharp,1610612761,TOR,16:15,5,0
1643558,Jaden,Bradley,1610612761,TOR,8:19,3,1
1643091,Tyson,Degenhart,1610612761,TOR,10:04,2,1
1643109,Brandon,Angel,1610612761,TOR,,0,0
1643701,Aziz,Bandaogo,1610612761,TOR,,0,0
1643719,Jalen,Celestine,1610612761,TOR,,0,0
1642918,Alijah,Martin,1610612761,TOR,,0,0
1642867,Collin,Murray-Boyles,1610612761,TOR,,0,0
27930,Malik,Thomas,1610612761,TOR,,0,0
1643595,Quadir,Copeland,1610612745,HOU,31:50,5,3
1642384,Isaiah,Crawford,1610612745,HOU,31:42,10,7
1630701,Michael,Foster Jr.,1610612745,HOU,14:57,3,1
1641803,Tristen,Newton,1610612745,HOU,27:47,13,7
1643570,Bruce,Thornton,1610612745,HOU,32:08,17,6
1643745,Oscar,Cluff,1610612745,HOU,16:39,2,1
1630227,Daishen,Nix,1610612745,HOU,23:51,9,7
1643756,Ben,Middlebrooks,1610612745,HOU,6:32,1,1
1642046,Miller,Kopp,1610612745,HOU,10:40,5,5
1643062,Chris,Ledlum,1610612745,HOU,3:54,2,1
1643746,Davide,Casarin,1610612745,HOU,,0,0
1643266,Stevie,Mitchell,1610612745,HOU,,0,0
