personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642865,Yaxel,Lendeborg,1710612744,GWG,21:47,6,4
1642502,Malevy,Leons,1710612744,GWG,21:59,8,2
1643633,Graham,Ike,1710612744,GWG,19:11,7,1
1642954,Will,Richard,1710612744,GWG,21:15,8,5
1643018,LJ,Cryer,1710612744,GWG,18:36,8,6
1642943,Chance,McMillian,1710612744,GWG,18:04,6,3
1643650,Lajae,Jones,1710612744,GWG,19:01,3,2
1642950,Lachlan,Olbrich,1710612744,GWG,19:02,6,0
1643090,Deivon,Smith,1710612744,GWG,21:25,7,2
1642936,Chase,Hunter,1710612744,GWG,9:51,2,1
1643147,Jack,Clark,1710612744,GWG,8:02,1,0
27926,KJ,Adams,1710612744,GWG,1:47,0,0
1642917,Max,Shulga,1710612744,GWG,,0,0
1642893,Alex,Toohey,1710612744,GWG,,0,0
1643418,Cameron,Carr,1610612747,LAL,23:39,15,11
1642876,Adou,Thiero,1610612747,LAL,21:02,10,1
27899,William,Kyle III,1610612747,LAL,12:11,1,0
1643024,Chris,Mañon,1610612747,LAL,17:56,4,0
1631399,Jon,Elmore,1610612747,LAL,18:17,3,3
1641751,Arthur,Kaluma,1610612747,LAL,17:51,12,6
1641817,Anton,Watson,1610612747,LAL,20:26,3,1
27900,AK,Okereke,1610612747,LAL,18:21,4,1
1643614,Peter,Suder,1610612747,LAL,24:24,6,3
1629015,Zhaire,Smith,1610612747,LAL,15:49,4,2
1643597,Robert,McCray V,1610612747,LAL,10:04,6,3
27898,Robbie,Avila,1610612747,LAL,,0,0
1643210,Luke,Goode,1610612747,LAL,,0,0
1643044,William,Hickey,1610612747,LAL,,0,0
1643732,Chase,Ross,1610612747,LAL,,0,0
1643733,Jacari,White,1610612747,LAL,,0,0
