personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643727,J'Vonne,Hadley,1610612748,MIA,27:48,5,2
1643559,Tre,White,1610612748,MIA,32:06,13,9
1642884,Vladislav,Goldin,1610612748,MIA,18:43,6,0
1643064,Cam,Carter,1610612748,MIA,13:13,7,5
1643621,Tre,Donaldson,1610612748,MIA,37:12,12,4
1641800,Meechie,Johnson,1610612748,MIA,16:36,5,4
1643729,Nate,Kingz,1610612748,MIA,9:58,4,3
1643726,Ezra,Ausar,1610612748,MIA,21:17,8,0
1631112,Kendall,Brown,1610612748,MIA,23:07,6,2
1643553,Ryan,Conwell,1610612748,MIA,,0,0
1642066,Myron,Gardner,1610612748,MIA,,0,0
1643545,Keyshawn,Hall,1610612748,MIA,,0,0
1631211,Trevor,Keels,1610612748,MIA,,0,0
1643728,Arnas,Sakenis,1610612748,MIA,,0,0
1642924,Brice,Williams,1610612765,DET,25:21,8,4
1642403,Isaac,Jones,1610612765,DET,15:56,5,0
1642391,Ugonna,Onyenso,1610612765,DET,21:43,2,1
1642404,Chaz,Lanier,1610612765,DET,29:50,9,6
1643536,Ebuka,Okorie,1610612765,DET,29:00,20,5
1643218,Basheer,Jihad,1610612765,DET,14:27,3,1
27908,Drake,Allen,1610612765,DET,18:20,7,3
1643623,Jaden,Henley,1610612765,DET,14:39,2,1
1643550,Roddy,Gayle Jr.,1610612765,DET,13:55,3,1
1643654,Corey,Stephenson,1610612765,DET,11:57,5,2
27910,Orlando,Thomas,1610612765,DET,2:26,1,1
27909,Latavious,Mitchell,1610612765,DET,2:26,1,0
1643080,Steven,Crowl,1610612765,DET,,0,0
