personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643717,Josh,Dix,1610612760,OKC,19:54,6,4
1642964,Brooks,Barnhizer,1610612760,OKC,20:13,12,4
1643530,Aday,Mara,1610612760,OKC,21:58,8,1
1642892,Bennett,Stirtz,1610612760,OKC,24:16,6,3
1642923,Otega,Oweh,1610612760,OKC,24:55,7,2
1642362,Payton,Sandfort,1610612760,OKC,23:56,12,9
1643754,Christoph,Tilly,1610612760,OKC,19:48,6,0
27919,Nate,Johnson,1610612760,OKC,15:07,5,2
1643566,Lamar,Wilkerson,1610612760,OKC,6:01,2,1
1643094,Steven,Ashworth,1610612760,OKC,13:35,4,3
1643208,Anthony,Pritchard,1610612760,OKC,10:17,3,1
1642925,Jabri,Abdur-Rahim,1610612760,OKC,,0,0
27916,Sam,Alexis,1610612760,OKC,,0,0
1631205,Buddy,Boeheim,1610612760,OKC,,0,0
27917,Bryce,Harris,1610612760,OKC,,0,0
27918,Andrew,Holifield,1610612760,OKC,,0,0
27920,Elijah,Mahi,1610612760,OKC,,0,0
1643298,Bryce,Thompson,1610612760,OKC,,0,0
1641707,Taylor,Hendricks,1610612763,MEM,11:51,6,3
1643409,Cameron,Boozer,1610612763,MEM,24:12,11,3
1641765,Olivier-Maxence,Prosper,1610612763,MEM,23:15,8,3
1642907,Cedric,Coward,1610612763,MEM,24:38,12,8
1642914,Javon,Small,1610612763,MEM,21:22,6,3
1643721,Carson,Cooper,1610612763,MEM,18:41,6,1
1642942,Jahmai,Mashack,1610612763,MEM,22:13,6,2
1631174,Tyler,Burton,1610612763,MEM,17:28,9,7
1643617,Zach,Cleveland,1610612763,MEM,13:37,1,0
1643133,Lawson,Lovering,1610612763,MEM,16:13,2,1
1643720,Jestin,Porter,1610612763,MEM,2:10,2,0
1643722,Brendan,Hausen,1610612763,MEM,2:10,1,1
1643652,Jevon,Porter,1610612763,MEM,2:10,0,0
1642383,Walter,Clayton Jr.,1610612763,MEM,,0,0
1643510,Karim,Lopez,1610612763,MEM,,0,0
