personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643143,Frankie,Fidler,1610612757,POR,21:06,7,3
1643257,Jayson,Kent,1610612757,POR,32:25,9,6
1642972,Andrew,Carr,1610612757,POR,18:37,6,2
1642959,Chris,Youngblood,1610612757,POR,28:35,14,8
1630569,DJ,Steward,1610612757,POR,17:57,11,4
1641798,Jaylen,Martin,1610612757,POR,13:46,6,1
1641922,Aliou,Diarra,1610612757,POR,14:34,4,0
1642439,Quincy,Olivari,1610612757,POR,22:23,13,6
1641779,Jalen,Bridges,1610612757,POR,21:54,6,5
27905,Flynn,Cameron,1610612757,POR,16:22,8,6
27904,Barry,Dunning Jr.,1610612757,POR,2:21,0,0
1642905,Hansen,Yang,1610612757,POR,,0,0
1631457,Alex,Morales,1610612753,ORL,30:18,6,2
1630762,Phillip,Wheeler,1610612753,ORL,29:44,11,6
1630658,Colin,Castleton,1610612753,ORL,33:11,17,2
1631311,Lester,Quiñones,1610612753,ORL,28:40,13,7
1631102,TyTy,Washington Jr.,1610612753,ORL,30:11,8,3
1630553,Keon,Johnson,1610612753,ORL,17:26,4,2
1643593,Izaiyah,Nelson,1610612753,ORL,4:22,0,0
1641785,Johnell,Davis,1610612753,ORL,10:42,2,1
1643131,Ace,Baldwin Jr.,1610612753,ORL,14:06,1,1
1643562,Malik,Reneau,1610612753,ORL,8:21,3,1
1642475,Will,Baker,1610612753,ORL,2:58,0,0
1641741,Ricky,Council IV,1610612753,ORL,,0,0
1629604,CJ,Elleby,1610612753,ORL,,0,0
27907,Tre,Holloman,1610612753,ORL,,0,0
1641814,Mike,Sharavjamts,1610612753,ORL,,0,0
1641816,Hunter,Tyson,1610612753,ORL,,0,0
