personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643620,Tucker,DeVries,1610612738,BOS,20:51,10,8
1641759,Dillon,Mitchell,1610612738,BOS,23:31,10,3
1643416,Chris,Cenac Jr.,1610612738,BOS,20:25,13,2
1642910,John,Tonje,1610612738,BOS,20:16,8,6
1642938,Curtis,Jones,1610612738,BOS,14:56,5,2
1642870,Milos,Uzan,1610612738,BOS,24:04,5,4
1642934,Caleb,Grill,1610612738,BOS,7:05,2,1
1643761,Nick,Pringle,1610612738,BOS,12:38,3,0
1631214,Alondes,Williams,1610612738,BOS,16:44,5,3
1630667,Kyle,Mangas,1610612738,BOS,11:43,5,3
1643264,Hank,Morgan,1610612738,BOS,9:16,4,2
1643734,Chauncey,Wiggins,1610612738,BOS,9:29,2,1
1643762,Day Day,Thomas,1610612738,BOS,6:17,3,1
1643735,Mo,Amini,1610612738,BOS,2:45,0,0
1642045,Devon,Higgs,1610612737,ATL,23:03,9,3
1643019,Gabe,Madsen,1610612737,ATL,19:23,9,6
1643539,Henri,Veesaar,1610612737,ATL,23:08,12,6
1643724,Isaac,McKneely,1610612737,ATL,25:48,7,4
1631209,Isaiah,Wong,1610612737,ATL,23:19,3,1
1642937,Kobe,Johnson,1610612737,ATL,23:03,18,9
1643083,Zeke,Mayo,1610612737,ATL,20:24,7,4
1643723,Cameron,Corhen,1610612737,ATL,16:52,4,0
1642947,Eli,Ndiaye,1610612737,ATL,12:29,1,0
1643628,Kobe,Knox,1610612737,ATL,12:31,2,1
