personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642937,Kobe,Johnson,1610612737,ATL,22:47,7,3
1642045,Devon,Higgs,1610612737,ATL,20:09,1,1
1643539,Henri,Veesaar,1610612737,ATL,19:37,6,3
1643724,Isaac,McKneely,1610612737,ATL,9:14,1,0
1631209,Isaiah,Wong,1610612737,ATL,21:40,11,2
1643019,Gabe,Madsen,1610612737,ATL,24:37,11,8
1643723,Cameron,Corhen,1610612737,ATL,20:23,6,2
1643083,Zeke,Mayo,1610612737,ATL,24:02,10,5
1642947,Eli,Ndiaye,1610612737,ATL,20:55,7,3
1643628,Kobe,Knox,1610612737,ATL,16:36,5,4
1641765,Olivier-Maxence,Prosper,1610612763,MEM,23:15,12,4
1643409,Cameron,Boozer,1610612763,MEM,29:10,13,1
1641707,Taylor,Hendricks,1610612763,MEM,26:39,8,4
1642907,Cedric,Coward,1610612763,MEM,24:13,12,4
1642914,Javon,Small,1610612763,MEM,26:00,4,3
1643510,Karim,Lopez,1610612763,MEM,11:09,1,0
1643133,Lawson,Lovering,1610612763,MEM,16:47,3,0
1642942,Jahmai,Mashack,1610612763,MEM,14:16,2,1
1643721,Carson,Cooper,1610612763,MEM,14:39,5,0
1631174,Tyler,Burton,1610612763,MEM,7:16,1,1
1643652,Jevon,Porter,1610612763,MEM,2:12,0,0
1643722,Brendan,Hausen,1610612763,MEM,2:12,1,0
1643720,Jestin,Porter,1610612763,MEM,2:12,0,0
