personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643225,Kobe,Stewart,1610612749,MIL,26:34,6,4
1630527,Brandon,Boston Jr.,1610612749,MIL,27:53,13,4
1631219,John,Butler Jr.,1610612749,MIL,22:15,6,6
1643113,Zack,Austin,1610612749,MIL,22:07,12,3
27924,Kevin,Miller Jr.,1610612749,MIL,18:31,12,2
1631247,Luke,Travers,1610612749,MIL,17:35,5,3
1643572,Rafael,Castro,1610612749,MIL,22:04,7,1
1630184,Kira,Lewis Jr.,1610612749,MIL,21:29,8,4
27923,Kuany,Kuany,1610612749,MIL,15:02,3,0
1643244,Aaron,Williams,1610612749,MIL,6:31,2,2
1642399,Jesse,Edwards,1610612749,MIL,,0,0
1641831,Malique,Lewis,1610612749,MIL,,0,0
1642578,John,Ukomadu,1610612751,BKN,20:07,7,2
27893,Ben,Humrichous,1610612751,BKN,29:06,13,12
27892,Duke,Brennan,1610612751,BKN,23:03,11,0
1642282,Hunter,Sallis,1610612751,BKN,26:07,12,5
1642605,Dwight,Murray Jr.,1610612751,BKN,30:14,12,3
1643058,Aaron,Scott,1610612751,BKN,26:54,6,3
27891,Dion,Brown,1610612751,BKN,27:32,9,4
1643120,Dain,Dainja,1610612751,BKN,16:57,8,0
1641761,Grant,Nelson,1610612751,BKN,,0,0
