personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643517,Dailyn,Swain,1610612741,CHI,29:43,7,2
1643410,Caleb,Wilson,1610612741,CHI,23:51,15,6
1643591,Tobe,Awaka,1610612741,CHI,29:06,8,0
1643637,Jaylin,Sellers,1610612741,CHI,27:08,12,6
1631113,Kennedy,Chandler,1610612741,CHI,21:50,7,2
1642486,Boo,Buie,1610612741,CHI,15:11,4,3
1642855,Noa,Essengue,1610612741,CHI,16:31,5,3
1643615,Donovan,Atwell,1610612741,CHI,25:46,12,12
1642013,Malik,Williams,1610612741,CHI,10:54,0,0
1641777,Charles,Bediako,1610612741,CHI,,0,0
1641990,Keyshawn,Bryant,1610612741,CHI,,0,0
1643744,Houston,Mallette,1610612741,CHI,,0,0
1643656,Grant,Newell,1610612741,CHI,,0,0
1641810,Antonio,Reeves,1610612741,CHI,,0,0
1643783,Jalen,Washington,1610612741,CHI,,0,0
1642955,Kadary,Richmond,1610612764,WAS,27:41,12,2
1641753,Chris,Livingston,1610612764,WAS,27:30,14,5
1643590,Felix,Okpara,1610612764,WAS,21:32,9,0
1643579,Seth,Trimble,1610612764,WAS,27:51,7,3
1641736,Reece,Beekman,1610612764,WAS,25:24,5,0
1630612,RJ,Nembhard Jr.,1610612764,WAS,21:59,7,3
1643655,John,Camden,1610612764,WAS,18:45,6,4
1642882,Julian,Reese,1610612764,WAS,11:06,1,0
1643368,Damari,Monsanto,1610612764,WAS,3:08,4,4
1643736,Tre,Carroll,1610612764,WAS,10:59,4,1
1643755,Norris,Agbakoko,1610612764,WAS,4:05,0,0
