personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642283,Jaxson,Robinson,1610612739,CLE,13:16,4,4
1642434,Riley,Minix,1610612739,CLE,17:48,9,3
1643640,Ernest,"Udeh, Jr.",1610612739,CLE,22:03,3,0
1631103,Malaki,Branham,1610612739,CLE,20:12,9,3
1643509,Meleek,Thomas,1610612739,CLE,25:27,20,8
27914,Rashaun,Agee,1610612739,CLE,16:25,10,2
1641863,Dane,Goodwin,1610612739,CLE,16:31,7,5
27915,Tre'Von,Spillers,1610612739,CLE,18:28,9,4
1643703,Ian,Martinez,1610612739,CLE,15:48,4,1
1642398,Sean,East II,1610612739,CLE,18:18,3,1
1642406,Xaivian,Lee,1610612739,CLE,15:44,6,4
1641810,Antonio,Reeves,1610612741,CHI,20:00,9,5
1643615,Donovan,Atwell,1610612741,CHI,26:41,10,7
1643591,Tobe,Awaka,1610612741,CHI,21:25,2,0
1643637,Jaylin,Sellers,1610612741,CHI,26:06,12,8
1631113,Kennedy,Chandler,1610612741,CHI,18:13,8,3
1643744,Houston,Mallette,1610612741,CHI,21:43,6,6
1642486,Boo,Buie,1610612741,CHI,23:04,11,6
1641990,Keyshawn,Bryant,1610612741,CHI,16:01,8,4
1642013,Malik,Williams,1610612741,CHI,10:24,5,4
1641777,Charles,Bediako,1610612741,CHI,8:59,2,0
1643783,Jalen,Washington,1610612741,CHI,7:24,3,1
1643656,Grant,Newell,1610612741,CHI,,0,0
