personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
27901,Anthony,Dell'Orso,1610612758,SAC,25:22,5,3
27903,Marquel,Sutton,1610612758,SAC,32:31,14,8
1642928,Dylan,Cardwell,1610612758,SAC,25:27,7,0
1642363,Nique,Clifford,1610612758,SAC,28:12,9,3
1643411,Darius,Acuff Jr.,1610612758,SAC,27:55,19,9
1643112,Mitch,Mascari,1610612758,SAC,16:04,7,7
1641815,Isaiah,Stevens,1610612758,SAC,14:31,4,3
1642940,Viktor,Lakhin,1610612758,SAC,14:33,6,2
1643577,B.J.,Edwards,1610612758,SAC,9:23,2,0
1630635,Haowen,Guo,1610612758,SAC,6:02,0,0
27902,Elias,Ralph,1610612758,SAC,,0,0
1641831,Malique,Lewis,1610612749,MIL,22:24,7,4
1642881,Bogoljub,Marković,1610612749,MIL,27:51,12,4
1631219,John,Butler Jr.,1610612749,MIL,26:06,2,1
1643415,Brayden,Burries,1610612749,MIL,16:09,8,4
1630184,Kira,Lewis Jr.,1610612749,MIL,19:20,7,5
1643113,Zack,Austin,1610612749,MIL,24:24,11,5
1643225,Kobe,Stewart,1610612749,MIL,15:21,3,0
1642399,Jesse,Edwards,1610612749,MIL,16:18,5,1
1642880,Kam,Jones,1610612749,MIL,18:01,12,4
1630527,Brandon,Boston Jr.,1610612749,MIL,14:06,5,1
1643572,Rafael,Castro,1610612749,MIL,,0,0
27923,Kuany,Kuany,1610612749,MIL,,0,0
27924,Kevin,Miller Jr.,1610612749,MIL,,0,0
1631247,Luke,Travers,1610612749,MIL,,0,0
1643244,Aaron,Williams,1610612749,MIL,,0,0
