personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642917,Max,Shulga,1710612744,GWG,25:03,4,3
1643650,Lajae,Jones,1710612744,GWG,20:22,9,2
1643633,Graham,Ike,1710612744,GWG,21:04,6,0
1642943,Chance,McMillian,1710612744,GWG,27:27,12,7
1643090,Deivon,Smith,1710612744,GWG,24:15,15,3
1643147,Jack,Clark,1710612744,GWG,20:30,3,2
1642950,Lachlan,Olbrich,1710612744,GWG,22:20,7,1
1642936,Chase,Hunter,1710612744,GWG,23:33,7,3
27926,KJ,Adams,1710612744,GWG,15:27,4,0
1643018,LJ,Cryer,1710612744,GWG,,0,0
1642865,Yaxel,Lendeborg,1710612744,GWG,,0,0
1642502,Malevy,Leons,1710612744,GWG,,0,0
1642954,Will,Richard,1710612744,GWG,,0,0
1642893,Alex,Toohey,1710612744,GWG,,0,0
1643727,J'Vonne,Hadley,1610612748,MIA,23:47,5,2
1643559,Tre,White,1610612748,MIA,23:27,13,3
1643728,Arnas,Sakenis,1610612748,MIA,18:36,4,1
1643553,Ryan,Conwell,1610612748,MIA,30:25,14,9
1643621,Tre,Donaldson,1610612748,MIA,29:52,16,4
1631112,Kendall,Brown,1610612748,MIA,17:13,9,4
27894,Ian,Schieffelin,1610612748,MIA,21:24,9,4
1641800,Meechie,Johnson,1610612748,MIA,16:20,3,2
1643064,Cam,Carter,1610612748,MIA,6:42,3,1
1643729,Nate,Kingz,1610612748,MIA,12:14,4,4
1643726,Ezra,Ausar,1610612748,MIA,,0,0
1642066,Myron,Gardner,1610612748,MIA,,0,0
1642884,Vladislav,Goldin,1610612748,MIA,,0,0
1643545,Keyshawn,Hall,1610612748,MIA,,0,0
1631211,Trevor,Keels,1610612748,MIA,,0,0
1642443,Jahmir,Young,1610612748,MIA,,0,0
