personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642396,Blake,Hinson,1610612762,UTA,20:39,10,6
1643158,Andersson,Garcia,1610612762,UTA,25:25,2,0
1643265,Jonas,Aidoo,1610612762,UTA,21:43,11,0
1643016,Bez,Mbeng,1610612762,UTA,4:53,1,0
1643060,Hayden,Gray,1610612762,UTA,26:13,7,1
1631115,Orlando,Robinson,1610612762,UTA,18:17,9,1
1642915,Eric,Dixon,1610612762,UTA,14:02,6,3
1642888,Matt,Cleveland,1610612762,UTA,25:25,6,1
1642640,Justin,Harmon,1610612762,UTA,19:37,11,4
1641725,Trey,Alexander,1610612762,UTA,23:45,5,2
1643752,Micah,Handlogten,1610612762,UTA,0:01,0,0
1642926,Tamar,Bates,1610612762,UTA,,0,0
1643629,Jaxon,Kohler,1610612762,UTA,,0,0
1643753,Mohamed,Wague,1610612762,UTA,,0,0
1642855,Noa,Essengue,1610612741,CHI,18:17,4,0
1643410,Caleb,Wilson,1610612741,CHI,29:27,17,8
1643591,Tobe,Awaka,1610612741,CHI,17:27,1,0
1643637,Jaylin,Sellers,1610612741,CHI,32:20,12,9
1643517,Dailyn,Swain,1610612741,CHI,30:25,9,2
1631113,Kennedy,Chandler,1610612741,CHI,14:27,7,1
1643615,Donovan,Atwell,1610612741,CHI,13:11,5,5
1643744,Houston,Mallette,1610612741,CHI,5:25,4,2
1642013,Malik,Williams,1610612741,CHI,22:33,6,5
1641810,Antonio,Reeves,1610612741,CHI,2:58,0,0
1642486,Boo,Buie,1610612741,CHI,13:30,5,4
1641777,Charles,Bediako,1610612741,CHI,,0,0
1641990,Keyshawn,Bryant,1610612741,CHI,,0,0
1643656,Grant,Newell,1610612741,CHI,,0,0
1643783,Jalen,Washington,1610612741,CHI,,0,0
