personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1641765,Olivier-Maxence,Prosper,1610612763,MEM,28:40,12,10
1643409,Cameron,Boozer,1610612763,MEM,31:07,13,4
1641707,Taylor,Hendricks,1610612763,MEM,28:27,7,4
1642907,Cedric,Coward,1610612763,MEM,28:20,19,10
1642914,Javon,Small,1610612763,MEM,33:01,11,5
1631174,Tyler,Burton,1610612763,MEM,8:34,1,1
1642942,Jahmai,Mashack,1610612763,MEM,15:46,8,7
1643133,Lawson,Lovering,1610612763,MEM,10:06,0,0
1643721,Carson,Cooper,1610612763,MEM,15:60,2,0
1643722,Brendan,Hausen,1610612763,MEM,,0,0
1643720,Jestin,Porter,1610612763,MEM,,0,0
1643652,Jevon,Porter,1610612763,MEM,,0,0
1642384,Isaiah,Crawford,1610612745,HOU,31:52,10,4
1643595,Quadir,Copeland,1610612745,HOU,27:22,13,4
1630701,Michael,Foster Jr.,1610612745,HOU,13:31,3,1
1643570,Bruce,Thornton,1610612745,HOU,30:46,12,7
1641803,Tristen,Newton,1610612745,HOU,26:17,10,5
1643745,Oscar,Cluff,1610612745,HOU,13:29,3,1
1630227,Daishen,Nix,1610612745,HOU,22:56,8,6
1642046,Miller,Kopp,1610612745,HOU,19:24,10,8
1643266,Stevie,Mitchell,1610612745,HOU,6:16,2,0
1643062,Chris,Ledlum,1610612745,HOU,8:08,3,1
1643746,Davide,Casarin,1610612745,HOU,,0,0
1643756,Ben,Middlebrooks,1610612745,HOU,,0,0
