personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642369,Michael,Ajayi,1610612766,CHA,29:45,10,4
1642275,Tidjane,Salaün,1610612766,CHA,27:32,9,3
1643419,Hannes,Steinbach,1610612766,CHA,28:31,10,2
1643573,Kylan,Boswell,1610612766,CHA,10:43,2,1
1643515,Christian,Anderson,1610612766,CHA,28:35,11,6
1643069,Cameron,Matthews,1610612766,CHA,25:10,7,2
1631474,Terrell,Brown Jr.,1610612766,CHA,11:25,4,0
27912,Max,Mackinnon,1610612766,CHA,5:13,1,1
27911,Wyatt,Fricks,1610612766,CHA,19:29,11,7
27913,Latrell,Wrightsell Jr.,1610612766,CHA,13:37,1,1
1643251,Josiah,Allick,1610612766,CHA,,0,0
1642883,Sion,James,1610612766,CHA,,0,0
1641750,Ryan,Kalkbrenner,1610612766,CHA,,0,0
1642862,Liam,McNeeley,1610612766,CHA,,0,0
1642284,Alex,Karaban,1610612758,SAC,35:11,12,8
27903,Marquel,Sutton,1610612758,SAC,26:57,7,2
1642367,Jonathan,Mogbo,1610612758,SAC,25:14,13,4
1643567,Emanuel,Sharp,1610612758,SAC,29:53,12,9
1641745,Adam,Flagler,1610612758,SAC,25:06,10,5
1643577,B.J.,Edwards,1610612758,SAC,10:07,1,1
1642940,Viktor,Lakhin,1610612758,SAC,21:01,8,1
1641815,Isaiah,Stevens,1610612758,SAC,14:54,3,1
27902,Elias,Ralph,1610612758,SAC,9:37,3,1
1643112,Mitch,Mascari,1610612758,SAC,2:00,1,1
27901,Anthony,Dell'Orso,1610612758,SAC,,0,0
