personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643717,Josh,Dix,1610612760,OKC,17:23,1,1
1642964,Brooks,Barnhizer,1610612760,OKC,28:00,8,1
1643530,Aday,Mara,1610612760,OKC,23:29,9,0
1642892,Bennett,Stirtz,1610612760,OKC,29:08,14,7
1642923,Otega,Oweh,1610612760,OKC,22:14,7,0
1643754,Christoph,Tilly,1610612760,OKC,16:32,6,0
1642362,Payton,Sandfort,1610612760,OKC,21:03,10,6
1643208,Anthony,Pritchard,1610612760,OKC,19:27,5,0
1643298,Bryce,Thompson,1610612760,OKC,16:04,9,0
27919,Nate,Johnson,1610612760,OKC,6:41,0,0
1642925,Jabri,Abdur-Rahim,1610612760,OKC,,0,0
27916,Sam,Alexis,1610612760,OKC,,0,0
1643094,Steven,Ashworth,1610612760,OKC,,0,0
1631205,Buddy,Boeheim,1610612760,OKC,,0,0
27917,Bryce,Harris,1610612760,OKC,,0,0
27918,Andrew,Holifield,1610612760,OKC,,0,0
27920,Elijah,Mahi,1610612760,OKC,,0,0
1643566,Lamar,Wilkerson,1610612760,OKC,,0,0
1643019,Gabe,Madsen,1610612737,ATL,23:04,10,8
1642854,Asa,Newell,1610612737,ATL,28:05,8,3
1643544,Zuby,Ejiofor,1610612737,ATL,24:33,13,8
1642937,Kobe,Johnson,1610612737,ATL,17:10,3,2
1643412,Kingston,Flemings,1610612737,ATL,26:27,10,2
1643539,Henri,Veesaar,1610612737,ATL,16:48,4,1
1643724,Isaac,McKneely,1610612737,ATL,18:38,5,5
1631209,Isaiah,Wong,1610612737,ATL,16:41,6,2
1642933,Keshon,Gilbert,1610612737,ATL,11:57,5,2
1642045,Devon,Higgs,1610612737,ATL,16:37,8,3
1643723,Cameron,Corhen,1610612737,ATL,,0,0
1642484,RayJ,Dennis,1610612737,ATL,,0,0
1643628,Kobe,Knox,1610612737,ATL,,0,0
1643083,Zeke,Mayo,1610612737,ATL,,0,0
1642947,Eli John,Ndiaye,1610612737,ATL,,0,0
1631210,Jacob,Toppin,1610612737,ATL,,0,0
