personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1631311,Lester,Quiñones,1610612753,ORL,23:42,10,5
1642869,Noah,Penda,1610612753,ORL,29:12,6,4
1630658,Colin,Castleton,1610612753,ORL,23:25,8,2
1631457,Alex,Morales,1610612753,ORL,26:20,8,5
1642859,Jase,Richardson,1610612753,ORL,30:25,8,5
1631102,TyTy,Washington Jr.,1610612753,ORL,16:33,6,2
1643593,Izaiyah,Nelson,1610612753,ORL,16:35,2,0
1630762,Phillip,Wheeler,1610612753,ORL,12:53,2,1
1630553,Keon,Johnson,1610612753,ORL,16:17,7,4
1641785,Johnell,Davis,1610612753,ORL,4:38,2,2
1642475,Will,Baker,1610612753,ORL,,0,0
1643131,Ace,Baldwin Jr.,1610612753,ORL,,0,0
1629604,CJ,Elleby,1610612753,ORL,,0,0
27907,Tre,Holloman,1610612753,ORL,,0,0
1643562,Malik,Reneau,1610612753,ORL,,0,0
1641814,Mike,Sharavjamts,1610612753,ORL,,0,0
1641816,Hunter,Tyson,1610612753,ORL,,0,0
1643727,J'Vonne,Hadley,1610612748,MIA,25:49,4,3
1643559,Tre,White,1610612748,MIA,29:00,9,6
1642884,Vladislav,Goldin,1610612748,MIA,19:27,5,1
1631211,Trevor,Keels,1610612748,MIA,29:50,19,10
1642443,Jahmir,Young,1610612748,MIA,35:21,23,11
1641800,Meechie,Johnson,1610612748,MIA,10:54,4,2
1643728,Arnas,Sakenis,1610612748,MIA,7:09,0,0
1643545,Keyshawn,Hall,1610612748,MIA,15:05,1,0
27894,Ian,Schieffelin,1610612748,MIA,16:32,4,2
1631112,Kendall,Brown,1610612748,MIA,10:53,3,1
1643726,Ezra,Ausar,1610612748,MIA,,0,0
1643064,Cam,Carter,1610612748,MIA,,0,0
1643553,Ryan,Conwell,1610612748,MIA,,0,0
1643621,Tre,Donaldson,1610612748,MIA,,0,0
1642066,Myron,Gardner,1610612748,MIA,,0,0
1643729,Nate,Kingz,1610612748,MIA,,0,0
