personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1630612,RJ,Nembhard,1810612744,GWB,21:52,11,4
27929,David,Green,1810612744,GWB,14:46,6,4
1642946,Jacksen,Moni,1810612744,GWB,17:33,6,5
1641732,Colby,Jones,1810612744,GWB,22:52,5,2
1643592,Nick,Boyd,1810612744,GWB,23:21,10,5
1643158,Andersson,Garcia,1810612744,GWB,17:12,2,2
1642965,Wade,Taylor,1810612744,GWB,16:39,9,5
1643121,Steve,Settle,1810612744,GWB,15:42,5,3
1642568,Cameron,Tyson,1810612744,GWB,18:08,6,4
1642508,Hason,Ward,1810612744,GWB,14:47,7,0
27928,Reese,Dixon-Waters,1810612744,GWB,17:08,9,4
1642881,Bogoljub,Marković,1610612749,MIL,24:45,12,3
1643572,Rafael,Castro,1610612749,MIL,19:39,2,0
1641831,Malique,Lewis,1610612749,MIL,19:37,4,2
1642504,Cormac,Ryan,1610612749,MIL,18:39,8,6
1630184,Kira,Lewis Jr.,1610612749,MIL,23:46,9,4
1630527,Brandon,Boston Jr.,1610612749,MIL,23:36,9,2
1642399,Jesse,Edwards,1610612749,MIL,8:49,4,1
27924,Kevin,Miller Jr.,1610612749,MIL,16:14,6,0
1631247,Luke,Travers,1610612749,MIL,17:17,7,1
1643113,Zack,Austin,1610612749,MIL,14:27,6,2
1631219,John,Butler Jr.,1610612749,MIL,8:54,5,3
1643225,Kobe,Stewart,1610612749,MIL,4:17,1,1
1643415,Brayden,Burries,1610612749,MIL,,0,0
27923,Kuany,Kuany,1610612749,MIL,,0,0
1631250,Pete,Nance,1610612749,MIL,,0,0
27925,Earl,Timberlake Jr.,1610612749,MIL,,0,0
1643244,Aaron,Williams,1610612749,MIL,,0,0
