personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1643568,Nick,Martinelli,1610612746,LAC,29:07,8,0
1643141,Jahmyl,Telfort,1610612746,LAC,23:06,4,3
1642394,Baba,Miller,1610612746,LAC,20:29,13,3
1643413,Keaton,Wagler,1610612746,LAC,28:29,19,7
1642951,Sean,Pedulla,1610612746,LAC,29:55,15,9
1643630,Fletcher,Loyer,1610612746,LAC,15:04,5,3
1641807,Norchad,Omier,1610612746,LAC,25:57,10,2
1643787,Themus,Fulks,1610612746,LAC,16:21,5,3
1643788,Riley,Kugel,1610612746,LAC,12:53,5,1
1643021,Zach,Freemantle,1610612746,LAC,8:39,1,1
1642957,Nate,Santos,1610612750,MIN,26:08,7,6
1642402,Enrique,Freeman,1610612750,MIN,19:07,5,2
1642911,Rocco,Zikarsky,1610612750,MIN,24:56,10,2
1642912,Isaiah,Evans,1610612750,MIN,27:19,10,9
1642389,Zyon,Pullin,1610612750,MIN,31:45,8,3
1643626,Trey,Kaufman-Renn,1610612750,MIN,14:42,6,2
1631495,Donovan,Williams,1610612750,MIN,16:30,8,4
1642444,Jaylin,Williams,1610612750,MIN,16:51,10,7
1641878,Damion,Baugh,1610612750,MIN,17:47,5,3
1643246,Chris,Mantis,1610612750,MIN,7:25,4,2
1643086,Dajuan,Harris,1610612750,MIN,2:50,0,0
1643631,Aidan,Mahaney,1610612750,MIN,3:10,0,0
1643786,Devin,McGlockton,1610612750,MIN,1:29,0,0
1643784,Trey,Campbell,1610612750,MIN,,0,0
1643785,Toby,Harris,1610612750,MIN,,0,0
