personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1631311,Lester,Quiñones,1610612753,ORL,11:04,4,2
1630762,Phillip,Wheeler,1610612753,ORL,23:12,9,3
1642475,Will,Baker,1610612753,ORL,21:41,8,2
1630553,Keon,Johnson,1610612753,ORL,11:04,4,2
1631102,TyTy,Washington Jr.,1610612753,ORL,11:04,1,1
1641785,Johnell,Davis,1610612753,ORL,18:42,10,4
1643131,Ace,Baldwin Jr.,1610612753,ORL,23:42,6,2
1631421,Au'Diese,Toney,1610612753,ORL,23:43,13,4
1641741,Ricky,Council IV,1610612753,ORL,20:05,4,3
1643562,Malik,Reneau,1610612753,ORL,18:20,7,3
1641814,Mike,Sharavjamts,1610612753,ORL,12:10,1,1
27907,Tre,Holloman,1610612753,ORL,5:14,2,1
1629604,CJ,Elleby,1610612753,ORL,,0,0
1643620,Tucker,DeVries,1610612738,BOS,16:09,7,6
1631214,Alondes,Williams,1610612738,BOS,17:01,4,2
1642873,Amari,Williams,1610612738,BOS,16:48,2,0
1642910,John,Tonje,1610612738,BOS,19:04,9,5
1642870,Milos,Uzan,1610612738,BOS,17:24,5,1
1643761,Nick,Pringle,1610612738,BOS,20:14,1,0
1643264,Hank,Morgan,1610612738,BOS,14:27,2,0
1642934,Caleb,Grill,1610612738,BOS,21:52,12,9
1643762,Day Day,Thomas,1610612738,BOS,15:21,5,3
1642938,Curtis,Jones,1610612738,BOS,9:15,4,2
1643735,Mo,Amini,1610612738,BOS,5:26,2,0
1630667,Kyle,Mangas,1610612738,BOS,14:13,6,5
1643734,Chauncey,Wiggins,1610612738,BOS,12:47,5,4
