game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0021100423,2012-02-14,CHI vs. SAC,W,121,6,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100409,2012-02-12,CHI @ BOS,L,91,-4,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100391,2012-02-10,CHI @ CHA,W,95,31,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100381,2012-02-08,CHI @ NOH,W,90,23,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100360,2012-02-06,CHI @ NJN,W,108,21,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100349,2012-02-04,CHI @ MIL,W,113,23,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100327,2012-02-02,CHI @ NYK,W,105,3,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100315,2012-02-01,CHI @ PHI,L,82,-16,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100300,2012-01-30,CHI @ WAS,W,98,10,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100291,2012-01-29,CHI @ MIA,L,93,-4,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100277,2012-01-27,CHI vs. MIL,W,107,7,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100261,2012-01-25,CHI vs. IND,L,90,-5,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100244,2012-01-23,CHI vs. NJN,W,110,15,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100232,2012-01-21,CHI vs. CHA,W,95,6,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100222,2012-01-20,CHI @ CLE,W,114,39,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100198,2012-01-17,CHI vs. PHX,W,118,21,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100185,2012-01-16,CHI @ MEM,L,86,-16,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100174,2012-01-14,CHI vs. TOR,W,77,13,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100162,2012-01-13,CHI @ BOS,W,88,9,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100147,2012-01-11,CHI vs. WAS,W,78,14,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100138,2012-01-10,CHI @ MIN,W,111,11,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100130,2012-01-09,CHI vs. DET,W,92,24,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100110,2012-01-07,CHI @ ATL,L,94,-15,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100103,2012-01-06,CHI @ ORL,W,97,14,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100087,2012-01-04,CHI @ DET,W,99,16,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100077,2012-01-03,CHI vs. ATL,W,76,2,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100062,2012-01-01,CHI vs. MEM,W,104,40,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100049,2011-12-30,CHI @ LAC,W,114,13,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100036,2011-12-29,CHI @ SAC,W,108,10,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100017,2011-12-26,CHI @ GSW,L,91,-8,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
0021100003,2011-12-25,CHI @ LAL,W,88,1,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
