game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0028901100,1990-04-22,CHI @ DET,L,106,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901092,1990-04-20,CHI @ BOS,L,116,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901082,1990-04-19,CHI vs. WAS,W,120,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901065,1990-04-17,CHI vs. BOS,W,111,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901056,1990-04-16,CHI @ IND,L,102,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901045,1990-04-14,CHI @ WAS,L,103,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901042,1990-04-13,CHI vs. MIL,W,116,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028901025,1990-04-11,CHI vs. CLE,W,107,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900998,1990-04-07,CHI @ DAL,W,109,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900985,1990-04-05,CHI vs. ORL,W,111,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900972,1990-04-03,CHI vs. IND,W,109,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900959,1990-04-01,CHI vs. MIA,W,111,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900946,1990-03-30,CHI vs. NYK,W,107,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900931,1990-03-28,CHI @ CLE,W,117,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900923,1990-03-26,CHI vs. PHX,W,121,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900910,1990-03-24,CHI vs. SAC,L,113,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900900,1990-03-23,CHI vs. CLE,W,102,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900889,1990-03-21,CHI @ ATL,W,99,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900878,1990-03-20,CHI vs. WAS,W,122,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900861,1990-03-17,CHI vs. PHL,W,114,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900847,1990-03-16,CHI vs. DET,L,81,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900833,1990-03-13,CHI @ NYK,W,111,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900809,1990-03-10,CHI vs. IND,W,117,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900796,1990-03-08,CHI vs. UTH,L,94,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900782,1990-03-06,CHI @ MIL,W,114,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900772,1990-03-04,CHI @ BOS,W,118,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900760,1990-03-02,CHI vs. NJN,W,112,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
0028900740,1990-02-27,CHI vs. MIL,W,106,,1990,https://www.nba.com/stats/teams/boxscores?Season=1989-90&SeasonType=Regular%20Season&TeamID=1610612741
