season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
1999,1998–99,389,Toni Kukoc,0029800719,1999-05-05,CHI vs. ORL,ORL,L,39.025,14,5,14,0,2,4,5,0,3,3,11,1,0,1,1,-10,14.0,43.20987654320988,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,54,Dickey Simpkins,0029800719,1999-05-05,CHI vs. ORL,ORL,L,35.07833333333333,5,2,6,0,0,1,2,1,5,6,6,2,1,3,3,-18,6.099999999999998,36.337209302325576,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,166,Ron Harper,0029800719,1999-05-05,CHI vs. ORL,ORL,L,33.708333333333336,17,7,14,1,3,2,2,3,6,9,2,0,0,5,2,-11,9.500000000000002,57.12365591397849,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1869,Charles R. Jones,0029800719,1999-05-05,CHI vs. ORL,ORL,L,21.475,6,2,2,2,2,0,0,0,3,3,2,3,1,3,3,-1,7.199999999999999,150.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,82,Bill Wennington,0029800719,1999-05-05,CHI vs. ORL,ORL,L,15.471666666666666,12,6,8,0,0,0,0,1,3,4,0,1,1,1,5,-5,9.1,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1757,Cory Carr,0029800719,1999-05-05,CHI vs. ORL,ORL,L,30.491666666666667,10,5,10,0,1,0,0,1,0,1,4,1,0,4,2,-11,4.699999999999999,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1601,Rusty LaRue,0029800719,1999-05-05,CHI vs. ORL,ORL,L,26.525,9,4,9,1,4,0,0,0,0,0,2,2,0,0,1,-19,7.299999999999999,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,95,Mark Bryant,0029800719,1999-05-05,CHI vs. ORL,ORL,L,19.133333333333333,6,3,5,0,0,0,0,0,2,2,1,0,0,0,2,-14,4.2,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1736,Corey Benjamin,0029800719,1999-05-05,CHI vs. ORL,ORL,L,13.191666666666666,4,2,5,0,0,0,2,0,1,1,1,0,0,1,0,-7,0.4999999999999998,34.01360544217687,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1600,Kornel David,0029800719,1999-05-05,CHI vs. ORL,ORL,L,5.9,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,-4,-2.0999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,389,Toni Kukoc,0029800701,1999-05-03,CHI vs. DET,DET,L,28.638333333333332,12,5,9,1,1,1,2,3,4,7,6,1,0,4,1,-24,11.399999999999997,60.72874493927125,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,166,Ron Harper,0029800701,1999-05-03,CHI vs. DET,DET,L,27.733333333333334,17,6,9,3,5,2,2,0,3,3,3,0,0,1,3,-27,13.899999999999999,86.03238866396761,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1757,Cory Carr,0029800701,1999-05-03,CHI vs. DET,DET,L,29.15,12,4,9,1,3,3,3,1,0,1,4,1,0,2,2,-20,9.0,58.139534883720934,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1736,Corey Benjamin,0029800701,1999-05-03,CHI vs. DET,DET,L,23.2,8,4,8,0,1,0,1,1,0,1,1,3,1,1,1,-23,7.299999999999999,47.39336492890995,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,95,Mark Bryant,0029800701,1999-05-03,CHI vs. DET,DET,L,16.7,4,2,7,0,0,0,0,0,2,2,2,1,0,0,1,-22,2.5000000000000004,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1600,Kornel David,0029800701,1999-05-03,CHI vs. DET,DET,L,18.928333333333335,7,2,4,0,0,3,4,1,1,2,1,0,0,1,2,-26,4.5,60.76388888888889,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,54,Dickey Simpkins,0029800701,1999-05-03,CHI vs. DET,DET,L,21.916666666666668,5,1,4,0,0,3,6,1,4,5,0,0,0,0,1,-9,2.900000000000001,37.65060240963855,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,1601,Rusty LaRue,0029800701,1999-05-03,CHI vs. DET,DET,L,28.116666666666667,2,1,6,0,4,0,0,0,0,0,2,1,0,1,1,-20,-0.7999999999999995,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
1999,1998–99,82,Bill Wennington,0029800701,1999-05-03,CHI vs. DET,DET,L,15.5,4,2,4,0,0,0,0,0,2,2,0,0,0,1,1,-12,1.2000000000000002,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
