game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0028801020,1989-04-23,CHI vs. CLE,L,84,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028801004,1989-04-21,CHI vs. WAS,W,115,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800998,1989-04-20,CHI @ WAS,L,98,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800983,1989-04-17,CHI vs. NYK,W,104,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800974,1989-04-16,CHI @ CLE,L,92,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800958,1989-04-14,CHI @ NJN,L,111,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800956,1989-04-13,CHI @ IND,L,105,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800931,1989-04-09,CHI @ ATL,L,100,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800920,1989-04-07,CHI vs. DET,L,112,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800907,1989-04-06,CHI @ DET,L,108,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800893,1989-04-04,CHI vs. CHH,W,121,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800884,1989-04-02,CHI vs. NJN,W,106,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800871,1989-03-31,CHI vs. CLE,L,100,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800864,1989-03-29,CHI @ MIL,W,106,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800856,1989-03-28,CHI vs. GOS,W,115,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800841,1989-03-25,CHI @ SEA,W,111,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800827,1989-03-24,CHI @ POR,W,128,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800816,1989-03-22,CHI @ PHX,W,112,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800814,1989-03-21,CHI @ LAL,W,104,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800791,1989-03-18,CHI @ IND,L,103,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800782,1989-03-17,CHI vs. NYK,W,129,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800774,1989-03-15,CHI @ CLE,L,91,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800756,1989-03-13,CHI vs. IND,W,122,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800747,1989-03-11,CHI vs. SEA,W,105,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800726,1989-03-08,CHI @ BOS,L,95,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800718,1989-03-07,CHI vs. PHL,L,88,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800707,1989-03-04,CHI @ NYK,L,104,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800697,1989-03-03,CHI vs. MIL,W,102,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800674,1989-02-28,CHI vs. SAN,W,121,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800659,1989-02-25,CHI @ ATL,L,95,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800646,1989-02-24,CHI vs. HOU,W,106,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800640,1989-02-22,CHI @ CHH,W,130,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800621,1989-02-20,CHI vs. POR,W,102,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800620,1989-02-19,CHI @ MIL,W,108,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800597,1989-02-16,CHI vs. MIL,W,117,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800580,1989-02-14,CHI vs. ATL,L,98,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800571,1989-02-09,CHI @ SAN,W,108,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800561,1989-02-07,CHI vs. CHH,W,118,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800554,1989-02-05,CHI @ DET,L,102,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800540,1989-02-03,CHI @ HOU,L,98,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800530,1989-02-02,CHI vs. SAC,W,109,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800519,1989-01-31,CHI vs. DET,L,98,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800493,1989-01-27,CHI vs. WAS,W,117,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800481,1989-01-25,CHI @ PHL,L,108,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800477,1989-01-24,CHI vs. DAL,W,109,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800464,1989-01-21,CHI vs. PHX,L,107,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800449,1989-01-19,CHI @ MIA,W,112,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800438,1989-01-17,CHI vs. IND,W,103,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800427,1989-01-15,CHI vs. BOS,W,110,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800414,1989-01-13,CHI vs. DEN,W,104,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800399,1989-01-11,CHI @ CHH,W,106,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800391,1989-01-10,CHI @ ATL,W,104,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800370,1989-01-06,CHI vs. UTH,L,92,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800361,1989-01-05,CHI @ CLE,L,98,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800344,1989-01-03,CHI vs. LAC,W,126,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800338,1988-12-30,CHI @ IND,W,101,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800327,1988-12-29,CHI vs. NYK,W,108,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800317,1988-12-27,CHI vs. CLE,L,96,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800298,1988-12-23,CHI @ CHH,L,101,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800277,1988-12-20,CHI vs. LAL,W,116,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800272,1988-12-17,CHI @ MIL,W,112,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800260,1988-12-16,CHI vs. IND,W,100,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800240,1988-12-13,CHI vs. ATL,L,88,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800228,1988-12-10,CHI vs. MIA,W,111,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800216,1988-12-09,CHI vs. MIL,W,118,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800204,1988-12-07,CHI @ DET,L,89,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800199,1988-12-06,CHI vs. BOS,W,105,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800181,1988-12-03,CHI @ DAL,W,113,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800160,1988-11-30,CHI @ UTH,L,93,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800150,1988-11-29,CHI @ GOS,L,99,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800138,1988-11-26,CHI @ DEN,L,123,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800123,1988-11-23,CHI @ LAC,L,97,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800109,1988-11-22,CHI @ SAC,W,114,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800089,1988-11-18,CHI vs. ATL,W,115,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
0028800080,1988-11-16,CHI @ PHL,L,110,,1989,https://www.nba.com/stats/teams/boxscores?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
