season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
2021,2020–21,1629632,Coby White,0022001068,2021-05-16,CHI vs. MIL,MIL,W,31.266666666666666,19,6,13,4,9,3,4,0,5,5,5,1,1,4,1,-9,14.2,64.36314363143632,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,201152,Thaddeus Young,0022001068,2021-05-16,CHI vs. MIL,MIL,W,25.55,20,8,15,0,1,4,6,1,6,7,3,0,3,4,2,5,13.8,56.68934240362812,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1630172,Patrick Williams,0022001068,2021-05-16,CHI vs. MIL,MIL,W,29.63,11,4,8,0,1,3,3,3,4,7,1,1,2,3,2,-2,9.599999999999998,59.01287553648068,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628374,Lauri Markkanen,0022001068,2021-05-16,CHI vs. MIL,MIL,W,24.763333333333332,17,6,11,2,4,3,4,0,5,5,1,0,0,2,1,-11,11.099999999999998,66.61442006269593,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1627853,Ryan Arcidiacono,0022001068,2021-05-16,CHI vs. MIL,MIL,W,16.733333333333334,14,5,6,4,4,0,0,0,4,4,2,0,0,1,3,15,12.2,116.66666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629653,Devon Dotson,0022001068,2021-05-16,CHI vs. MIL,MIL,W,21.416666666666668,11,5,10,1,5,0,0,0,2,2,4,1,0,0,2,13,9.599999999999998,55.00000000000001,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629750,Javonte Green,0022001068,2021-05-16,CHI vs. MIL,MIL,W,23.24,6,3,5,0,1,0,0,0,2,2,1,4,1,0,3,12,8.5,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1627756,Denzel Valentine,0022001068,2021-05-16,CHI vs. MIL,MIL,W,20.816666666666666,8,3,9,2,4,0,0,0,2,2,3,0,1,0,3,9,5.1,44.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1626245,Cristiano Felicio,0022001068,2021-05-16,CHI vs. MIL,MIL,W,17.95,5,2,5,0,1,1,2,3,5,8,0,1,0,0,2,5,5.7,42.51700680272109,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202066,Garrett Temple,0022001068,2021-05-16,CHI vs. MIL,MIL,W,28.633333333333333,7,3,5,1,2,0,0,1,2,3,3,0,0,2,1,-7,5.6999999999999975,70.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,201152,Thaddeus Young,0022001060,2021-05-15,CHI @ BKN,BKN,L,30.05,19,9,18,0,1,1,3,8,5,13,4,1,0,0,0,-4,20.1,49.17184265010352,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1630172,Patrick Williams,0022001060,2021-05-15,CHI @ BKN,BKN,L,32.858333333333334,24,9,14,3,4,3,4,2,3,5,1,2,0,0,1,-14,22.000000000000004,76.14213197969544,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202696,Nikola Vučević,0022001060,2021-05-15,CHI @ BKN,BKN,L,30.25,10,4,18,0,8,2,2,2,9,11,3,0,1,2,4,-11,2.299999999999999,26.48305084745763,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628374,Lauri Markkanen,0022001060,2021-05-15,CHI @ BKN,BKN,L,30.383333333333333,14,5,10,4,7,0,0,0,2,2,1,1,0,1,0,-23,10.299999999999999,70.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202066,Garrett Temple,0022001060,2021-05-15,CHI @ BKN,BKN,L,27.4,8,3,11,2,7,0,0,1,1,2,1,1,2,1,2,-6,3.8,36.36363636363637,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629632,Coby White,0022001060,2021-05-15,CHI @ BKN,BKN,L,34.39666666666667,3,1,10,1,6,0,0,2,5,7,6,0,0,3,3,-17,-0.7000000000000011,15.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1627853,Ryan Arcidiacono,0022001060,2021-05-15,CHI @ BKN,BKN,L,13.603333333333333,5,2,5,1,3,0,0,0,2,2,5,1,0,1,1,3,6.0,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629750,Javonte Green,0022001060,2021-05-15,CHI @ BKN,BKN,L,17.25,4,0,2,0,1,4,4,3,1,4,1,0,1,0,2,-2,5.6,53.191489361702125,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1626245,Cristiano Felicio,0022001060,2021-05-15,CHI @ BKN,BKN,L,2.8333333333333335,4,1,1,0,0,2,4,1,3,4,0,1,0,0,0,4,5.5,72.46376811594205,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1627756,Denzel Valentine,0022001060,2021-05-15,CHI @ BKN,BKN,L,16.008333333333333,0,0,7,0,3,0,0,0,2,2,2,0,0,0,0,-12,-2.9,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629653,Devon Dotson,0022001060,2021-05-15,CHI @ BKN,BKN,L,2.4833333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629690,Adam Mokoka,0022001060,2021-05-15,CHI @ BKN,BKN,L,2.4833333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,-1.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202696,Nikola Vučević,0022001051,2021-05-13,CHI vs. TOR,TOR,W,32.41833333333334,16,7,19,2,7,0,0,0,16,16,6,0,0,2,2,3,11.7,42.10526315789473,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628374,Lauri Markkanen,0022001051,2021-05-13,CHI vs. TOR,TOR,W,25.315,20,7,10,6,9,0,0,1,6,7,2,1,1,2,3,15,18.2,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629632,Coby White,0022001051,2021-05-13,CHI vs. TOR,TOR,W,41.78333333333333,17,7,12,3,7,0,0,0,5,5,10,1,0,2,3,14,17.700000000000003,70.83333333333334,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,203897,Zach LaVine,0022001051,2021-05-13,CHI vs. TOR,TOR,W,34.55,24,8,15,3,7,5,6,0,5,5,2,0,0,3,2,2,15.399999999999999,68.02721088435374,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,201152,Thaddeus Young,0022001051,2021-05-13,CHI vs. TOR,TOR,W,28.083333333333332,10,5,8,0,0,0,0,5,4,9,7,0,1,4,1,2,12.3,62.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1630172,Patrick Williams,0022001051,2021-05-13,CHI vs. TOR,TOR,W,18.316666666666666,9,3,8,1,3,2,4,2,3,5,1,0,1,2,0,-3,5.5,46.10655737704918,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629750,Javonte Green,0022001051,2021-05-13,CHI vs. TOR,TOR,W,12.533333333333333,10,4,6,2,3,0,0,0,0,0,0,1,0,1,0,15,7.4,83.33333333333334,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,203107,Tomas Satoransky,0022001051,2021-05-13,CHI vs. TOR,TOR,W,19.666666666666668,6,3,4,0,0,0,0,0,2,2,2,0,0,2,1,8,4.0,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202066,Garrett Temple,0022001051,2021-05-13,CHI vs. TOR,TOR,W,27.333333333333332,2,1,1,0,0,0,0,0,2,2,1,1,1,0,3,4,3.5,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,203897,Zach LaVine,0022001036,2021-05-11,CHI vs. BKN,BKN,L,36.53333333333333,41,15,27,6,11,5,7,1,2,3,1,1,0,2,4,-10,26.7,68.15159574468086,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202696,Nikola Vučević,0022001036,2021-05-11,CHI vs. BKN,BKN,L,36.233333333333334,12,5,18,2,6,0,0,2,10,12,6,0,0,1,1,1,8.6,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1629632,Coby White,0022001036,2021-05-11,CHI vs. BKN,BKN,L,37.166666666666664,16,6,17,4,11,0,0,0,3,3,4,1,0,0,4,-5,9.6,47.05882352941176,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628464,Daniel Theis,0022001036,2021-05-11,CHI vs. BKN,BKN,L,21.316666666666666,10,3,4,2,2,2,2,2,4,6,2,0,1,1,4,-13,10.499999999999998,102.45901639344261,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202066,Garrett Temple,0022001036,2021-05-11,CHI vs. BKN,BKN,L,29.0,7,2,8,0,3,3,3,1,5,6,4,1,1,0,3,3,7.699999999999998,37.553648068669524,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,201152,Thaddeus Young,0022001036,2021-05-11,CHI vs. BKN,BKN,L,24.468333333333334,4,2,10,0,2,0,0,3,6,9,3,1,1,2,1,6,3.0999999999999988,20.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
