game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0021401217,2015-04-15,CHI vs. ATL,W,91,6,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401206,2015-04-13,CHI @ BKN,W,113,27,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401189,2015-04-11,CHI vs. PHI,W,114,7,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401173,2015-04-09,CHI @ MIA,W,89,11,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401161,2015-04-08,CHI @ ORL,L,103,-2,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401148,2015-04-05,CHI @ CLE,L,94,-5,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401131,2015-04-03,CHI vs. DET,W,88,6,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401118,2015-04-01,CHI @ MIL,L,91,-4,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401088,2015-03-28,CHI vs. NYK,W,111,31,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401065,2015-03-25,CHI @ TOR,W,116,13,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401051,2015-03-23,CHI vs. CHA,W,98,12,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
0021401033,2015-03-21,CHI @ DET,L,91,-16,2015,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741
