game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0029401101,1995-04-23,CHI @ MIL,L,100,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401094,1995-04-22,CHI vs. CHH,W,116,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401081,1995-04-20,CHI vs. DET,W,120,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401056,1995-04-17,CHI @ MIA,W,98,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401053,1995-04-16,CHI vs. NYK,W,111,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401023,1995-04-12,CHI @ DET,W,124,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401017,1995-04-11,CHI vs. IND,W,96,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029401006,1995-04-09,CHI @ CLE,L,78,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400988,1995-04-07,CHI vs. CLE,W,97,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400978,1995-04-05,CHI @ NJN,W,108,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400953,1995-04-01,CHI vs. PHL,W,91,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400940,1995-03-30,CHI vs. BOS,W,100,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400926,1995-03-28,CHI @ NYK,W,113,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400911,1995-03-25,CHI @ ATL,W,99,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400900,1995-03-24,CHI vs. ORL,L,99,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400886,1995-03-22,CHI @ BOS,W,124,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400869,1995-03-19,CHI @ IND,L,96,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400850,1995-03-17,CHI vs. MIL,W,87,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400838,1995-03-15,CHI vs. ATL,W,99,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400829,1995-03-14,CHI @ WAS,W,106,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400808,1995-03-11,CHI vs. LAL,L,105,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400807,1995-03-10,CHI vs. CLE,W,99,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400774,1995-03-06,CHI vs. POR,W,103,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
0029400762,1995-03-04,CHI @ PHL,W,106,,1995,https://www.nba.com/stats/teams/boxscores?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
