season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
1991,1990–91,893,Michael Jordan,0029001103,1991-04-21,CHI vs. DET,DET,W,30,18,6,15,0,2,6,6,2,1,3,1,2,0,2,2,,11.499999999999998,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001103,1991-04-21,CHI vs. DET,DET,W,19,6,3,6,0,0,0,0,1,0,1,4,2,0,0,3,,7.3,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001103,1991-04-21,CHI vs. DET,DET,W,19,6,2,3,0,0,2,2,0,1,1,1,0,0,0,2,,4.9,77.31958762886599,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001103,1991-04-21,CHI vs. DET,DET,W,19,4,2,6,0,1,0,0,0,2,2,0,0,0,1,3,,-0.9999999999999996,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001103,1991-04-21,CHI vs. DET,DET,W,7,1,0,1,0,0,1,2,1,2,3,0,0,0,2,1,,-1.2000000000000002,26.595744680851062,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001103,1991-04-21,CHI vs. DET,DET,W,44,28,9,17,0,2,10,11,1,4,5,5,3,2,2,4,,25.5,64.1025641025641,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001103,1991-04-21,CHI vs. DET,DET,W,24,15,3,7,0,0,9,10,2,8,10,1,0,1,2,4,,12.500000000000002,65.78947368421052,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,76362,Bill Cartwright,0029001103,1991-04-21,CHI vs. DET,DET,W,23,6,2,6,0,0,2,2,2,3,5,2,1,0,1,2,,5.500000000000001,43.604651162790695,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001103,1991-04-21,CHI vs. DET,DET,W,24,7,2,7,0,0,3,4,0,5,5,3,0,0,1,3,,3.8999999999999995,39.95433789954338,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001103,1991-04-21,CHI vs. DET,DET,W,30,17,4,8,0,0,9,10,1,5,6,1,3,0,1,2,,16.7,68.54838709677419,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,281,Scott Williams,0029001103,1991-04-21,CHI vs. DET,DET,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001087,1991-04-19,CHI @ CHH,CHH,W,29,14,7,8,0,0,0,0,0,1,1,2,1,0,3,1,,10.500000000000002,87.5,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001087,1991-04-19,CHI @ CHH,CHH,W,15,5,1,3,0,0,3,6,1,2,3,0,0,0,1,1,,2.000000000000001,44.32624113475177,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001087,1991-04-19,CHI @ CHH,CHH,W,10,2,0,3,0,1,2,2,0,0,0,0,1,0,0,1,,0.5000000000000003,25.773195876288664,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001087,1991-04-19,CHI @ CHH,CHH,W,30,6,3,8,0,0,0,1,3,6,9,0,2,0,1,6,,3.6999999999999993,35.54502369668246,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001087,1991-04-19,CHI @ CHH,CHH,W,17,2,1,6,0,1,0,0,0,1,1,0,0,0,2,0,,-3.499999999999999,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,281,Scott Williams,0029001087,1991-04-19,CHI @ CHH,CHH,W,13,6,2,3,1,1,1,1,1,3,4,1,0,0,3,3,,2.8000000000000007,87.20930232558139,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77054,Dennis Hopson,0029001087,1991-04-19,CHI @ CHH,CHH,W,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,-0.30000000000000004,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001087,1991-04-19,CHI @ CHH,CHH,W,33,12,5,12,0,0,2,2,5,6,11,3,0,0,2,0,,11.000000000000002,46.58385093167702,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,893,Michael Jordan,0029001087,1991-04-19,CHI @ CHH,CHH,W,39,41,15,22,0,1,11,13,3,2,5,5,4,2,4,5,,36.4,73.95382395382396,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001087,1991-04-19,CHI @ CHH,CHH,W,14,5,2,5,0,0,1,2,3,0,3,0,0,1,1,2,,2.8999999999999995,42.51700680272109,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001087,1991-04-19,CHI @ CHH,CHH,W,36,22,8,12,0,1,6,8,1,5,6,8,3,0,2,3,,23.599999999999998,70.87628865979381,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001072,1991-04-17,CHI @ MIA,MIA,W,16,8,3,4,0,0,2,3,1,0,1,3,0,1,1,2,,7.6999999999999975,75.18796992481202,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001072,1991-04-17,CHI @ MIA,MIA,W,40,21,10,17,1,1,0,0,4,7,11,9,6,0,3,4,,25.700000000000003,61.76470588235294,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001072,1991-04-17,CHI @ MIA,MIA,W,14,4,2,7,0,1,0,0,2,1,3,1,1,1,1,4,,1.4000000000000008,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001072,1991-04-17,CHI @ MIA,MIA,W,5,4,2,3,0,0,0,0,0,0,0,0,0,0,1,1,,1.3000000000000003,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,76362,Bill Cartwright,0029001072,1991-04-17,CHI @ MIA,MIA,W,21,4,2,5,0,0,0,0,1,4,5,2,1,0,1,3,,3.3999999999999995,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77054,Dennis Hopson,0029001072,1991-04-17,CHI @ MIA,MIA,W,7,1,0,1,0,0,1,2,1,0,1,1,0,0,0,1,,0.8999999999999998,26.595744680851062,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,893,Michael Jordan,0029001072,1991-04-17,CHI @ MIA,MIA,W,40,26,9,20,0,2,8,9,2,3,5,5,3,0,2,2,,21.2,54.25709515859766,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001072,1991-04-17,CHI @ MIA,MIA,W,34,17,5,9,0,0,7,9,3,7,10,0,1,0,0,3,,15.899999999999999,65.58641975308642,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001072,1991-04-17,CHI @ MIA,MIA,W,20,14,6,9,0,0,2,2,0,1,1,1,0,0,4,3,,5.899999999999999,70.85020242914979,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,281,Scott Williams,0029001072,1991-04-17,CHI @ MIA,MIA,W,5,1,0,0,0,0,1,2,1,0,1,0,0,0,0,2,,0.4999999999999998,56.81818181818182,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001072,1991-04-17,CHI @ MIA,MIA,W,16,0,0,4,0,3,0,0,0,0,0,2,1,0,1,2,,-2.2,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001072,1991-04-17,CHI @ MIA,MIA,W,22,11,4,9,1,1,2,2,1,2,3,0,1,1,2,1,,6.899999999999999,55.66801619433198,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001056,1991-04-15,CHI vs. MIL,MIL,W,16,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,,-0.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,893,Michael Jordan,0029001056,1991-04-15,CHI vs. MIL,MIL,W,39,46,17,27,0,1,12,14,0,5,5,2,3,2,5,3,,34.199999999999996,69.36067551266586,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001056,1991-04-15,CHI vs. MIL,MIL,W,22,6,2,7,0,1,2,2,0,3,3,4,0,1,0,1,,5.8999999999999995,38.07106598984772,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001056,1991-04-15,CHI vs. MIL,MIL,W,10,2,1,2,0,0,0,0,0,0,0,2,1,0,0,0,,3.4,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,76362,Bill Cartwright,0029001056,1991-04-15,CHI vs. MIL,MIL,W,26,4,2,4,0,0,0,0,1,2,3,2,0,0,2,2,,1.9000000000000004,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001056,1991-04-15,CHI vs. MIL,MIL,W,40,6,2,6,0,0,2,4,2,2,4,6,1,1,6,3,,2.5,38.659793814432994,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001056,1991-04-15,CHI vs. MIL,MIL,W,40,19,7,9,0,0,5,5,3,8,11,0,1,0,1,4,,18.4,84.82142857142858,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77054,Dennis Hopson,0029001056,1991-04-15,CHI vs. MIL,MIL,W,6,0,0,1,0,0,0,2,1,1,2,1,0,0,1,1,,-1.2000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001056,1991-04-15,CHI vs. MIL,MIL,W,10,6,1,5,0,0,4,4,1,0,1,0,0,1,0,3,,3.1000000000000005,44.37869822485207,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001056,1991-04-15,CHI vs. MIL,MIL,W,14,8,3,5,0,2,2,2,0,0,0,2,2,0,0,3,,7.8999999999999995,68.02721088435374,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001056,1991-04-15,CHI vs. MIL,MIL,W,17,6,2,3,0,0,2,2,0,5,5,1,1,1,0,4,,7.0,77.31958762886599,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001038,1991-04-12,CHI @ DET,DET,L,40,13,5,8,0,1,3,4,4,2,6,0,1,1,1,4,,11.5,66.59836065573771,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001038,1991-04-12,CHI @ DET,DET,L,6,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,,-1.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001038,1991-04-12,CHI @ DET,DET,L,22,4,2,7,0,0,0,0,0,2,2,2,0,0,1,3,,-0.2999999999999998,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001038,1991-04-12,CHI @ DET,DET,L,24,6,3,7,0,1,0,0,0,1,1,4,1,0,1,2,,4.6000000000000005,42.857142857142854,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001038,1991-04-12,CHI @ DET,DET,L,12,2,1,2,0,0,0,0,1,2,3,0,0,1,0,3,,1.7999999999999998,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001038,1991-04-12,CHI @ DET,DET,L,40,13,5,14,1,4,2,3,1,10,11,5,1,0,4,5,,7.0,42.42819843342037,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001038,1991-04-12,CHI @ DET,DET,L,10,0,0,2,0,0,0,0,1,2,3,0,0,0,2,1,,-2.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,893,Michael Jordan,0029001038,1991-04-12,CHI @ DET,DET,L,43,40,13,24,1,2,13,15,3,5,8,4,0,1,3,5,,29.700000000000003,65.359477124183,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,76362,Bill Cartwright,0029001038,1991-04-12,CHI @ DET,DET,L,36,13,6,10,0,0,1,2,1,5,6,1,0,0,0,3,,9.7,59.74264705882353,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001038,1991-04-12,CHI @ DET,DET,L,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,,-0.09999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77054,Dennis Hopson,0029001038,1991-04-12,CHI @ DET,DET,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001022,1991-04-10,CHI @ IND,IND,W,25,7,3,7,1,1,0,0,0,0,0,4,1,0,1,2,,5.3,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001022,1991-04-10,CHI @ IND,IND,W,34,13,4,7,0,0,5,7,2,5,7,5,0,0,1,3,,13.099999999999998,64.48412698412699,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,893,Michael Jordan,0029001022,1991-04-10,CHI @ IND,IND,W,41,28,12,21,0,0,4,6,0,5,5,4,0,1,2,3,,19.099999999999998,59.22165820642979,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001022,1991-04-10,CHI @ IND,IND,W,9,4,1,2,0,0,2,2,0,0,0,0,0,0,0,1,,2.6000000000000005,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001022,1991-04-10,CHI @ IND,IND,W,31,17,5,7,1,2,6,7,0,6,6,6,0,1,1,4,,17.799999999999997,84.32539682539682,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001022,1991-04-10,CHI @ IND,IND,W,11,0,0,1,0,1,0,0,0,3,3,1,0,0,2,1,,-1.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77054,Dennis Hopson,0029001022,1991-04-10,CHI @ IND,IND,W,15,8,4,6,0,0,0,0,1,0,1,0,2,0,1,2,,6.300000000000002,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001022,1991-04-10,CHI @ IND,IND,W,7,2,1,2,0,0,0,0,1,1,2,1,0,0,0,4,,1.1,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001022,1991-04-10,CHI @ IND,IND,W,16,5,2,6,0,0,1,2,0,2,2,3,1,0,0,0,,4.9,36.337209302325576,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,281,Scott Williams,0029001022,1991-04-10,CHI @ IND,IND,W,13,2,1,4,0,0,0,0,2,1,3,2,2,0,1,1,,3.299999999999999,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,76362,Bill Cartwright,0029001022,1991-04-10,CHI @ IND,IND,W,30,10,5,11,0,0,0,1,2,2,4,0,2,0,0,2,,7.1000000000000005,43.70629370629371,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001022,1991-04-10,CHI @ IND,IND,W,8,5,2,2,1,1,0,0,0,0,0,1,0,0,0,1,,4.7,125.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77377,Cliff Levingston,0029001021,1991-04-09,CHI vs. NYK,NYK,W,18,4,2,4,0,0,0,0,2,3,5,1,1,0,0,2,,5.2,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77034,Craig Hodges,0029001021,1991-04-09,CHI vs. NYK,NYK,W,16,4,2,7,0,1,0,0,0,1,1,0,0,0,0,1,,-0.19999999999999968,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,781,Will Perdue,0029001021,1991-04-09,CHI vs. NYK,NYK,W,12,6,3,9,0,0,0,0,6,2,8,0,0,0,1,3,,3.499999999999999,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,893,Michael Jordan,0029001021,1991-04-09,CHI vs. NYK,NYK,W,37,28,10,18,1,3,7,8,0,6,6,8,1,0,0,0,,27.4,65.05576208178438,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,76362,Bill Cartwright,0029001021,1991-04-09,CHI vs. NYK,NYK,W,32,11,5,9,0,0,1,2,3,4,7,3,4,1,3,1,,12.999999999999998,55.66801619433198,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,937,Scottie Pippen,0029001021,1991-04-09,CHI vs. NYK,NYK,W,38,27,11,16,2,3,3,4,1,1,2,6,2,0,2,4,,23.4,76.01351351351352,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,769,B.J. Armstrong,0029001021,1991-04-09,CHI vs. NYK,NYK,W,20,5,2,9,0,0,1,2,0,1,1,3,0,0,1,1,,0.09999999999999964,25.303643724696357,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,77820,John Paxson,0029001021,1991-04-09,CHI vs. NYK,NYK,W,28,13,6,11,0,2,1,1,0,0,0,3,0,0,0,0,,9.8,56.81818181818182,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,270,Horace Grant,0029001021,1991-04-09,CHI vs. NYK,NYK,W,35,10,3,7,0,0,4,8,6,8,14,4,0,1,3,4,,10.199999999999998,47.52851711026616,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
1991,1990–91,351,Stacey King,0029001021,1991-04-09,CHI vs. NYK,NYK,W,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,,-0.10000000000000009,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1990-91&SeasonType=Regular%20Season&TeamID=1610612741
