game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0020901219,2010-04-14,CHI @ CHA,W,98,9,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901213,2010-04-13,CHI vs. BOS,W,101,8,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901197,2010-04-11,CHI @ TOR,W,104,16,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901181,2010-04-09,CHI @ NJN,L,116,-11,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901171,2010-04-08,CHI vs. CLE,W,109,1,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901154,2010-04-06,CHI vs. MIL,L,74,-5,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901135,2010-04-03,CHI vs. CHA,W,96,8,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901124,2010-04-02,CHI @ WAS,W,95,8,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901104,2010-03-30,CHI vs. PHX,L,105,-6,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901090,2010-03-28,CHI @ DET,W,110,7,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901083,2010-03-27,CHI vs. NJN,W,106,23,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901068,2010-03-25,CHI vs. MIA,L,74,-29,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901045,2010-03-22,CHI vs. HOU,W,98,10,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901029,2010-03-20,CHI @ PHI,W,98,14,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901022,2010-03-19,CHI vs. CLE,L,85,-7,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901011,2010-03-17,CHI @ DAL,L,106,-7,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020901001,2010-03-16,CHI @ MEM,L,97,-7,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900967,2010-03-12,CHI @ MIA,L,95,-13,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900962,2010-03-11,CHI @ ORL,L,82,-29,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900949,2010-03-09,CHI vs. UTA,L,108,-24,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900928,2010-03-06,CHI vs. DAL,L,116,-6,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900911,2010-03-04,CHI vs. MEM,L,96,-9,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900889,2010-03-01,CHI vs. ATL,L,92,-24,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900873,2010-02-27,CHI @ IND,L,90,-10,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900862,2010-02-26,CHI vs. POR,W,115,4,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900848,2010-02-24,CHI vs. IND,W,120,10,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900832,2010-02-22,CHI @ WAS,L,95,-6,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900818,2010-02-20,CHI vs. PHI,W,122,32,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900809,2010-02-19,CHI @ MIN,W,100,6,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900796,2010-02-17,CHI @ NYK,W,115,6,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900784,2010-02-16,CHI vs. NYK,W,118,33,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900773,2010-02-10,CHI vs. ORL,L,87,-20,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900760,2010-02-09,CHI @ IND,W,109,8,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900745,2010-02-06,CHI vs. MIA,W,95,4,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900735,2010-02-05,CHI @ ATL,L,81,-10,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900719,2010-02-03,CHI @ PHI,L,103,-3,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900715,2010-02-02,CHI vs. LAC,L,82,-8,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900683,2010-01-29,CHI @ NOH,W,108,2,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900669,2010-01-27,CHI @ OKC,W,96,10,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900654,2010-01-25,CHI @ SAS,W,98,5,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900641,2010-01-23,CHI @ HOU,W,104,7,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900635,2010-01-22,CHI @ PHX,W,115,11,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900620,2010-01-20,CHI @ LAC,L,97,-7,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900602,2010-01-18,CHI @ GSW,L,97,-17,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900574,2010-01-15,CHI vs. WAS,W,121,2,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900569,2010-01-14,CHI @ BOS,W,96,13,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900547,2010-01-11,CHI vs. DET,W,120,33,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900533,2010-01-09,CHI vs. MIN,W,110,14,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900524,2010-01-08,CHI @ MIL,L,93,-3,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900498,2010-01-05,CHI @ CHA,L,108,-5,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900495,2010-01-04,CHI vs. OKC,L,85,-13,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
0020900482,2010-01-02,CHI vs. ORL,W,101,8,2010,https://www.nba.com/stats/teams/boxscores?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741
