season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
1992,1991–92,77377,Cliff Levingston,0029101101,1992-04-19,CHI vs. DET,DET,W,22,4,2,7,0,0,0,0,1,1,2,2,0,2,0,4,,2.1,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,781,Will Perdue,0029101101,1992-04-19,CHI vs. DET,DET,W,7,2,1,4,0,0,0,0,2,1,3,0,0,0,0,1,,0.9,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,893,Michael Jordan,0029101101,1992-04-19,CHI vs. DET,DET,W,39,32,9,17,0,0,14,15,0,2,2,7,2,1,7,2,,23.700000000000003,67.79661016949152,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,77034,Craig Hodges,0029101101,1992-04-19,CHI vs. DET,DET,W,11,0,0,4,0,2,0,0,1,0,1,1,0,0,1,2,,-3.1999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,769,B.J. Armstrong,0029101101,1992-04-19,CHI vs. DET,DET,W,21,10,2,7,1,2,5,6,0,1,1,4,1,0,0,2,,8.8,51.86721991701244,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,281,Scott Williams,0029101101,1992-04-19,CHI vs. DET,DET,W,36,12,4,6,0,0,4,6,3,13,16,3,0,1,2,3,,14.2,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,77820,John Paxson,0029101101,1992-04-19,CHI vs. DET,DET,W,27,4,2,3,0,1,0,0,0,1,1,2,2,0,0,2,,5.6000000000000005,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,937,Scottie Pippen,0029101101,1992-04-19,CHI vs. DET,DET,W,39,14,6,10,0,0,2,3,2,3,5,2,2,2,2,3,,12.899999999999999,61.83745583038869,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,76362,Bill Cartwright,0029101101,1992-04-19,CHI vs. DET,DET,W,17,14,6,7,0,0,2,2,1,2,3,3,0,0,0,3,,13.7,88.83248730964468,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,351,Stacey King,0029101101,1992-04-19,CHI vs. DET,DET,W,21,11,4,8,0,0,3,4,1,1,2,1,0,1,0,5,,6.999999999999998,56.35245901639344,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,77820,John Paxson,0029101090,1992-04-17,CHI @ ATL,ATL,W,27,12,6,8,0,1,0,0,0,0,0,3,0,0,0,2,,10.1,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,781,Will Perdue,0029101090,1992-04-17,CHI @ ATL,ATL,W,13,7,3,3,0,0,1,3,0,4,4,0,0,1,1,3,,5.0,81.0185185185185,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,270,Horace Grant,0029101090,1992-04-17,CHI @ ATL,ATL,W,34,12,4,6,0,0,4,4,2,4,6,5,1,0,1,3,,14.3,77.31958762886599,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,77377,Cliff Levingston,0029101090,1992-04-17,CHI @ ATL,ATL,W,18,11,5,7,1,1,0,0,0,3,3,1,0,0,1,1,,8.3,78.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,937,Scottie Pippen,0029101090,1992-04-17,CHI @ ATL,ATL,W,32,20,9,14,1,1,1,2,1,5,6,6,2,0,5,4,,15.2,67.20430107526882,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,77034,Craig Hodges,0029101090,1992-04-17,CHI @ ATL,ATL,W,15,5,2,5,1,2,0,0,0,2,2,2,0,0,1,2,,2.5,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
1992,1991–92,351,Stacey King,0029101090,1992-04-17,CHI @ ATL,ATL,W,10,9,3,4,1,1,2,2,0,0,0,2,1,0,0,0,,9.799999999999999,92.21311475409836,https://www.nba.com/stats/players/boxscores-traditional?Season=1991-92&SeasonType=Regular%20Season&TeamID=1610612741
