game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0029901180,2000-04-19,CHI @ DET,L,91,-21,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901170,2000-04-18,CHI vs. PHI,L,89,-4,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901154,2000-04-16,CHI @ TOR,L,84,-1,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901135,2000-04-14,CHI @ BOS,L,91,-15,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901131,2000-04-13,CHI vs. WAS,L,103,-6,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901115,2000-04-11,CHI vs. NJN,W,100,7,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901093,2000-04-08,CHI vs. TOR,L,79,-19,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901077,2000-04-06,CHI vs. MIL,W,90,2,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901062,2000-04-04,CHI @ MIL,L,73,-19,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901050,2000-04-02,CHI @ CLE,W,83,9,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901043,2000-04-01,CHI vs. CHH,L,87,-3,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901027,2000-03-30,CHI @ MIA,L,80,-25,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901022,2000-03-29,CHI vs. CLE,L,81,-5,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029901004,2000-03-26,CHI @ HOU,L,78,-45,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900988,2000-03-24,CHI vs. DEN,W,70,2,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900971,2000-03-22,CHI @ NYK,L,67,-11,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900958,2000-03-20,CHI vs. ORL,L,86,-2,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900940,2000-03-18,CHI @ WAS,L,88,-13,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900936,2000-03-17,CHI vs. GSW,L,92,-3,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900919,2000-03-15,CHI @ CHH,L,74,-3,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900905,2000-03-13,CHI vs. UTA,L,79,-8,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900879,2000-03-10,CHI @ BOS,L,74,-30,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900870,2000-03-08,CHI @ ORL,L,67,-36,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900861,2000-03-07,CHI vs. ATL,W,89,7,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900492,2000-03-05,CHI @ CHH,L,94,-6,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900839,2000-03-04,CHI vs. PHI,L,84,-11,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900826,2000-03-02,CHI vs. CLE,L,110,-4,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900810,2000-02-29,CHI @ TOR,L,80,-7,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900797,2000-02-27,CHI @ DET,L,90,-3,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900784,2000-02-25,CHI vs. SAS,L,78,-13,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900774,2000-02-24,CHI @ IND,L,83,-17,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900761,2000-02-22,CHI vs. VAN,L,81,-4,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900739,2000-02-19,CHI vs. LAC,W,74,2,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900723,2000-02-17,CHI vs. MIA,W,83,7,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
0029900708,2000-02-15,CHI vs. LAL,L,76,-12,2000,https://www.nba.com/stats/teams/boxscores?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741
