game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0020100418,2001-12-29,CHI vs. CLE,W,103,23,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100403,2001-12-27,CHI @ DAL,L,74,-15,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100393,2001-12-26,CHI @ MEM,L,85,-22,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100375,2001-12-22,CHI vs. MIN,L,74,-21,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100357,2001-12-20,CHI @ TOR,L,91,-5,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100339,2001-12-18,CHI @ CLE,L,84,-18,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100323,2001-12-15,CHI vs. ATL,L,79,-1,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100315,2001-12-14,CHI @ BOS,L,101,-6,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100296,2001-12-11,CHI vs. NJN,L,93,-14,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100280,2001-12-08,CHI vs. BOS,W,87,3,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100266,2001-12-07,CHI @ IND,L,83,-15,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100255,2001-12-05,CHI @ ORL,L,74,-28,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100250,2001-12-04,CHI vs. HOU,W,103,28,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100231,2001-12-01,CHI vs. PHI,L,76,-17,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100216,2001-11-29,CHI vs. MIA,W,78,6,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100198,2001-11-27,CHI @ NJN,L,68,-32,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100179,2001-11-24,CHI @ NYK,L,71,-7,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100159,2001-11-21,CHI @ MIL,L,92,-4,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100139,2001-11-17,CHI @ GSW,L,88,-5,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100128,2001-11-16,CHI @ SAC,L,71,-34,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100114,2001-11-14,CHI @ LAC,L,102,-4,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100106,2001-11-13,CHI @ DEN,L,93,-8,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100089,2001-11-10,CHI vs. CHH,L,85,-4,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100073,2001-11-08,CHI @ MIN,L,74,-53,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100067,2001-11-07,CHI vs. DET,L,73,-24,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100039,2001-11-03,CHI vs. NYK,W,84,5,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100028,2001-11-02,CHI @ BOS,L,82,-14,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
0020100016,2001-10-31,CHI vs. IND,L,73,-27,2002,https://www.nba.com/stats/teams/boxscores?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
