game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0021601222,2017-04-12,CHI vs. BKN,W,112,39,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601206,2017-04-10,CHI vs. ORL,W,122,47,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601188,2017-04-08,CHI @ BKN,L,106,-1,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601173,2017-04-06,CHI @ PHI,W,102,12,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601160,2017-04-04,CHI @ NYK,L,91,-9,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601146,2017-04-02,CHI @ NOP,W,117,7,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601138,2017-04-01,CHI vs. ATL,W,106,2,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601122,2017-03-30,CHI vs. CLE,W,99,6,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601090,2017-03-26,CHI @ MIL,W,109,15,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601077,2017-03-24,CHI vs. PHI,L,107,-10,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601061,2017-03-22,CHI vs. DET,W,117,22,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601051,2017-03-21,CHI @ TOR,L,120,-2,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601032,2017-03-18,CHI vs. UTA,W,95,9,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601021,2017-03-17,CHI @ WAS,L,107,-5,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021601009,2017-03-15,CHI vs. MEM,L,91,-7,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600991,2017-03-13,CHI @ CHA,W,115,6,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600985,2017-03-12,CHI @ BOS,L,80,-20,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600966,2017-03-10,CHI vs. HOU,L,94,-21,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600949,2017-03-08,CHI @ ORL,L,91,-7,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600938,2017-03-06,CHI @ DET,L,95,-14,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600922,2017-03-04,CHI vs. LAC,L,91,-10,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600906,2017-03-02,CHI vs. GSW,W,94,7,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600891,2017-02-28,CHI vs. DEN,L,107,-18,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
0021600871,2017-02-25,CHI @ CLE,W,117,18,2017,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741
