game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0022201223,2023-04-09,CHI vs. DET,W,103,22,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201210,2023-04-07,CHI @ DAL,W,115,3,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201193,2023-04-05,CHI @ MIL,L,92,-13,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201182,2023-04-04,CHI vs. ATL,L,105,-18,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201165,2023-04-02,CHI vs. MEM,W,128,21,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201148,2023-03-31,CHI @ CHA,W,121,30,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201140,2023-03-29,CHI vs. LAL,L,110,-11,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201129,2023-03-27,CHI @ LAC,L,112,-12,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201114,2023-03-26,CHI @ LAL,W,118,10,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201104,2023-03-24,CHI @ POR,W,124,28,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201087,2023-03-22,CHI vs. PHI,L,91,-25,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201072,2023-03-20,CHI @ PHI,W,109,4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201060,2023-03-18,CHI vs. MIA,W,113,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
0022201050,2023-03-17,CHI vs. MIN,W,139,8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741
