game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0020201173,2003-04-15,CHI vs. PHI,W,115,9,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201158,2003-04-13,CHI @ MIN,L,95,-24,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201145,2003-04-11,CHI vs. NJN,W,95,9,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201128,2003-04-09,CHI @ DET,L,102,-9,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201119,2003-04-08,CHI vs. IND,W,115,12,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201100,2003-04-05,CHI vs. MIL,W,117,2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201076,2003-04-02,CHI @ PHI,L,101,-7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201069,2003-04-01,CHI vs. SEA,L,94,-7,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201051,2003-03-29,CHI vs. SAC,L,92,-15,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201039,2003-03-28,CHI @ IND,L,89,-51,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201027,2003-03-26,CHI vs. MIA,W,82,8,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020201006,2003-03-23,CHI @ DET,L,82,-23,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020200997,2003-03-22,CHI vs. NYK,W,100,2,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020200965,2003-03-18,CHI vs. ATL,W,103,25,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020200954,2003-03-16,CHI @ SAS,L,97,-11,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
0020200939,2003-03-14,CHI @ HOU,L,91,-30,2003,https://www.nba.com/stats/teams/boxscores?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741
