game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0029601176,1997-04-19,CHI vs. NYK,L,101,-2,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601155,1997-04-16,CHI @ MIA,L,92,-10,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601142,1997-04-14,CHI vs. TOR,W,117,17,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601132,1997-04-13,CHI @ DET,L,91,-17,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601105,1997-04-10,CHI @ NYK,W,105,2,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601103,1997-04-09,CHI @ IND,W,86,6,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601089,1997-04-07,CHI vs. PHI,W,128,24,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601081,1997-04-06,CHI @ ORL,W,110,16,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601066,1997-04-04,CHI vs. CLE,W,84,13,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601057,1997-04-03,CHI @ WAS,L,102,-8,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
0029601042,1997-04-01,CHI vs. BOS,W,111,5,1997,https://www.nba.com/stats/teams/boxscores?Season=1996-97&SeasonType=Regular%20Season&TeamID=1610612741
