game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0029800719,1999-05-05,CHI vs. ORL,L,83,-20,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800701,1999-05-03,CHI vs. DET,L,71,-44,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800686,1999-05-01,CHI @ MIA,W,101,15,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800676,1999-04-30,CHI @ CHH,L,88,-4,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800645,1999-04-26,CHI @ DAL,L,93,-8,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800628,1999-04-24,CHI @ IND,L,69,-18,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800620,1999-04-23,CHI vs. BOS,L,71,-29,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800602,1999-04-21,CHI @ NJN,L,87,-12,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800595,1999-04-20,CHI vs. WAS,W,83,6,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800580,1999-04-18,CHI vs. MIL,W,79,2,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800561,1999-04-16,CHI @ WAS,L,70,-17,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800548,1999-04-14,CHI vs. CLE,L,81,-8,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800536,1999-04-13,CHI @ MIA,L,74,-15,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
0029800519,1999-04-11,CHI @ BOS,L,81,-6,1999,https://www.nba.com/stats/teams/boxscores?Season=1998-99&SeasonType=Regular%20Season&TeamID=1610612741
