game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0029701177,1998-04-18,CHI vs. NYK,W,111,2,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701164,1998-04-17,CHI @ PHI,W,87,7,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701154,1998-04-15,CHI @ DET,L,79,-8,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701136,1998-04-13,CHI vs. IND,L,105,-9,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701123,1998-04-11,CHI vs. ORL,W,87,9,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701109,1998-04-09,CHI @ CLE,L,85,-6,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701092,1998-04-07,CHI vs. WAS,W,103,18,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701082,1998-04-05,CHI @ HOU,W,109,15,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701066,1998-04-03,CHI vs. MIN,W,107,14,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701043,1998-03-31,CHI vs. DET,W,106,5,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701030,1998-03-29,CHI @ MIL,W,104,17,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029701013,1998-03-27,CHI @ ATL,W,89,15,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700997,1998-03-25,CHI @ ORL,W,85,15,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700983,1998-03-23,CHI vs. BOS,W,111,23,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700977,1998-03-22,CHI @ TOR,W,102,2,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700964,1998-03-20,CHI vs. VAN,W,98,6,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700938,1998-03-17,CHI @ IND,W,90,6,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700930,1998-03-16,CHI vs. NJN,W,88,16,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700917,1998-03-14,CHI @ SAS,W,96,10,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700899,1998-03-12,CHI @ DAL,L,97,-7,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700884,1998-03-10,CHI vs. MIA,W,106,15,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700869,1998-03-08,CHI @ NYK,W,102,13,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700838,1998-03-03,CHI vs. DEN,W,118,28,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700820,1998-02-28,CHI vs. SAC,W,109,15,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700799,1998-02-25,CHI vs. POR,L,101,-5,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700784,1998-02-23,CHI vs. CLE,W,97,22,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700769,1998-02-21,CHI @ WAS,W,94,6,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700752,1998-02-19,CHI @ TOR,W,123,37,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700738,1998-02-17,CHI vs. IND,W,105,8,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700726,1998-02-15,CHI vs. DET,W,99,9,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700712,1998-02-13,CHI vs. ATL,W,112,2,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700696,1998-02-11,CHI @ CHH,W,92,2,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700686,1998-02-10,CHI vs. TOR,W,93,7,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
0029700672,1998-02-04,CHI @ UTA,L,93,-8,1998,https://www.nba.com/stats/teams/boxscores?Season=1997-98&SeasonType=Regular%20Season&TeamID=1610612741
