game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0029501188,1996-04-21,CHI @ WAS,W,103,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501175,1996-04-20,CHI vs. IND,L,99,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501158,1996-04-18,CHI vs. DET,W,110,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501144,1996-04-16,CHI @ MIL,W,86,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501134,1996-04-14,CHI @ CLE,W,98,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501115,1996-04-12,CHI vs. PHL,W,112,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501107,1996-04-11,CHI @ NJN,W,113,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501088,1996-04-08,CHI vs. CHH,L,97,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501076,1996-04-07,CHI @ ORL,W,90,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501061,1996-04-05,CHI @ CHH,W,126,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501054,1996-04-04,CHI vs. MIA,W,100,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501032,1996-04-02,CHI @ MIA,W,110,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501019,1996-03-30,CHI vs. LAC,W,106,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029501003,1996-03-28,CHI vs. ATL,W,111,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500977,1996-03-24,CHI @ TOR,L,108,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500953,1996-03-21,CHI vs. NYK,W,107,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500938,1996-03-19,CHI vs. SAC,W,89,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500930,1996-03-18,CHI @ PHL,W,98,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500920,1996-03-16,CHI @ NJN,W,97,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500914,1996-03-15,CHI vs. DEN,W,108,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500895,1996-03-13,CHI vs. WAS,W,103,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500878,1996-03-10,CHI @ NYK,L,72,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500855,1996-03-07,CHI vs. DET,W,102,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500838,1996-03-05,CHI vs. MIL,W,115,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500820,1996-03-02,CHI vs. BOS,W,107,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500806,1996-03-01,CHI vs. GOS,W,110,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500789,1996-02-27,CHI vs. MIN,W,120,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500775,1996-02-25,CHI vs. ORL,W,111,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500753,1996-02-23,CHI @ MIA,L,104,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500749,1996-02-22,CHI @ ATL,W,96,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500734,1996-02-20,CHI vs. CLE,W,102,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500720,1996-02-18,CHI @ IND,W,110,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500707,1996-02-16,CHI @ MIN,W,103,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500699,1996-02-15,CHI @ DET,W,112,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500684,1996-02-13,CHI vs. WAS,W,111,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500668,1996-02-07,CHI @ GOS,W,99,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500658,1996-02-06,CHI @ PHX,L,96,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500640,1996-02-04,CHI @ DEN,L,99,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500631,1996-02-02,CHI @ LAL,W,99,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500622,1996-02-01,CHI @ SAC,W,105,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500610,1996-01-30,CHI @ HOU,W,98,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500597,1996-01-28,CHI vs. PHX,W,93,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500578,1996-01-26,CHI vs. MIA,W,102,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
0029500566,1996-01-24,CHI vs. VAN,W,104,,1996,https://www.nba.com/stats/teams/boxscores?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
